seqname	dsDNAphage	NCLDV	RNA	ssDNA	lavidaviridae	max_score	max_score_group	length	hallmark	viral	cellular
k141_2953310||full	0.333	0.513	0.000	0.000	0.027	0.513	NCLDV	13898	0	40.000	6.700
k141_7118686||full	0.993	0.227	0.065	0.460	0.087	0.993	dsDNAphage	12571	0	17.100	0.000
k141_15450441||full	0.420	0.633	0.770	0.367	0.993	0.993	lavidaviridae	4534	0	20.000	0.000
k141_1563018||full	0.040	0.540	0.000	0.000	0.027	0.540	NCLDV	5418	0	16.700	0.000
k141_12672958||full	0.987	0.260	0.000	0.053	0.027	0.987	dsDNAphage	32580	8	31.700	3.200
k141_27951288||full	0.153	0.693	0.190	0.027	0.173	0.693	NCLDV	5240	0	20.000	0.000
k141_15451622||full	0.033	0.640	0.020	0.000	0.180	0.640	NCLDV	5338	0	16.700	0.000
k141_23784422||full	0.513	0.327	0.590	0.000	0.373	0.590	RNA	5788	0	16.700	0.000
k141_29339343||full	0.513	0.653	0.275	0.313	0.813	0.813	lavidaviridae	7053	0	66.700	0.000
k141_32119367||full	0.093	0.907	0.070	0.013	0.527	0.907	NCLDV	8128	0	20.000	0.000
k141_19619626||full	0.227	0.260	0.275	0.027	0.580	0.580	lavidaviridae	7201	0	25.000	0.000
k141_25173686||full	0.947	0.347	0.235	0.453	0.313	0.947	dsDNAphage	5561	0	44.400	0.000
k141_178681||full	0.013	0.593	0.000	0.000	0.007	0.593	NCLDV	10664	0	10.000	0.000
k141_11287248||full	0.847	0.567	0.260	0.540	0.680	0.847	dsDNAphage	6618	0	83.300	0.000
k141_30731764||full	1.000	0.207	0.020	0.093	0.013	1.000	dsDNAphage	46882	6	25.500	1.900
k141_22397448||full	0.887	0.867	0.055	0.127	0.967	0.967	lavidaviridae	8469	0	50.000	0.000
k141_29340913||full	0.013	0.673	0.000	0.000	0.000	0.673	NCLDV	9687	0	11.100	0.000
k141_4346494||full	0.967	0.207	0.065	0.367	0.247	0.967	dsDNAphage	9161	0	45.500	0.000
k141_8508804||full	0.980	0.313	0.360	0.140	0.313	0.980	dsDNAphage	19737	3	28.600	0.000
k141_32121468||full	0.227	0.893	0.065	0.013	0.453	0.893	NCLDV	5401	0	10.000	0.000
k141_4347049||full	1.000	0.047	0.090	0.173	0.287	1.000	dsDNAphage	6779	1	50.000	0.000
k141_5733043||full	0.753	0.033	0.010	0.013	0.080	0.753	dsDNAphage	5745	0	25.000	8.300
k141_9899646||full	0.113	0.727	0.005	0.000	0.013	0.727	NCLDV	5240	0	40.000	0.000
k141_8509310||full	0.527	0.833	0.020	0.047	0.327	0.833	NCLDV	5486	0	75.000	0.000
k141_30733891||full	0.053	0.593	0.000	0.000	0.000	0.593	NCLDV	5907	0	20.000	0.000
k141_8509928||full	0.993	0.100	0.015	0.067	0.013	0.993	dsDNAphage	11670	0	31.000	3.400
k141_27955369||full	0.147	0.633	0.000	0.000	0.013	0.633	NCLDV	6353	0	16.700	0.000
k141_15455916||full	0.040	0.533	0.000	0.000	0.007	0.533	NCLDV	6393	0	14.300	0.000
k141_21011630||full	0.833	0.753	0.010	0.000	0.320	0.833	dsDNAphage	19360	1	33.300	8.300
k141_29343692||full	0.127	0.893	0.030	0.000	0.267	0.893	NCLDV	8056	0	11.100	0.000
k141_15456320||full	0.207	0.960	0.010	0.027	0.213	0.960	NCLDV	6574	0	42.900	14.300
k141_21012721||full	1.000	0.327	0.205	0.093	0.467	1.000	dsDNAphage	9148	1	22.200	0.000
k141_8511873||full	0.080	0.720	0.000	0.000	0.013	0.720	NCLDV	6670	0	28.600	0.000
k141_2960294||full	0.400	0.233	0.025	0.007	0.527	0.527	lavidaviridae	9177	0	30.000	10.000
k141_15457194||full	0.227	0.680	0.070	0.040	0.220	0.680	NCLDV	9487	0	37.500	0.000
k141_26566965||full	0.680	0.133	0.025	0.007	0.053	0.680	dsDNAphage	5939	1	12.500	0.000
k141_22402006||full	0.940	0.253	0.075	0.640	0.373	0.940	dsDNAphage	7032	0	35.700	0.000
k141_2960850||full	0.627	0.520	0.260	0.373	0.453	0.627	dsDNAphage	4772	0	14.300	0.000
k141_18235980||full	1.000	0.067	0.005	0.000	0.107	1.000	dsDNAphage	14209	6	68.400	5.300
k141_19624861||full	0.487	0.993	0.250	0.040	0.973	0.993	NCLDV	13332	0	13.300	0.000
k141_26567842||full	0.300	0.020	0.295	0.200	0.800	0.800	lavidaviridae	5065	0	25.000	0.000
k141_2961552||full	0.573	0.633	0.340	0.300	0.707	0.707	lavidaviridae	6360	0	40.000	0.000
k141_27958330||full	0.847	0.113	0.080	0.060	0.013	0.847	dsDNAphage	6335	0	11.800	5.900
k141_21013974||full	0.807	0.620	0.040	0.033	0.313	0.807	dsDNAphage	10739	1	36.400	0.000
k141_22402881||full	1.000	0.173	0.050	0.027	0.067	1.000	dsDNAphage	5696	3	80.000	20.000
k141_11292916||full	0.407	0.620	0.055	0.027	0.160	0.620	NCLDV	7676	0	62.500	12.500
k141_14072152||full	0.680	0.140	0.020	0.040	0.047	0.680	dsDNAphage	4382	1	50.000	25.000
k141_32126115||full	0.280	0.967	0.255	0.020	0.213	0.967	NCLDV	5975	0	28.600	0.000
k141_26569050||full	0.233	0.707	0.230	0.000	0.127	0.707	NCLDV	13445	0	16.700	0.000
k141_32127033||full	0.267	0.620	0.040	0.013	0.247	0.620	NCLDV	5974	0	20.000	0.000
k141_19626861||full	0.553	0.700	0.085	0.067	0.100	0.700	NCLDV	5777	0	66.700	0.000
k141_1572244||full	0.613	0.300	0.015	0.040	0.087	0.613	dsDNAphage	5015	0	42.900	14.300
k141_12681860||full	0.120	0.787	0.100	0.133	0.233	0.787	NCLDV	6262	0	50.000	0.000
k141_1572661||full	0.673	0.040	0.135	0.207	0.160	0.673	dsDNAphage	5887	0	66.700	0.000
k141_27960645||full	0.640	0.080	0.020	0.020	0.087	0.640	dsDNAphage	6636	0	40.000	10.000
k141_2963887||full	0.087	0.507	0.090	0.000	0.387	0.507	NCLDV	5636	0	20.000	0.000
k141_22405639||full	0.147	0.540	0.020	0.007	0.067	0.540	NCLDV	5067	0	33.300	16.700
k141_26570870||full	0.607	0.667	0.000	0.000	0.000	0.667	NCLDV	8147	0	25.000	0.000
k141_16850546||full	0.020	0.573	0.005	0.000	0.040	0.573	NCLDV	6689	0	16.700	0.000
k141_30740263||full	0.987	0.307	0.680	0.907	0.807	0.987	dsDNAphage	5246	2	33.300	0.000
k141_23794923||full	0.200	0.593	0.355	0.013	0.293	0.593	NCLDV	5986	0	25.000	0.000
k141_4354706||full	0.400	0.933	0.140	0.027	0.887	0.933	NCLDV	5072	0	40.000	0.000
k141_32129366||full	0.620	0.460	0.110	0.200	0.267	0.620	dsDNAphage	5204	0	75.000	0.000
k141_32129647||full	0.967	0.027	0.010	0.020	0.060	0.967	dsDNAphage	7026	3	33.300	11.100
k141_11297110||full	0.413	0.707	0.235	0.020	0.987	0.987	lavidaviridae	6909	0	40.000	0.000
k141_18241000||full	0.433	0.420	0.220	0.067	0.513	0.513	lavidaviridae	8915	0	42.900	0.000
k141_14076983||full	0.000	0.673	0.000	0.000	0.000	0.673	NCLDV	18355	0	6.700	0.000
k141_30742297||full	0.947	0.133	0.130	0.180	0.080	0.947	dsDNAphage	7643	0	11.800	0.000
k141_4356913||full	0.133	0.713	0.085	0.000	0.087	0.713	NCLDV	6000	0	14.300	0.000
k141_29351178||full	0.933	0.387	0.065	0.020	0.440	0.933	dsDNAphage	18424	1	29.400	0.000
k141_27964328||full	0.180	0.620	0.010	0.000	0.153	0.620	NCLDV	7181	0	20.000	0.000
k141_23797635||full	0.153	0.533	0.010	0.000	0.013	0.533	NCLDV	5194	0	20.000	0.000
k141_14077882||full	0.753	0.933	0.385	0.780	0.987	0.987	lavidaviridae	7374	0	50.000	0.000
k141_23797788||full	0.900	0.447	0.025	0.193	0.567	0.900	dsDNAphage	9141	0	15.000	5.000
k141_19632177||full	0.540	0.507	0.000	0.000	0.013	0.540	dsDNAphage	12438	2	15.400	23.100
k141_19632188||full	0.060	0.520	0.020	0.007	0.040	0.520	NCLDV	6701	0	20.000	0.000
k141_1577637||full	0.193	0.560	0.005	0.007	0.087	0.560	NCLDV	5537	0	50.000	0.000
k141_8520388||full	0.753	0.020	0.000	0.000	0.000	0.753	dsDNAphage	8660	2	16.700	25.000
k141_23798919||full	0.013	0.520	0.000	0.000	0.000	0.520	NCLDV	6929	0	12.500	0.000
k141_19632930||full	0.780	0.553	0.395	0.047	0.247	0.780	dsDNAphage	5967	0	33.300	0.000
k141_8520777||full	0.727	0.867	0.080	0.153	0.380	0.867	NCLDV	6369	0	16.700	0.000
k141_21021887||full	0.340	0.733	0.005	0.000	0.160	0.733	NCLDV	5957	0	14.300	0.000
k141_14080486||full	0.220	0.293	0.535	0.040	0.813	0.813	lavidaviridae	5607	0	16.700	0.000
k141_11301631||full	0.900	0.440	0.090	0.200	0.327	0.900	dsDNAphage	5961	0	18.200	0.000
k141_14081228||full	0.260	0.800	0.130	0.020	0.393	0.800	NCLDV	4671	0	25.000	0.000
k141_23801061||full	0.120	0.800	0.205	0.000	0.440	0.800	NCLDV	5435	0	33.300	0.000
k141_32135182||full	0.893	0.160	0.005	0.047	0.013	0.893	dsDNAphage	5539	5	71.400	28.600
k141_8523179||full	0.207	0.433	0.200	0.033	0.673	0.673	lavidaviridae	5576	0	25.000	0.000
k141_18247047||full	0.393	0.633	0.390	0.300	0.913	0.913	lavidaviridae	4838	0	33.300	0.000
k141_2973109||full	0.180	0.787	0.065	0.007	0.180	0.787	NCLDV	6547	0	28.600	0.000
k141_9914789||full	0.733	0.333	0.715	0.300	0.847	0.847	lavidaviridae	7138	0	33.300	0.000
k141_8524470||full	0.280	1.000	0.060	0.000	0.400	1.000	NCLDV	31548	2	12.100	3.000
k141_23802855||full	0.633	0.440	0.275	0.133	0.240	0.633	dsDNAphage	4674	1	50.000	0.000
k141_2973513||full	0.227	0.507	0.005	0.013	0.013	0.507	NCLDV	8618	0	28.600	0.000
k141_4363349||full	0.013	0.613	0.000	0.000	0.013	0.613	NCLDV	7725	0	12.500	0.000
k141_12692867||full	0.073	0.513	0.085	0.000	0.120	0.513	NCLDV	5903	0	14.300	0.000
k141_19638727||full	0.027	0.607	0.000	0.000	0.000	0.607	NCLDV	10860	0	10.000	0.000
k141_4364281||full	0.173	0.847	0.055	0.020	0.093	0.847	NCLDV	15235	0	35.700	0.000
k141_9916999||full	0.120	0.587	0.080	0.040	0.193	0.587	NCLDV	5547	0	40.000	0.000
k141_12693572||full	0.920	0.300	0.005	0.000	0.000	0.920	dsDNAphage	13396	2	30.800	15.400
k141_25193322||full	0.600	0.667	0.130	0.140	0.673	0.673	lavidaviridae	6725	0	50.000	0.000
k141_5751346||full	0.353	0.353	0.115	0.067	0.553	0.553	lavidaviridae	5689	0	40.000	0.000
k141_22417175||full	0.347	0.700	0.005	0.027	0.307	0.700	NCLDV	10420	0	37.500	12.500
k141_14086572||full	0.093	0.500	0.045	0.007	0.180	0.500	NCLDV	7483	0	22.200	0.000
k141_18251569||full	0.067	0.647	0.000	0.000	0.013	0.647	NCLDV	6220	0	14.300	0.000
k141_2977205||full	0.327	0.987	0.075	0.013	0.960	0.987	NCLDV	12406	0	26.700	0.000
k141_26583339||full	0.947	0.200	0.765	0.600	0.767	0.947	dsDNAphage	5077	0	12.500	0.000
k141_30752401||full	0.713	0.507	0.020	0.453	0.773	0.773	lavidaviridae	5166	0	50.000	0.000
k141_2977315||full	0.993	0.547	0.710	0.533	0.273	0.993	dsDNAphage	5192	1	33.300	0.000
k141_15474020||full	0.180	0.213	0.115	0.007	0.527	0.527	lavidaviridae	5415	0	20.000	0.000
k141_29360840||full	0.507	0.367	0.370	0.333	0.967	0.967	lavidaviridae	5051	0	16.700	0.000
k141_15474153||full	0.100	0.887	0.145	0.013	0.507	0.887	NCLDV	5820	0	14.300	0.000
k141_15474248||full	0.513	0.207	0.135	0.160	0.160	0.513	dsDNAphage	5601	0	12.500	0.000
k141_4367031||full	0.347	0.780	0.075	0.133	0.227	0.780	NCLDV	6589	0	75.000	0.000
k141_5753108||full	0.647	0.733	0.450	0.053	0.820	0.820	lavidaviridae	4996	0	14.300	0.000
k141_25195539||full	1.000	0.840	0.250	0.607	0.800	1.000	dsDNAphage	5037	2	57.100	0.000
k141_18253669||full	0.113	0.547	0.125	0.000	0.293	0.547	NCLDV	5270	0	25.000	0.000
k141_11310041||full	0.153	0.500	0.170	0.013	0.300	0.500	NCLDV	6284	0	20.000	0.000
k141_18253829||full	0.887	0.607	0.170	0.033	0.053	0.887	dsDNAphage	15227	2	11.800	0.000
k141_32142953||full	0.127	0.720	0.090	0.033	0.260	0.720	NCLDV	7911	0	40.000	0.000
k141_7144391||full	0.940	0.440	0.050	0.093	0.127	0.940	dsDNAphage	9937	0	27.300	4.500
k141_21031517||full	0.980	0.047	0.055	0.027	0.253	0.980	dsDNAphage	7267	3	40.000	0.000
k141_202876||full	0.020	0.553	0.005	0.000	0.033	0.553	NCLDV	12984	0	12.500	6.200
k141_203065||full	0.467	0.333	0.160	0.520	0.920	0.920	lavidaviridae	5879	0	42.900	0.000
k141_4369253||full	0.560	0.033	0.065	0.013	0.107	0.560	dsDNAphage	5700	1	14.300	0.000
k141_12698191||full	0.173	0.867	0.245	0.013	0.260	0.867	NCLDV	5583	0	20.000	0.000
k141_7145316||full	1.000	0.753	0.275	0.873	0.967	1.000	dsDNAphage	9051	2	35.300	0.000
k141_25198600||full	0.693	0.240	0.050	0.047	0.153	0.693	dsDNAphage	5662	0	30.000	0.000
k141_26587455||full	0.973	0.220	0.435	1.000	0.080	1.000	ssDNA	5348	0	20.000	0.000
k141_8532459||full	0.853	0.473	0.350	0.113	0.700	0.853	dsDNAphage	5265	1	25.000	0.000
k141_11313349||full	0.020	0.607	0.005	0.000	0.080	0.607	NCLDV	6514	0	20.000	0.000
k141_1591453||full	0.520	0.253	0.730	0.033	0.627	0.730	RNA	9798	0	12.500	0.000
k141_205556||full	0.147	0.593	0.015	0.000	0.440	0.593	NCLDV	14216	0	22.200	0.000
k141_2982686||full	0.827	0.127	0.500	0.167	0.460	0.827	dsDNAphage	5134	0	20.000	0.000
k141_9925282||full	0.273	0.760	0.150	0.053	0.660	0.760	NCLDV	5368	0	33.300	0.000
k141_9925708||full	1.000	0.167	0.000	0.033	0.193	1.000	dsDNAphage	9015	6	40.000	6.700
k141_7148933||full	0.040	0.687	0.000	0.000	0.020	0.687	NCLDV	4968	0	20.000	0.000
k141_7149335||full	0.820	0.433	0.100	0.140	0.833	0.833	lavidaviridae	5375	0	57.100	0.000
k141_29367950||full	0.160	0.113	0.020	0.033	0.520	0.520	lavidaviridae	5225	0	33.300	16.700
k141_14094602||full	0.827	nan	0.590	0.787	0.673	0.827	dsDNAphage	2205	0	25.000	0.000
k141_22425404||full	0.713	0.220	0.275	0.287	0.380	0.713	dsDNAphage	5509	0	16.700	0.000
k141_4374167||full	0.227	0.540	0.205	0.040	0.053	0.540	NCLDV	5651	0	20.000	0.000
k141_15481911||full	0.720	0.053	0.040	0.080	0.107	0.720	dsDNAphage	6651	0	14.300	7.100
k141_2985614||full	0.027	0.520	0.000	0.000	0.000	0.520	NCLDV	30332	0	3.700	0.000
k141_27982066||full	0.840	0.040	0.450	0.747	0.453	0.840	dsDNAphage	6194	0	25.000	0.000
k141_2985910||full	0.733	0.120	0.000	0.000	0.013	0.733	dsDNAphage	10187	2	33.300	33.300
k141_22426621||full	0.020	0.633	0.025	0.000	0.133	0.633	NCLDV	7806	0	16.700	0.000
k141_26592598||full	0.067	0.880	0.000	0.000	0.040	0.880	NCLDV	5138	0	25.000	0.000
k141_12704376||full	0.520	0.580	0.340	0.713	0.787	0.787	lavidaviridae	4306	0	50.000	0.000
k141_32149853||full	0.987	0.067	0.065	0.127	0.000	0.987	dsDNAphage	20252	1	15.900	2.300
k141_16872870||full	0.020	0.700	0.000	0.000	0.073	0.700	NCLDV	6406	0	20.000	0.000
k141_1596403||full	0.893	0.053	0.010	0.027	0.080	0.893	dsDNAphage	5349	1	60.000	20.000
k141_5762343||full	0.253	0.513	0.000	0.000	0.000	0.513	NCLDV	50093	0	5.400	0.000
k141_25205187||full	0.940	0.773	0.020	0.040	0.720	0.940	dsDNAphage	9829	2	57.100	0.000
k141_32150652||full	0.993	0.153	0.265	0.253	0.073	0.993	dsDNAphage	19172	1	13.200	0.000
k141_8538088||full	0.220	0.753	0.105	0.040	0.533	0.753	NCLDV	5979	0	25.000	0.000
k141_22428160||full	0.313	0.680	0.050	0.013	0.313	0.680	NCLDV	6198	0	40.000	0.000
k141_29370793||full	1.000	0.407	0.215	0.613	0.427	1.000	dsDNAphage	5014	1	50.000	0.000
k141_7152467||full	0.193	0.780	0.025	0.027	0.147	0.780	NCLDV	4917	0	25.000	0.000
k141_23817453||full	0.913	0.380	0.380	0.367	0.060	0.913	dsDNAphage	7040	0	6.700	0.000
k141_12705779||full	0.107	0.533	0.005	0.007	0.000	0.533	NCLDV	5035	0	33.300	0.000
k141_15484625||full	0.947	0.153	0.120	0.253	0.013	0.947	dsDNAphage	6145	0	10.000	0.000
k141_19651733||full	0.080	0.593	0.030	0.000	0.053	0.593	NCLDV	9302	0	12.500	0.000
k141_19651745||full	0.120	0.720	0.190	0.007	0.333	0.720	NCLDV	4569	0	20.000	0.000
k141_16874053||full	0.033	0.613	0.000	0.000	0.000	0.613	NCLDV	8925	1	9.100	0.000
k141_12706169||full	0.107	0.873	0.000	0.000	0.093	0.873	NCLDV	6724	0	14.300	0.000
k141_211334||full	0.140	0.580	0.145	0.000	0.527	0.580	NCLDV	4076	0	25.000	0.000
k141_15484860||full	0.247	0.680	0.340	0.007	0.833	0.833	lavidaviridae	12033	0	25.000	0.000
k141_15485032||full	0.627	0.133	0.145	0.060	0.147	0.627	dsDNAphage	5910	0	12.500	0.000
k141_19652172||full	0.860	0.047	0.030	0.007	0.013	0.860	dsDNAphage	14650	2	21.100	15.800
k141_12706514||full	0.047	0.507	0.000	0.000	0.013	0.507	NCLDV	7998	0	28.600	0.000
k141_26594874||full	0.280	0.687	0.145	0.013	0.247	0.687	NCLDV	5462	0	25.000	0.000
k141_7153637||full	0.933	0.360	0.150	0.147	0.000	0.933	dsDNAphage	6300	0	11.500	3.800
k141_22429363||full	0.007	0.553	0.000	0.000	0.000	0.553	NCLDV	21370	0	5.300	0.000
k141_27985416||full	0.173	0.653	0.145	0.027	0.400	0.653	NCLDV	5957	0	20.000	0.000
k141_29372387||full	0.647	0.167	0.190	0.007	0.413	0.647	dsDNAphage	7064	0	28.600	0.000
k141_2989462||full	0.793	1.000	0.100	0.300	0.980	1.000	NCLDV	21461	2	47.600	0.000
k141_21040813||full	1.000	0.267	0.055	0.327	0.327	1.000	dsDNAphage	33375	4	37.000	0.000
k141_16875382||full	0.187	0.313	0.180	0.000	0.853	0.853	lavidaviridae	5712	0	20.000	0.000
k141_212862||full	0.080	0.613	0.095	0.000	0.320	0.613	NCLDV	7872	0	16.700	0.000
k141_1598937||full	0.640	0.967	0.330	0.040	0.187	0.967	NCLDV	6600	0	12.500	0.000
k141_25208583||full	0.020	0.613	0.010	0.007	0.007	0.613	NCLDV	6568	0	33.300	0.000
k141_22431557||full	0.360	0.953	0.085	0.260	0.233	0.953	NCLDV	4818	0	40.000	0.000
k141_32154271||full	0.067	0.800	0.000	0.000	0.067	0.800	NCLDV	5719	0	25.000	0.000
k141_18266448||full	0.447	0.093	0.185	0.020	0.647	0.647	lavidaviridae	5325	0	33.300	0.000
k141_26597783||full	0.520	0.900	0.260	0.367	0.947	0.947	lavidaviridae	6429	0	11.100	0.000
k141_12709484||full	1.000	0.327	0.005	0.027	0.020	1.000	dsDNAphage	26919	2	27.100	2.100
k141_1600778||full	0.713	0.807	0.115	0.600	0.480	0.807	NCLDV	5076	0	50.000	0.000
k141_12709692||full	0.173	0.713	0.130	0.080	0.387	0.713	NCLDV	4871	0	50.000	0.000
k141_32155158||full	0.007	0.793	0.000	0.000	0.013	0.793	NCLDV	5299	0	25.000	0.000
k141_12709965||full	0.140	0.647	0.080	0.007	0.300	0.647	NCLDV	7753	0	20.000	0.000
k141_12710291||full	0.747	0.000	0.000	0.000	0.007	0.747	dsDNAphage	5941	2	40.000	20.000
k141_8543353||full	0.067	0.513	0.005	0.000	0.027	0.513	NCLDV	13355	0	22.200	0.000
k141_9935057||full	0.040	0.520	0.030	0.000	0.193	0.520	NCLDV	10657	0	22.200	0.000
k141_11324442||full	0.313	0.107	0.340	0.100	0.793	0.793	lavidaviridae	5589	0	25.000	0.000
k141_15489859||full	0.013	0.653	0.000	0.000	0.000	0.653	NCLDV	8316	0	14.300	0.000
k141_5768503||full	0.840	0.027	0.000	0.000	0.007	0.840	dsDNAphage	37521	6	24.100	17.200
k141_23823301||full	0.993	0.287	0.230	0.460	0.393	0.993	dsDNAphage	7337	2	37.500	0.000
k141_21045256||full	0.140	0.520	0.170	0.033	0.667	0.667	lavidaviridae	5590	0	25.000	0.000
k141_4383208||full	0.473	0.467	0.410	0.393	0.773	0.773	lavidaviridae	5133	0	40.000	0.000
k141_5769176||full	0.147	0.587	0.075	0.007	0.467	0.587	NCLDV	6192	0	20.000	0.000
k141_32157449||full	0.020	0.500	0.000	0.000	0.007	0.500	NCLDV	17122	0	18.200	0.000
k141_4383949||full	0.287	0.840	0.155	0.520	0.880	0.880	lavidaviridae	5141	0	40.000	0.000
k141_12712992||full	0.167	0.380	0.225	0.007	0.800	0.800	lavidaviridae	6052	0	20.000	0.000
k141_26601341||full	0.127	0.693	0.030	0.040	0.227	0.693	NCLDV	5941	0	50.000	0.000
k141_23825144||full	0.073	0.500	0.000	0.007	0.000	0.500	NCLDV	5220	0	16.700	0.000
k141_4384930||full	1.000	0.620	0.125	0.313	0.153	1.000	dsDNAphage	7902	1	18.200	0.000
k141_30770843||full	0.313	0.313	0.175	0.013	0.627	0.627	lavidaviridae	7109	0	33.300	0.000
k141_15492189||full	0.113	0.660	0.005	0.000	0.007	0.660	NCLDV	4997	0	16.700	0.000
k141_22436431||full	0.373	0.680	0.260	0.773	0.740	0.773	ssDNA	4327	0	40.000	0.000
k141_5770737||full	1.000	0.427	0.120	0.287	0.373	1.000	dsDNAphage	5309	1	23.100	0.000
k141_15492519||full	0.507	0.080	0.030	0.020	0.167	0.507	dsDNAphage	6893	0	22.200	11.100
k141_29379692||full	0.147	0.580	0.005	0.000	0.060	0.580	NCLDV	5086	0	40.000	20.000
k141_18271384||full	0.020	0.647	0.000	0.000	0.007	0.647	NCLDV	5662	0	16.700	0.000
k141_1605249||full	0.967	0.280	0.350	0.447	0.153	0.967	dsDNAphage	7970	0	18.800	0.000
k141_4385687||full	0.207	0.780	0.210	0.180	0.393	0.780	NCLDV	8080	0	33.300	0.000
k141_26602438||full	0.933	0.227	0.155	0.093	0.173	0.933	dsDNAphage	5565	0	44.400	0.000
k141_29380054||full	0.467	0.600	0.540	0.127	0.887	0.887	lavidaviridae	9583	0	10.000	0.000
k141_14106384||full	0.093	0.733	0.185	0.027	0.247	0.733	NCLDV	6910	0	25.000	0.000
k141_25214858||full	0.093	0.527	0.070	0.000	0.087	0.527	NCLDV	6520	0	16.700	0.000
k141_9939444||full	0.020	0.513	0.000	0.007	0.000	0.513	NCLDV	9398	0	11.100	0.000
k141_30772867||full	0.100	0.627	0.115	0.080	0.307	0.627	NCLDV	5152	0	33.300	0.000
k141_18272637||full	0.360	0.607	0.000	0.000	0.007	0.607	NCLDV	6604	0	16.700	0.000
k141_15494074||full	0.873	0.080	0.030	0.100	0.087	0.873	dsDNAphage	5999	1	50.000	25.000
k141_2998279||full	0.827	0.580	0.125	0.487	0.293	0.827	dsDNAphage	5778	0	75.000	0.000
k141_14108128||full	1.000	0.433	0.360	0.360	0.487	1.000	dsDNAphage	9041	4	38.500	0.000
k141_2998928||full	0.633	0.393	0.465	0.440	0.920	0.920	lavidaviridae	5606	0	40.000	0.000
k141_221875||full	0.020	0.813	0.000	0.000	0.013	0.813	NCLDV	10736	0	12.500	0.000
k141_222202||full	0.767	0.093	0.055	0.020	0.007	0.767	dsDNAphage	7256	0	16.700	5.600
k141_22440207||full	0.127	0.560	0.000	0.000	0.020	0.560	NCLDV	5732	0	33.300	0.000
k141_1608732||full	0.027	0.567	0.000	0.000	0.033	0.567	NCLDV	7362	0	40.000	0.000
k141_26607608||full	0.707	0.560	0.110	0.000	0.420	0.707	dsDNAphage	6109	1	16.700	0.000
k141_15497865||full	0.027	0.673	0.000	0.000	0.000	0.673	NCLDV	7153	0	16.700	0.000
k141_3002757||full	0.620	0.227	0.000	0.047	0.733	0.733	lavidaviridae	6009	0	37.500	12.500
k141_18277585||full	0.140	0.613	0.295	0.000	0.507	0.613	NCLDV	7821	0	20.000	0.000
k141_15498714||full	0.487	0.880	0.115	0.047	0.673	0.880	NCLDV	5596	0	50.000	0.000
k141_16888358||full	0.920	0.093	0.200	0.333	0.840	0.920	dsDNAphage	5040	3	66.700	0.000
k141_14112266||full	0.647	0.307	0.030	0.067	0.140	0.647	dsDNAphage	5039	0	28.600	14.300
k141_5777098||full	0.153	0.533	0.095	0.047	0.060	0.533	NCLDV	10224	0	6.700	0.000
k141_15499185||full	0.540	0.107	0.045	0.007	0.100	0.540	dsDNAphage	7841	1	11.100	0.000
k141_8553567||full	0.493	0.160	0.290	0.213	0.993	0.993	lavidaviridae	5566	0	20.000	0.000
k141_7168499||full	0.733	0.420	0.085	0.013	0.347	0.733	dsDNAphage	18739	0	18.200	0.000
k141_19666459||full	1.000	0.187	0.140	0.353	0.307	1.000	dsDNAphage	8562	3	66.700	0.000
k141_8553708||full	0.127	0.560	0.120	0.013	0.320	0.560	NCLDV	8272	0	22.200	0.000
k141_23833316||full	0.047	0.587	0.065	0.007	0.153	0.587	NCLDV	5650	0	25.000	0.000
k141_8554163||full	1.000	0.213	0.260	0.227	0.387	1.000	dsDNAphage	5168	1	33.300	0.000
k141_30778993||full	1.000	0.233	0.420	0.413	0.207	1.000	dsDNAphage	6024	1	10.000	0.000
k141_32167281||full	0.547	0.620	0.430	0.253	0.920	0.920	lavidaviridae	6349	0	14.300	0.000
k141_15501446||full	0.420	0.887	0.175	0.040	0.907	0.907	lavidaviridae	6827	0	37.500	0.000
k141_1614494||full	0.953	0.113	0.335	0.460	0.220	0.953	dsDNAphage	5219	0	8.300	0.000
k141_1614799||full	1.000	0.167	0.155	0.147	0.020	1.000	dsDNAphage	19691	2	29.000	0.000
k141_22446548||full	0.060	0.587	0.100	0.007	0.087	0.587	NCLDV	6165	0	25.000	0.000
k141_11337039||full	0.753	0.960	0.160	0.880	0.953	0.960	NCLDV	5444	0	75.000	0.000
k141_19669524||full	0.867	0.027	0.005	0.000	0.027	0.867	dsDNAphage	8184	2	37.500	37.500
k141_28002445||full	0.047	0.620	0.035	0.007	0.127	0.620	NCLDV	7733	0	16.700	0.000
k141_3007181||full	0.053	0.500	0.010	0.000	0.067	0.500	NCLDV	6004	0	14.300	0.000
k141_3007211||full	0.173	0.980	0.135	0.000	0.453	0.980	NCLDV	5905	0	20.000	0.000
k141_16892897||full	0.907	0.380	0.825	0.927	0.953	0.953	lavidaviridae	5092	0	33.300	0.000
k141_28003065||full	0.967	0.667	0.125	0.767	0.480	0.967	dsDNAphage	5621	0	36.400	0.000
k141_21058581||full	0.267	0.840	0.055	0.027	0.133	0.840	NCLDV	5354	0	33.300	0.000
k141_25225329||full	0.580	0.793	0.290	0.320	0.647	0.793	NCLDV	5837	0	40.000	0.000
k141_12725377||full	0.913	0.033	0.215	0.507	0.160	0.913	dsDNAphage	5578	0	17.600	0.000
k141_5782450||full	0.073	0.733	0.005	0.007	0.100	0.733	NCLDV	10742	0	40.000	20.000
