seq_name	n_genes_with_taxonomy	agreement	taxid	lineage
Rubio_Protillo_k141_1824176	17	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_1825014	18	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_1845665	2	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_1878188	1	1.0000	12031	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
Rubio_Protillo_k141_187883	14	0.7446	741	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes
Rubio_Protillo_k141_1895123	2	0.6940	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_1903425	9	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_19124	4	0.5430	3032	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
Rubio_Protillo_k141_191717	3	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_1935672	2	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_193922	2	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2007256	23	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2007426	5	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2013656	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2023735	2	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2029641	1	1.0000	11844	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
Rubio_Protillo_k141_2039128	13	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2050821	6	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2067407	7	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2076393	4	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2079237	8	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2102303	38	0.6088	5797	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
Rubio_Protillo_k141_2102	4	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2103492	5	1.0000	9913	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae
Rubio_Protillo_k141_2104301	10	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2123491	10	0.9407	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2137226	2	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2147183	12	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2147556	7	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2151117	6	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2161082	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2172827	4	0.5378	10823	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Zobellviridae
Rubio_Protillo_k141_2179672	3	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2202263	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2205208	4	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2216247	11	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2223948	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_222632	28	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_222802	3	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2270932	7	0.6169	10453	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes
Rubio_Protillo_k141_227483	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2274974	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2291855	2	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2300807	11	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2305007	8	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2305976	2	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2314724	15	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2318151	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2318470	8	0.9344	6064	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
Rubio_Protillo_k141_2329915	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2335839	13	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2338648	16	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2355200	2	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2356988	16	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2365314	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2367613	9	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2374854	9	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2384311	5	0.6005	741	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes
Rubio_Protillo_k141_2384508	1	1.0000	11844	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
Rubio_Protillo_k141_2386563	4	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2391772	13	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2395399	7	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_240357	3	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_24330	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2448648	3	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2451523	9	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2460014	13	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2460448	5	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2460996	6	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2461236	4	0.6095	6064	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
Rubio_Protillo_k141_2466884	11	0.9682	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2487561	10	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2497758	10	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_250817	25	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2546344	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2572705	6	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2575432	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2575742	20	0.9807	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2575954	6	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2577218	17	0.8053	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2584028	26	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2594196	13	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2594523	9	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2594959	4	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2596479	2	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_260244	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2614248	2	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2615375	12	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2632045	8	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2640313	3	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2644060	7	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2653402	6	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2653662	12	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2657263	4	0.8602	741	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes
Rubio_Protillo_k141_2661796	2	1.0000	1	Viruses
Rubio_Protillo_k141_2662043	15	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_26621	4	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2673345	33	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2676400	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2680207	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2687830	8	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2704885	15	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2725383	27	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2731428	6	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2736859	2	1.0000	1	Viruses
Rubio_Protillo_k141_2737468	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2788285	5	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2791074	16	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2792870	2	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2813513	5	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2827307	10	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2843357	6	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2848947	1	1.0000	11844	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
Rubio_Protillo_k141_2862733	18	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2870753	9	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_287142	14	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2873461	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2874781	18	0.8635	6064	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
Rubio_Protillo_k141_2883289	11	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2897877	22	0.7418	10515	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota
Rubio_Protillo_k141_2899548	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2900630	5	0.6936	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2915769	3	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2919807	5	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2920545	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2932906	2	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2933152	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2934779	8	0.7097	741	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes
Rubio_Protillo_k141_2947890	4	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2949207	4	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2955961	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2970767	4	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2972087	6	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_298162	5	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2993927	9	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_2998503	9	0.7476	9913	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae
Rubio_Protillo_k141_3002101	3	0.7203	3032	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
Rubio_Protillo_k141_300272	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3022440	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3059897	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3060789	11	1.0000	5797	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
Rubio_Protillo_k141_307947	5	0.6578	741	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes
Rubio_Protillo_k141_3087821	2	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_309800	10	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_310341	7	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3108465	34	0.6510	5797	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
Rubio_Protillo_k141_3115440	2	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3120684	17	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3132317	5	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_314768	4	0.7793	11844	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
Rubio_Protillo_k141_3152636	14	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3208187	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_321266	19	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3213644	2	0.6994	8016	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae
Rubio_Protillo_k141_3220502	5	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3220516	7	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3232074	5	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3237023	5	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3243786	18	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3246627	20	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3247586	2	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3266781	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3269041	10	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3270252	8	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3272548	19	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3275580	11	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3285088	1	1.0000	12031	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
Rubio_Protillo_k141_329935	5	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3300769	20	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_331423	7	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3319871	10	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3326884	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3328296	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3330018	2	0.6454	11844	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
Rubio_Protillo_k141_3343730	7	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3358413	16	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3363004	10	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3407583	2	0.6512	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3423951	6	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3432002	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3437264	6	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3438770	1	1.0000	3032	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
Rubio_Protillo_k141_3446781	11	0.7300	10823	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Zobellviridae
Rubio_Protillo_k141_3447104	5	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3447774	21	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3454629	1	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_345605	2	0.6552	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3466685	1	1.0000	3576	Viruses;Naldaviricetes;Lefavirales;Hytrosaviridae
Rubio_Protillo_k141_3467955	10	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3472088	2	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_347985	8	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3509576	22	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3526613	2	0.6598	5797	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
Rubio_Protillo_k141_3534511	2	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3556958	24	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3562489	7	1.0000	6064	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
Rubio_Protillo_k141_3565071	2	0.5389	3032	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
Rubio_Protillo_k141_3574377	2	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3575804	8	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3578995	9	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3579027	11	0.8136	741	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes
Rubio_Protillo_k141_3591885	8	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_361699	9	0.8340	6064	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
Rubio_Protillo_k141_3631032	10	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3673091	18	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3684011	24	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
Rubio_Protillo_k141_3687937	2	1.0000	2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
