filename,Genome,dsDNAphage,NCLDV,RNA,ssDNA,lavidaviridae,max_score,max_score_group,length,hallmark,viral,cellular
Ettinger,Ettinger_c_000004232893,0.667,0.547,0.64,0.407,0.887,0.887,lavidaviridae,5021,0,40,0
Ettinger,Ettinger_c_000004234697,0.06,0.553,0,0,0.007,0.553,NCLDV,7582,0,12.5,0
Ettinger,Ettinger_c_000004235492,0.153,0.647,0.11,0,0.247,0.647,NCLDV,5434,0,12.5,0
Ettinger,Ettinger_c_000004237557,0.087,1,0.06,0,0.367,1,NCLDV,5238,0,14.3,0
Ettinger,Ettinger_c_000004237915,0.767,0.513,0.165,0.2,0.433,0.767,dsDNAphage,7565,0,60,0
Ettinger,Ettinger_c_000004238180,0.22,0.56,0.025,0.013,0.147,0.56,NCLDV,6791,0,14.3,0
Ettinger,Ettinger_c_000004241413,0.213,0.7,0.1,0.06,0.373,0.7,NCLDV,4996,0,40,0
Ettinger,Ettinger_c_000004241815,0.113,0.46,0.195,0,0.5,0.5,lavidaviridae,7490,0,14.3,0
Ettinger,Ettinger_c_000004242253,0.453,0.507,0.07,0.013,0.513,0.513,lavidaviridae,5611,0,33.3,16.7
Ettinger,Ettinger_c_000004243468,0.587,0.113,0.45,0.013,0.807,0.807,lavidaviridae,5521,0,20,0
Ettinger,Ettinger_c_000004245049,0.147,0.36,0.135,0.133,0.607,0.607,lavidaviridae,4598,0,33.3,0
Ettinger,Ettinger_c_000004247392,0.547,0.867,0.35,0.147,0.753,0.867,NCLDV,5020,0,12.5,0
Ettinger,Ettinger_c_000004250251,0.093,0.62,0.205,0.02,0.36,0.62,NCLDV,5017,0,33.3,0
Ettinger,Ettinger_c_000004250605,1,0.24,0.485,0.2,0.487,1,dsDNAphage,8058,3,30,0
Ettinger,Ettinger_c_000004252033,0.967,0.227,0.14,0.48,0.253,0.967,dsDNAphage,5484,0,26.7,0
Ettinger,Ettinger_c_000004252836,0.487,0.687,0.37,0.633,0.667,0.687,NCLDV,7223,0,50,0
Ettinger,Ettinger_c_000004253312,0.127,0.54,0.235,0.013,0.46,0.54,NCLDV,7535,0,16.7,0
Ettinger,Ettinger_c_000004255433,0.093,0.52,0.08,0,0.053,0.52,NCLDV,8619,0,10,0
Ettinger,Ettinger_c_000004256515,1,0.433,0.295,0.713,0.88,1,dsDNAphage,5319,4,57.1,0
Ettinger,Ettinger_c_000004257939,0.12,0.767,0.105,0.02,0.233,0.767,NCLDV,7054,0,20,0
Ettinger,Ettinger_c_000004259746,0.713,0.933,0.035,0.48,0.253,0.933,NCLDV,6366,0,44.4,0
Ettinger,Ettinger_c_000004260014,0.813,0.087,0.005,0,0,0.813,dsDNAphage,18575,0,14.7,5.9
Ettinger,Ettinger_c_000004260216,0.307,0.047,0.27,0.207,0.733,0.733,lavidaviridae,5342,0,25,0
Ettinger,Ettinger_c_000004260523,0.633,0.887,0.675,0.007,0.307,0.887,NCLDV,6602,0,25,0
Ettinger,Ettinger_c_000004261835,0.193,0.607,0,0,0.193,0.607,NCLDV,5649,0,50,25
Ettinger,Ettinger_c_000004261886,0.16,0.673,0.005,0,0.073,0.673,NCLDV,11985,0,20,6.7
Ettinger,Ettinger_c_000004263485,0.693,0.027,0.005,0.007,0.04,0.693,dsDNAphage,5817,1,33.3,16.7
Ettinger,Ettinger_c_000004263660,NA,0.627,NA,NA,NA,0.627,NCLDV,4268,0,50,0
Ettinger,Ettinger_c_000004266271,0.093,0.673,0.07,0.007,0.06,0.673,NCLDV,7543,0,25,0
Ettinger,Ettinger_c_000004268641,0.613,0.133,0,0.033,0.06,0.613,dsDNAphage,8102,0,30,10
Ettinger,Ettinger_c_000004268854,0.3,0.133,0,0,0.587,0.587,lavidaviridae,8436,1,37.5,25
Ettinger,Ettinger_c_000004271441,0.72,0.193,0,0.007,0.08,0.72,dsDNAphage,12567,1,30.8,23.1
Ettinger,Ettinger_c_000004271987,0.247,0.867,0.035,0.007,0.26,0.867,NCLDV,7597,0,33.3,0
Ettinger,Ettinger_c_000004272020,0.087,0.507,0.07,0.013,0.173,0.507,NCLDV,5500,0,20,0
Ettinger,Ettinger_c_000004274401,0.76,0.66,0.07,0.08,0.9,0.9,lavidaviridae,7888,0,29.4,0
Ettinger,Ettinger_c_000004275880,0.213,0.893,0.065,0,0.52,0.893,NCLDV,11258,0,16.7,0
Ettinger,Ettinger_c_000004278318,0.8,0.027,0.015,0.007,0.053,0.8,dsDNAphage,11055,3,40,30
Ettinger,Ettinger_c_000004278341,0.547,0.7,0.48,0.347,0.86,0.86,lavidaviridae,5161,0,20,0
Ettinger,Ettinger_c_000004279008,0.233,0.793,0.075,0.033,0.247,0.793,NCLDV,4979,0,50,0
Ettinger,Ettinger_c_000004281805,0.64,0.853,0.12,0.6,0.973,0.973,lavidaviridae,4942,0,75,0
Ettinger,Ettinger_c_000004282383,0.32,0.527,0.035,0.087,0.52,0.527,NCLDV,7434,0,50,25
Ettinger,Ettinger_c_000004283924,0.207,0.567,0.035,0.033,0.247,0.567,NCLDV,6250,0,50,0
Ettinger,Ettinger_c_000004284874,0.92,0.98,0.14,0.067,0.753,0.98,NCLDV,26494,3,10.5,0
Ettinger,Ettinger_c_000004286489,0.193,0.513,0.3,0.12,0.633,0.633,lavidaviridae,5113,0,20,0
Ettinger,Ettinger_c_000004287120,0.207,0.407,0.205,0,0.553,0.553,lavidaviridae,4660,0,20,0
Ettinger,Ettinger_c_000004291625,0.807,0.327,0.015,0.28,0.32,0.807,dsDNAphage,7222,0,40,0
Ettinger,Ettinger_c_000004292607,0.767,0.273,0.295,0.007,0.22,0.767,dsDNAphage,6034,0,20,0
Ettinger,Ettinger_c_000004301113,0.367,0.9,0.06,0,0.727,0.9,NCLDV,8398,0,28.6,14.3
Ettinger,Ettinger_c_000004303579,0.187,0.807,0.015,0,0.22,0.807,NCLDV,9609,0,20,0
Ettinger,Ettinger_c_000004306737,0.433,0.62,0.005,0,0.08,0.62,NCLDV,9290,0,33.3,0
Ettinger,Ettinger_c_000004307039,0.873,0.293,0.265,0.033,0.5,0.873,dsDNAphage,5019,1,16.7,0
Ettinger,Ettinger_c_000004308178,0.413,0.96,0.045,0.007,0.273,0.96,NCLDV,5942,0,33.3,0
Ettinger,Ettinger_c_000004308681,0.32,0.04,0.425,0.007,0.707,0.707,lavidaviridae,6120,0,16.7,0
Ettinger,Ettinger_c_000004310670,0.113,0.553,0.09,0.013,0.187,0.553,NCLDV,6926,0,20,0
Ettinger,Ettinger_c_000004313127,0.9,0.34,0,0.027,0.167,0.9,dsDNAphage,5751,1,50,16.7
Ettinger,Ettinger_c_000004321438,0.1,0.647,0.045,0.007,0.173,0.647,NCLDV,7621,0,14.3,0
Ettinger,Ettinger_c_000004325103,0.873,0.12,0.025,0.02,0.06,0.873,dsDNAphage,5349,1,50,16.7
Ettinger,Ettinger_c_000004326505,0.673,0.553,0.23,0.913,1,1,lavidaviridae,5162,0,55.6,0
Ettinger,Ettinger_c_000004327745,0.08,0.693,0.16,0.007,0.38,0.693,NCLDV,11154,0,12.5,0
Ettinger,Ettinger_c_000004329736,0.887,0.273,0.315,0.407,0.247,0.887,dsDNAphage,6003,0,44.4,0
Ettinger,Ettinger_c_000004330261,0.413,0.687,0.37,0.12,0.447,0.687,NCLDV,4040,0,16.7,0
Ettinger,Ettinger_c_000004331287,0.167,0.5,0.015,0.02,0.173,0.5,NCLDV,5734,0,50,16.7
Ettinger,Ettinger_c_000004331955,0.667,0.067,0.005,0,0.193,0.667,dsDNAphage,11273,1,30,20
Ettinger,Ettinger_c_000004332588,0.007,0.52,0,0,0,0.52,NCLDV,34887,0,11.1,3.7
Ettinger,Ettinger_c_000004339325,0.56,0.86,0.15,0.013,0.707,0.86,NCLDV,9908,0,25,0
Ettinger,Ettinger_c_000004340277,0.24,0.167,0.215,0.06,0.727,0.727,lavidaviridae,5498,0,25,0
Ettinger,Ettinger_c_000004340866,0.107,0.533,0,0,0,0.533,NCLDV,11008,0,10,0
Ettinger,Ettinger_c_000004341934,0.74,0.333,0.33,0.2,0.44,0.74,dsDNAphage,8280,0,37.5,0
Ettinger,Ettinger_c_000004343447,0.867,0.187,0.01,0,0.12,0.867,dsDNAphage,13804,1,37.5,12.5
Ettinger,Ettinger_c_000004343793,0.773,0.633,0.23,0.093,0.287,0.773,dsDNAphage,4552,0,50,0
Ettinger,Ettinger_c_000004344044,0.08,0.527,0.135,0.013,0.3,0.527,NCLDV,5597,0,20,0
Ettinger,Ettinger_c_000004344310,0.853,0.78,0.045,0.04,0.287,0.853,dsDNAphage,12090,0,52.9,5.9
Ettinger,Ettinger_c_000004344373,0.973,0.1,0,0.007,0.02,0.973,dsDNAphage,16898,0,48.3,3.4
Ettinger,Ettinger_c_000004345605,0.247,0.487,0.015,0,0.813,0.813,lavidaviridae,7089,0,22.2,11.1
Ettinger,Ettinger_c_000004346055,1,0.633,0.005,0.347,0.213,1,dsDNAphage,11372,4,40,0
Ettinger,Ettinger_c_000004346159,0.1,0.56,0.01,0,0.02,0.56,NCLDV,12400,0,18.2,9.1
Ettinger,Ettinger_c_000004346718,0.38,0.993,0.035,0.02,0.313,0.993,NCLDV,9532,0,30,0
Ettinger,Ettinger_c_000004346777,0.527,0.853,0.52,0.96,0.993,0.993,lavidaviridae,5815,0,20,0
Ettinger,Ettinger_c_000004347830,0.68,0.32,0.33,0.34,0.687,0.687,lavidaviridae,9641,0,80,0
Ettinger,Ettinger_c_000004348970,0.507,0.24,0.24,0.073,0.173,0.507,dsDNAphage,9965,0,16.7,0
Ettinger,Ettinger_c_000004351355,0.093,0.627,0.12,0.007,0.58,0.627,NCLDV,5268,0,16.7,0
Ettinger,Ettinger_c_000004351524,0.06,0.807,0,0,0.12,0.807,NCLDV,9738,0,20,10
Ettinger,Ettinger_c_000004351637,0.873,0.633,0.935,0.14,0.907,0.935,RNA,12061,0,10,0
Ettinger,Ettinger_c_000004352143,0.74,0.353,0.335,0.707,0.64,0.74,dsDNAphage,5267,0,100,0
Ettinger,Ettinger_c_000004352936,0.033,0.6,0,0,0.033,0.6,NCLDV,5355,0,20,0
Ettinger,Ettinger_c_000004353084,0.56,0.4,0.83,0.493,0.633,0.83,RNA,5061,0,33.3,0
Ettinger,Ettinger_c_000004354722,0.953,0.02,0,0.007,0,0.953,dsDNAphage,16142,5,36.4,40.9
Ettinger,Ettinger_c_000004357069,0.247,0.887,0.185,0.007,0.56,0.887,NCLDV,10677,0,33.3,0
Ettinger,Ettinger_c_000004357923,0.08,0.88,0.365,0.02,0.293,0.88,NCLDV,5011,0,25,0
Ettinger,Ettinger_c_000004360773,0.307,0.62,0.21,0.013,0.48,0.62,NCLDV,11312,0,14.3,0
Ettinger,Ettinger_c_000004360837,0.48,0.833,0.415,0.067,0.48,0.833,NCLDV,5310,0,28.6,0
Ettinger,Ettinger_c_000004365956,0.2,0.313,0.33,0.013,0.76,0.76,lavidaviridae,6745,0,20,0
Ettinger,Ettinger_c_000004366943,0.813,0.927,0.14,0.833,0.693,0.927,NCLDV,7838,0,63.6,0
Ettinger,Ettinger_c_000004368659,0.247,0.773,0.14,0.047,0.347,0.773,NCLDV,6188,0,33.3,0
Ettinger,Ettinger_c_000004369196,0.793,0.12,0.295,0.12,0.56,0.793,dsDNAphage,5886,0,20,0
Ettinger,Ettinger_c_000004371880,0.84,0.74,0.24,0.78,0.993,0.993,lavidaviridae,6941,0,60,0
Ettinger,Ettinger_c_000004374003,0.62,0.527,0.515,0.973,0.96,0.973,ssDNA,5127,0,100,0
Ettinger,Ettinger_c_000004375003,0.8,0.013,0,0,0.007,0.8,dsDNAphage,8031,1,40,30
Ettinger,Ettinger_c_000004377086,0.687,0.52,0,0,0.153,0.687,dsDNAphage,7614,1,36.4,18.2
Ettinger,Ettinger_c_000004381309,0.173,0.853,0.16,0.02,0.633,0.853,NCLDV,5664,0,33.3,0
Ettinger,Ettinger_c_000004382608,0.147,0.553,0.085,0.007,0.527,0.553,NCLDV,5235,0,20,0
Ettinger,Ettinger_c_000004382808,0.26,0.527,0.315,0.173,0.82,0.82,lavidaviridae,4062,0,25,0
Ettinger,Ettinger_c_000004391450,0.067,0.06,0.135,0,0.52,0.52,lavidaviridae,7250,0,16.7,0
Ettinger,Ettinger_c_000004392791,0.28,0.56,0.11,0.027,0.387,0.56,NCLDV,5083,0,20,0
Ettinger,Ettinger_c_000004393244,0.92,0.02,0,0.007,0,0.92,dsDNAphage,5690,3,44.4,55.6
Ettinger,Ettinger_c_000004394753,0.833,0.167,0.27,0.673,0.5,0.833,dsDNAphage,4991,0,83.3,0
Ettinger,Ettinger_c_000004398825,0.633,0.767,0.22,0.007,0.34,0.767,NCLDV,6579,0,16.7,0
Ettinger,Ettinger_c_000004399040,0.653,0.193,0.21,0.113,0.527,0.653,dsDNAphage,4893,0,50,0
Ettinger,Ettinger_c_000004399558,0.333,0.693,0.23,0.067,0.413,0.693,NCLDV,5458,0,33.3,0
Ettinger,Ettinger_c_000004400511,0.193,0.633,0.025,0.02,0.553,0.633,NCLDV,5867,0,33.3,0
Ettinger,Ettinger_c_000004400910,0.12,0.793,0.25,0.08,0.507,0.793,NCLDV,4854,0,25,0
Ettinger,Ettinger_c_000004401293,0.147,0.747,0.075,0,0.267,0.747,NCLDV,8254,0,28.6,0
Ettinger,Ettinger_c_000004401353,0.993,0.293,0.77,0.533,0.84,0.993,dsDNAphage,5673,1,30,0
Ettinger,Ettinger_c_000004401989,0.453,0.94,0.09,0.093,0.947,0.947,lavidaviridae,5598,0,50,0
Ettinger,Ettinger_c_000004402438,0.067,0.78,0.06,0,0.3,0.78,NCLDV,7778,0,16.7,0
Ettinger,Ettinger_c_000004404171,0.433,0.58,0.16,0.173,0.853,0.853,lavidaviridae,6385,0,40,20
Ettinger,Ettinger_c_000004406829,0.26,0.833,0.085,0.047,0.527,0.833,NCLDV,5586,0,33.3,0
Ettinger,Ettinger_c_000004407274,0.213,0.807,0.1,0.047,0.46,0.807,NCLDV,8509,0,33.3,0
Ettinger,Ettinger_c_000004408177,0.693,0.32,0.15,0.093,0.367,0.693,dsDNAphage,5594,0,50,0
Ettinger,Ettinger_c_000004411098,0.567,0.833,0.685,0.293,0.82,0.833,NCLDV,4947,0,20,0
Ettinger,Ettinger_c_000004411234,0.72,0.22,0.205,0.48,0.447,0.72,dsDNAphage,5526,0,33.3,0
Ettinger,Ettinger_c_000004411731,0.013,0.867,0,0,0.06,0.867,NCLDV,5010,0,25,0
Ettinger,Ettinger_c_000004413179,0.78,0.46,0.03,0.06,0.233,0.78,dsDNAphage,10930,1,50,0
Ettinger,Ettinger_c_000004414308,0.093,0.613,0.09,0.027,0.16,0.613,NCLDV,5539,0,14.3,0
Ettinger,Ettinger_c_000004414783,0.573,0.087,0.015,0.007,0.16,0.573,dsDNAphage,8839,1,20,10
Ettinger,Ettinger_c_000004414867,0.273,0.293,0.63,0.007,0.287,0.63,RNA,4860,0,25,0
Ettinger,Ettinger_c_000004415879,0.36,0.913,0.345,0.28,0.733,0.913,NCLDV,5062,0,25,0
Ettinger,Ettinger_c_000004419642,0.66,0.287,0.635,0.107,0.553,0.66,dsDNAphage,4623,0,14.3,0
Ettinger,Ettinger_c_000004422567,0.407,0.607,0.085,0.033,0.933,0.933,lavidaviridae,9787,1,33.3,0
Ettinger,Ettinger_c_000004422834,0.093,0.6,0,0.007,0.187,0.6,NCLDV,6177,0,40,20
Ettinger,Ettinger_c_000004422921,0.44,0.433,0.17,0.213,0.62,0.62,lavidaviridae,5810,0,50,0
Ettinger,Ettinger_c_000004423141,0.12,0.593,0.075,0.02,0.073,0.593,NCLDV,6367,0,33.3,0
Ettinger,Ettinger_c_000004423931,0.64,0.753,0.365,0.733,0.9,0.9,lavidaviridae,4972,0,50,0
Ettinger,Ettinger_c_000004424299,0.387,0.46,0.41,0.38,0.553,0.553,lavidaviridae,5599,0,14.3,0
Ettinger,Ettinger_c_000004424350,0.627,0.8,0.455,0.233,0.94,0.94,lavidaviridae,10581,0,25,0
Ettinger,Ettinger_c_000004424373,0.193,0.66,0.105,0.053,0.293,0.66,NCLDV,5430,0,25,0
Ettinger,Ettinger_c_000004425129,0.267,0.967,0.225,0.073,0.627,0.967,NCLDV,5027,0,50,0
Ettinger,Ettinger_c_000004425202,0.413,0.72,0.19,0.093,0.613,0.72,NCLDV,6961,0,20,0
Ettinger,Ettinger_c_000004428213,0.98,0.607,0.105,0.4,0.787,0.98,dsDNAphage,8617,1,64.3,0
Ettinger,Ettinger_c_000004432612,0.833,0.14,0,0,0.033,0.833,dsDNAphage,10100,1,40,20
Ettinger,Ettinger_c_000004433174,0.113,0.78,0.095,0.02,0.38,0.78,NCLDV,9852,0,22.2,0
Ettinger,Ettinger_c_000004435708,0.12,0.58,0.105,0,0.167,0.58,NCLDV,20001,0,5.9,0
Ettinger,Ettinger_c_000004436205,0,0.587,0.01,0,0.007,0.587,NCLDV,12241,0,16.7,0
Ettinger,Ettinger_c_000004437740,1,0.84,0.085,0.227,0.76,1,dsDNAphage,27018,5,81.1,0
Ettinger,Ettinger_c_000004440340,0.147,0.98,0.17,0.007,0.76,0.98,NCLDV,7007,0,20,0
Ettinger,Ettinger_c_000004441866,0.153,0.787,0.635,0.02,0.76,0.787,NCLDV,5208,0,16.7,0
Ettinger,Ettinger_c_000004443368,0.187,0.267,0.33,0.007,0.607,0.607,lavidaviridae,5739,0,20,0
Ettinger,Ettinger_c_000004444822,0.26,0.78,0.55,0.307,0.693,0.78,NCLDV,5424,0,33.3,0
Ettinger,Ettinger_c_000004445230,0.3,0.64,0.08,0.027,0.24,0.64,NCLDV,7798,0,25,0
Ettinger,Ettinger_c_000004446169,0.993,0.067,0,0.073,0.087,0.993,dsDNAphage,6319,3,57.1,14.3
Ettinger,Ettinger_c_000004447276,0.74,0.207,0.075,0.2,0.36,0.74,dsDNAphage,7913,0,77.8,0
Ettinger,Ettinger_c_000004448519,0.807,0.973,0.855,0.26,0.94,0.973,NCLDV,6970,0,25,0
Ettinger,Ettinger_c_000004450058,0.313,0.68,0.34,0.12,0.967,0.967,lavidaviridae,6749,0,25,0
Ettinger,Ettinger_c_000004450578,0.373,0.24,0.4,0.26,0.987,0.987,lavidaviridae,4994,0,20,0
Ettinger,Ettinger_c_000004456323,0.647,0.233,0.765,0.147,0.947,0.947,lavidaviridae,10216,0,20,0
Ettinger,Ettinger_c_000004456455,0.333,0.733,0.03,0.007,0.34,0.733,NCLDV,13551,0,40,10
Ettinger,Ettinger_c_000004457344,0.633,0.667,0.365,0.787,0.893,0.893,lavidaviridae,5019,0,66.7,0
Ettinger,Ettinger_c_000004458106,0.6,0.413,0.295,0.847,0.987,0.987,lavidaviridae,5012,0,50,0
Ettinger,Ettinger_c_000004458592,0.167,0.527,0.015,0.033,0.253,0.527,NCLDV,6929,0,40,20
Ettinger,Ettinger_c_000004459988,0.847,0.2,0.83,0.1,0.727,0.847,dsDNAphage,8151,0,20,0
Ettinger,Ettinger_c_000004460639,0.14,0.82,0,0,0.133,0.82,NCLDV,9608,0,33.3,16.7
Ettinger,Ettinger_c_000004461043,0.2,0.393,0.245,0,0.72,0.72,lavidaviridae,6819,0,20,0
Ettinger,Ettinger_c_000004463461,1,0.313,0.665,0.693,0.38,1,dsDNAphage,5124,1,33.3,0
Ettinger,Ettinger_c_000004463471,0.453,0.427,0.21,0.34,0.753,0.753,lavidaviridae,6405,0,50,0
Ettinger,Ettinger_c_000004468305,0.453,0.04,0.53,0.22,0.86,0.86,lavidaviridae,5125,0,25,0
Ettinger,Ettinger_c_000004470206,0.833,0.567,0.1,0.567,0.4,0.833,dsDNAphage,5641,0,50,0
Ettinger,Ettinger_c_000004470364,0.433,0.973,0.64,0.027,0.973,0.973,NCLDV,5122,0,20,0
Ettinger,Ettinger_c_000004473519,0.927,0.333,0.305,0.313,0.96,0.96,lavidaviridae,6379,0,12.5,0
Ettinger,Ettinger_c_000004473584,0.34,0.887,0.1,0.033,0.54,0.887,NCLDV,9386,0,37.5,0
Ettinger,Ettinger_c_000004475747,0.173,0.333,0.185,0.013,0.7,0.7,lavidaviridae,6573,0,16.7,0
Ettinger,Ettinger_c_000004477168,0.28,0.647,0.295,0.013,0.413,0.647,NCLDV,16094,0,16.7,0
Ettinger,Ettinger_c_000004478065,0.32,0.353,0.245,0.12,0.713,0.713,lavidaviridae,5266,0,33.3,0
Ettinger,Ettinger_c_000004478275,0.3,0.113,0.36,0.053,0.7,0.7,lavidaviridae,6133,0,33.3,0
Ettinger,Ettinger_c_000004478781,0.64,0.427,0.505,0.18,0.973,0.973,lavidaviridae,6326,0,20,0
Ettinger,Ettinger_c_000004480658,0.327,0.48,0.205,0.033,0.6,0.6,lavidaviridae,7711,0,33.3,0
Ettinger,Ettinger_c_000004485374,0.38,0.827,0.105,0.107,0.807,0.827,NCLDV,3301,0,25,0
Ettinger,Ettinger_c_000004486013,0.347,0.84,0.505,0.867,1,1,lavidaviridae,5030,0,33.3,0
Ettinger,Ettinger_c_000004490055,0.093,0.527,0.15,0,0.24,0.527,NCLDV,5670,0,12.5,0
Ettinger,Ettinger_c_000004492504,0.993,0.233,0.03,0.547,0.213,0.993,dsDNAphage,8846,1,42.1,0
Ettinger,Ettinger_c_000004493845,0.587,0.567,0.03,0.027,0.353,0.587,dsDNAphage,13052,0,41.7,8.3
Ettinger,Ettinger_c_000004493979,0.88,0.287,0,0,0.08,0.88,dsDNAphage,11570,1,44.4,11.1
Ettinger,Ettinger_c_000004494539,0.16,0.8,0.185,0.007,0.607,0.8,NCLDV,5156,0,25,0
Ettinger,Ettinger_c_000004495770,0.18,0.507,0.14,0.02,0.347,0.507,NCLDV,6335,0,20,0
Ettinger,Ettinger_c_000004497522,0.867,0.587,0.005,0.02,0.22,0.867,dsDNAphage,21065,2,31.2,12.5
Ettinger,Ettinger_c_000004498005,0.773,0.167,0,0,0.1,0.773,dsDNAphage,25838,1,32.1,10.7
Ettinger,Ettinger_c_000004498330,0.073,0.9,0.24,0,0.52,0.9,NCLDV,9746,0,20,0
Ettinger,Ettinger_c_000004500846,0.113,0.66,0.005,0,0.173,0.66,NCLDV,6380,0,33.3,16.7
Ettinger,Ettinger_c_000004501665,0.98,0.18,0.395,0.773,0.227,0.98,dsDNAphage,6903,0,28.6,0
Ettinger,Ettinger_c_000004503827,0.24,0.647,0.48,0.253,0.84,0.84,lavidaviridae,5450,0,16.7,0
Ettinger,Ettinger_c_000004504128,0.813,0.173,0.005,0.007,0.207,0.813,dsDNAphage,8954,1,44.4,33.3
Ettinger,Ettinger_c_000004504960,0.66,0.633,0.055,0.553,0.547,0.66,dsDNAphage,4959,0,14.3,0
Ettinger,Ettinger_c_000004506743,0.9,0.613,0.03,0.393,0.18,0.9,dsDNAphage,5596,0,50,0
Ettinger,Ettinger_c_000004509182,0.253,0.28,0.3,0.007,0.653,0.653,lavidaviridae,6441,0,33.3,0
Ettinger,Ettinger_c_000004512266,0.533,0.513,0.105,0,0.06,0.533,dsDNAphage,6884,1,12.5,0
Ettinger,Ettinger_c_000004513170,0.673,0.727,0.09,0.007,0.24,0.727,NCLDV,6494,0,14.3,0
Ettinger,Ettinger_c_000004515076,0.173,0.367,0.005,0.007,0.633,0.633,lavidaviridae,6316,0,33.3,16.7
Ettinger,Ettinger_c_000004520507,0.347,0.76,0.115,0.067,0.527,0.76,NCLDV,7097,0,28.6,0
Ettinger,Ettinger_c_000004522647,0.133,0.04,0.07,0,0.613,0.613,lavidaviridae,7111,0,14.3,0
Ettinger,Ettinger_c_000004523538,0.48,0.293,0.76,0.013,0.693,0.76,RNA,5549,0,20,0
Ettinger,Ettinger_c_000004523674,0.367,0.693,0.06,0.007,0.7,0.7,lavidaviridae,16698,0,31.6,0
Ettinger,Ettinger_c_000004528482,0.42,0.4,0.725,0.047,0.3,0.725,RNA,5594,0,33.3,0
Ettinger,Ettinger_c_000004529754,0.227,0.713,0.38,0.007,0.853,0.853,lavidaviridae,6000,0,16.7,0
Ettinger,Ettinger_c_000004536289,0.227,0.44,0.215,0.067,0.593,0.593,lavidaviridae,5197,0,33.3,0
Ettinger,Ettinger_c_000004538596,0.127,0.96,0.09,0.013,0.38,0.96,NCLDV,5014,0,20,0
Ettinger,Ettinger_c_000004539869,0.28,0.533,0.19,0.027,0.62,0.62,lavidaviridae,15875,0,9.1,0
Ettinger,Ettinger_c_000004541260,0.127,0.507,0.1,0.033,0.48,0.507,NCLDV,5170,0,16.7,0
Ettinger,Ettinger_c_000004546053,0.94,0.153,0,0,0.113,0.94,dsDNAphage,7350,1,42.9,14.3
Ettinger,Ettinger_c_000004548869,0.287,0.5,0.14,0.047,0.247,0.5,NCLDV,5947,0,40,0
Ettinger,Ettinger_c_000004551420,0.247,0.98,0.085,0.027,0.98,0.98,NCLDV,7577,0,22.2,0
Ettinger,Ettinger_c_000004551509,0.167,0.187,0.095,0.013,0.547,0.547,lavidaviridae,5653,0,25,0
Ettinger,Ettinger_c_000004551628,0.513,NA,0.535,0.513,0.907,0.907,lavidaviridae,5606,1,50,0
Ettinger,Ettinger_c_000004551671,0.313,0.66,0.325,0.127,0.447,0.66,NCLDV,6023,0,66.7,0
Ettinger,Ettinger_c_000004551697,0.433,0.82,0.08,0.307,0.6,0.82,NCLDV,6011,0,66.7,0
Ettinger,Ettinger_c_000004552549,0.227,0.76,0.065,0.033,0.2,0.76,NCLDV,7599,0,12.5,0
Ettinger,Ettinger_c_000004553440,0.727,0.267,0.88,0.233,0.973,0.973,lavidaviridae,7840,0,28.6,0
Ettinger,Ettinger_c_000004553505,0.62,0.247,0.29,0.013,0.413,0.62,dsDNAphage,9292,0,16.7,0
Ettinger,Ettinger_c_000004560692,0.367,0.22,0.07,0.013,0.633,0.633,lavidaviridae,6836,0,14.3,0
Ettinger,Ettinger_c_000004563756,0.42,0.74,0.235,0.053,0.187,0.74,NCLDV,6510,0,20,0
Ettinger,Ettinger_c_000004567411,0.193,0.893,0.115,0,0.12,0.893,NCLDV,7537,0,11.1,0
Ettinger,Ettinger_c_000004568490,0.973,0.44,0.1,0.873,0.953,0.973,dsDNAphage,12818,0,71.4,0
Ettinger,Ettinger_c_000004568961,0.92,0.507,0,0,0.08,0.92,dsDNAphage,32114,2,33.3,12.8
Ettinger,Ettinger_c_000004570632,0.76,0.22,0.01,0.007,0.16,0.76,dsDNAphage,8934,1,44.4,11.1
Ettinger,Ettinger_c_000004571721,0.093,0.953,0.13,0,0.407,0.953,NCLDV,6847,0,16.7,0
Ettinger,Ettinger_c_000004573213,0.673,0.053,0.005,0,0.06,0.673,dsDNAphage,17641,1,22.2,16.7
Ettinger,Ettinger_c_000004577135,0.333,0.567,0.8,0.053,0.84,0.84,lavidaviridae,6563,0,16.7,0
Ettinger,Ettinger_c_000004578820,0.507,0.5,0.65,0.353,0.28,0.65,RNA,8659,0,33.3,0
Ettinger,Ettinger_c_000004579866,0.947,0.567,0.13,0.833,0.993,0.993,lavidaviridae,5623,0,62.5,0
Ettinger,Ettinger_c_000004581625,0.513,0.913,0.23,0.647,0.513,0.913,NCLDV,4858,0,33.3,0
Ettinger,Ettinger_c_000004584736,0.267,0.56,0.095,0.007,0.38,0.56,NCLDV,10664,0,11.1,0
Ettinger,Ettinger_c_000004584756,0.067,0.733,0.075,0.007,0.22,0.733,NCLDV,5290,0,25,0
Ettinger,Ettinger_c_000004586694,0.887,0.62,0.97,0.213,0.993,0.993,lavidaviridae,7659,1,16.7,0
Ettinger,Ettinger_c_000004588370,0.16,0.527,0.06,0,0.067,0.527,NCLDV,10052,0,9.1,0
Ettinger,Ettinger_c_000004589064,0.2,0.607,0.47,0,0.867,0.867,lavidaviridae,9479,0,12.5,0
