Genome,VIRSorter category,Circular,Prophage,Gene count,Strand switches,potential AMG count,Transposase present,Possible Non-Viral Contig,Viral hypothetical genes,Viral genes with host benefits,Viral genes with unknown function,Viral replication genes,Viral genes with viral benefits,Viral structure genes
Miranda_k141_2113018,2,FALSE,FALSE,9,3,0,FALSE,0,7,0,2,0,0,0
Miranda_k141_2119565,2,FALSE,FALSE,10,0,0,FALSE,0,9,0,1,0,0,0
Miranda_k141_2122570,2,FALSE,FALSE,11,1,0,FALSE,0,7,0,3,1,0,0
Miranda_k141_2126615,2,FALSE,FALSE,12,1,0,FALSE,0,12,0,0,0,0,0
Miranda_k141_2129544,2,FALSE,FALSE,3,0,0,FALSE,0,3,0,0,0,0,0
Miranda_k141_2130779,2,FALSE,FALSE,9,0,0,FALSE,0.1111111111111111,8,1,0,0,0,0
Miranda_k141_2144506,2,FALSE,FALSE,12,1,1,FALSE,0,12,0,0,0,0,0
Miranda_k141_2150098,2,FALSE,FALSE,8,0,0,FALSE,0.25,6,2,0,0,0,0
Miranda_k141_215287,2,FALSE,FALSE,12,5,0,FALSE,0,12,0,0,0,0,0
Miranda_k141_2153962,1,FALSE,FALSE,10,0,0,FALSE,0,9,0,1,0,0,0
Miranda_k141_2159471,2,FALSE,FALSE,7,3,0,FALSE,0,6,0,0,1,0,0
Miranda_k141_2159960,2,FALSE,FALSE,10,5,3,FALSE,0,9,0,0,1,0,0
Miranda_k141_2160398,1,FALSE,FALSE,6,0,0,FALSE,0,2,0,3,0,0,1
Miranda_k141_2165727,2,FALSE,FALSE,7,1,0,FALSE,0,7,0,0,0,0,0
Miranda_k141_2169760,2,FALSE,FALSE,11,3,0,FALSE,0,9,0,1,1,0,0
Miranda_k141_2183388,2,FALSE,FALSE,6,2,0,FALSE,0,6,0,0,0,0,0
Miranda_k141_2191317,2,FALSE,FALSE,2,1,0,FALSE,0,2,0,0,0,0,0
Miranda_k141_2191637,2,FALSE,FALSE,13,1,0,FALSE,0,11,0,1,1,0,0
Miranda_k141_2193898,2,FALSE,FALSE,7,2,0,FALSE,0.14285714285714285,4,1,2,0,0,0
Miranda_k141_2200370,2,FALSE,FALSE,27,2,0,FALSE,0,25,0,1,1,0,0
Miranda_k141_2204115,2,FALSE,FALSE,7,0,0,FALSE,0,5,0,1,1,0,0
Miranda_k141_2210120,2,FALSE,FALSE,4,1,0,FALSE,0.25,3,1,0,0,0,0
Miranda_k141_2216988,2,FALSE,FALSE,10,1,1,FALSE,0,7,0,2,1,0,0
Miranda_k141_2218537,1,FALSE,FALSE,15,2,0,FALSE,0,11,0,1,2,0,1
Miranda_k141_2223490,2,FALSE,FALSE,18,0,0,FALSE,0,9,0,7,2,0,0
Miranda_k141_2226311,2,FALSE,FALSE,5,1,0,FALSE,0,4,0,1,0,0,0
Miranda_k141_2233541,2,FALSE,FALSE,14,0,0,FALSE,0,14,0,0,0,0,0
Miranda_k141_2241035,2,FALSE,FALSE,7,3,0,FALSE,0,6,0,1,0,0,0
Miranda_k141_2253642,2,FALSE,FALSE,7,1,0,FALSE,0,6,0,1,0,0,0
Miranda_k141_2262707,2,FALSE,FALSE,6,0,0,FALSE,0,6,0,0,0,0,0
Miranda_k141_2264956,2,FALSE,FALSE,4,2,0,FALSE,0,4,0,0,0,0,0
Miranda_k141_2265801,2,FALSE,FALSE,13,3,0,FALSE,0,13,0,0,0,0,0
Miranda_k141_2282044,2,FALSE,FALSE,7,0,0,FALSE,0,7,0,0,0,0,0
Miranda_k141_2286846,2,FALSE,FALSE,9,4,0,FALSE,0,9,0,0,0,0,0
Miranda_k141_2293070,1,FALSE,FALSE,3,0,0,FALSE,0,2,0,1,0,0,0
Miranda_k141_2296938,2,FALSE,FALSE,4,0,0,FALSE,0,4,0,0,0,0,0
Miranda_k141_2299152,1,FALSE,FALSE,5,0,0,FALSE,0,2,0,1,0,0,2
Miranda_k141_2303615,1,FALSE,FALSE,13,0,0,FALSE,0,10,0,2,0,0,1
Miranda_k141_2310578,2,FALSE,FALSE,8,2,1,FALSE,0.125,7,1,0,0,0,0
Miranda_k141_2311659,2,FALSE,FALSE,12,2,0,FALSE,0,12,0,0,0,0,0
Miranda_k141_2330680,1,FALSE,FALSE,19,2,1,FALSE,0.05263157894736842,16,1,2,0,0,0
Miranda_k141_233778,2,FALSE,FALSE,5,0,0,FALSE,0,5,0,0,0,0,0
Miranda_k141_2341473,1,FALSE,FALSE,75,2,0,FALSE,0.04,52,3,13,4,2,1
Miranda_k141_2342446,1,FALSE,FALSE,1,0,0,FALSE,0,1,0,0,0,0,0
Miranda_k141_2344694,2,FALSE,FALSE,8,4,0,FALSE,0,8,0,0,0,0,0
Miranda_k141_2345744,2,FALSE,FALSE,6,3,0,FALSE,0,5,0,1,0,0,0
Miranda_k141_2350337,2,FALSE,FALSE,6,1,0,FALSE,0.16666666666666666,5,1,0,0,0,0
Miranda_k141_2354679,2,FALSE,FALSE,3,1,0,FALSE,0,2,0,0,1,0,0
Miranda_k141_2355260,2,FALSE,FALSE,25,10,0,FALSE,0,25,0,0,0,0,0
Miranda_k141_2360039,1,FALSE,FALSE,25,1,0,FALSE,0,9,0,7,2,1,6
Miranda_k141_2368720,2,FALSE,FALSE,3,1,0,FALSE,0,3,0,0,0,0,0
Miranda_k141_2371559,1,FALSE,FALSE,1,0,0,FALSE,0,1,0,0,0,0,0
Miranda_k141_2393605,1,FALSE,FALSE,8,0,0,FALSE,0,7,0,1,0,0,0
Miranda_k141_2400976,2,FALSE,FALSE,8,2,0,FALSE,0.25,5,2,1,0,0,0
Miranda_k141_240924,2,FALSE,FALSE,3,1,0,FALSE,0,3,0,0,0,0,0
Miranda_k141_2410571,2,FALSE,FALSE,8,4,1,FALSE,0.125,7,1,0,0,0,0
Miranda_k141_2413681,2,FALSE,FALSE,6,5,0,FALSE,0.16666666666666666,5,1,0,0,0,0
Miranda_k141_2415895,2,FALSE,FALSE,5,3,0,FALSE,0,4,0,1,0,0,0
Miranda_k141_2420479,2,FALSE,FALSE,7,3,0,FALSE,0,7,0,0,0,0,0
Miranda_k141_2422953,1,FALSE,FALSE,8,0,0,FALSE,0,6,0,1,0,0,1
Miranda_k141_2423603,2,FALSE,FALSE,11,4,0,FALSE,0,10,0,0,1,0,0
Miranda_k141_2427137,2,FALSE,FALSE,4,1,0,FALSE,0,4,0,0,0,0,0
Miranda_k141_2427912,2,FALSE,FALSE,6,2,0,FALSE,0.16666666666666666,5,1,0,0,0,0
Miranda_k141_2433217,2,FALSE,FALSE,18,1,0,FALSE,0.05555555555555555,15,1,1,1,0,0
Miranda_k141_2433219,1,FALSE,FALSE,63,5,0,FALSE,0.03174603174603174,49,2,0,4,0,8
Miranda_k141_2434090,2,FALSE,FALSE,9,2,0,FALSE,0.1111111111111111,7,1,0,1,0,0
Miranda_k141_2434345,2,FALSE,FALSE,18,4,0,FALSE,0,17,0,1,0,0,0
Miranda_k141_2447416,2,FALSE,FALSE,12,0,2,FALSE,0.08333333333333333,4,1,7,0,0,0
Miranda_k141_2449793,2,FALSE,FALSE,14,0,0,FALSE,0,12,0,2,0,0,0
Miranda_k141_2458183,1,FALSE,FALSE,17,1,0,FALSE,0,13,0,3,0,0,1
Miranda_k141_2459067,2,FALSE,FALSE,4,0,0,FALSE,0,4,0,0,0,0,0
Miranda_k141_2465590,2,FALSE,FALSE,3,0,0,FALSE,0,0,0,0,2,0,1
Miranda_k141_2473796,2,FALSE,FALSE,5,2,2,FALSE,0,5,0,0,0,0,0
Miranda_k141_2479973,2,FALSE,FALSE,14,1,0,FALSE,0,12,0,2,0,0,0
Miranda_k141_2481443,2,FALSE,FALSE,10,2,0,FALSE,0,9,0,0,1,0,0
Miranda_k141_2493436,1,FALSE,FALSE,4,3,0,FALSE,0,2,0,2,0,0,0
Miranda_k141_2496787,2,FALSE,FALSE,6,3,0,FALSE,0.16666666666666666,5,1,0,0,0,0
Miranda_k141_2505373,2,FALSE,FALSE,9,0,0,FALSE,0.2222222222222222,7,2,0,0,0,0
Miranda_k141_2505587,2,FALSE,FALSE,6,1,0,FALSE,0.16666666666666666,4,1,1,0,0,0
Miranda_k141_2513844,2,FALSE,FALSE,5,1,0,FALSE,0,5,0,0,0,0,0
Miranda_k141_2514067,1,FALSE,FALSE,6,1,0,FALSE,0,2,0,3,0,0,1
Miranda_k141_2514987,2,FALSE,FALSE,13,0,0,FALSE,0.07692307692307693,10,2,1,0,0,0
Miranda_k141_2536002,2,FALSE,FALSE,3,0,0,FALSE,0,3,0,0,0,0,0
Miranda_k141_2542991,2,FALSE,FALSE,4,1,0,FALSE,0,3,0,1,0,0,0
Miranda_k141_2556813,1,FALSE,FALSE,15,2,0,FALSE,0,12,0,1,1,0,1
Miranda_k141_256543,2,FALSE,FALSE,5,2,0,FALSE,0,5,0,0,0,0,0
Miranda_k141_2569502,2,FALSE,FALSE,3,0,0,FALSE,0,2,0,1,0,0,0
Miranda_k141_2586168,2,FALSE,FALSE,6,3,0,FALSE,0.16666666666666666,5,1,0,0,0,0
Miranda_k141_2590842,2,FALSE,FALSE,6,3,0,FALSE,0,6,0,0,0,0,0
Miranda_k141_2598696,2,FALSE,FALSE,7,2,2,FALSE,0,7,0,0,0,0,0
Miranda_k141_2613470,2,FALSE,FALSE,7,1,0,FALSE,0.14285714285714285,6,1,0,0,0,0
Miranda_k141_2620806,1,FALSE,FALSE,8,0,0,FALSE,0,4,0,0,0,0,4
Miranda_k141_2621331,2,FALSE,FALSE,6,0,0,FALSE,0,4,0,1,1,0,0
Miranda_k141_2640177,2,FALSE,FALSE,7,1,0,FALSE,0,7,0,0,0,0,0
Miranda_k141_2642847,1,FALSE,FALSE,6,0,0,FALSE,0,6,0,0,0,0,0
Miranda_k141_2646578,2,FALSE,FALSE,5,3,0,FALSE,0.2,4,1,0,0,0,0
Miranda_k141_2653736,2,FALSE,FALSE,6,1,0,TRUE,0,3,0,0,3,0,0
Miranda_k141_2661021,2,FALSE,FALSE,13,1,2,FALSE,0,12,0,1,0,0,0
Miranda_k141_2669424,2,FALSE,FALSE,5,1,0,FALSE,0,5,0,0,0,0,0
Miranda_k141_2670735,2,FALSE,FALSE,5,1,0,FALSE,0,4,0,0,1,0,0
Miranda_k141_267379,1,FALSE,FALSE,21,3,0,FALSE,0.04761904761904761,15,1,2,3,0,0
Miranda_k141_2675334,2,FALSE,FALSE,9,2,0,FALSE,0,9,0,0,0,0,0
Miranda_k141_2675785,1,FALSE,FALSE,2,0,0,FALSE,0,2,0,0,0,0,0
Miranda_k141_2676598,2,FALSE,FALSE,7,1,0,FALSE,0,6,0,1,0,0,0
Miranda_k141_2679630,2,FALSE,FALSE,6,1,0,FALSE,0,5,0,1,0,0,0
Miranda_k141_2698585,2,FALSE,FALSE,6,3,0,FALSE,0,5,0,0,1,0,0
Miranda_k141_2703809,2,FALSE,FALSE,6,0,0,FALSE,0,6,0,0,0,0,0
Miranda_k141_2715915,2,FALSE,FALSE,11,0,0,FALSE,0.09090909090909093,6,1,3,1,0,0
Miranda_k141_2717626,2,FALSE,FALSE,6,1,0,FALSE,0,5,0,1,0,0,0
Miranda_k141_272233,2,FALSE,FALSE,6,1,0,FALSE,0,5,0,1,0,0,0
Miranda_k141_2728842,2,FALSE,FALSE,7,1,0,FALSE,0.14285714285714285,5,1,0,0,0,1
Miranda_k141_2728887,2,FALSE,FALSE,5,3,0,FALSE,0,5,0,0,0,0,0
Miranda_k141_2730586,2,FALSE,FALSE,6,2,1,FALSE,0,6,0,0,0,0,0
Miranda_k141_2731914,2,FALSE,FALSE,4,2,0,FALSE,0,4,0,0,0,0,0
Miranda_k141_2734099,2,FALSE,FALSE,3,2,0,FALSE,0,2,0,1,0,0,0
Miranda_k141_2742231,2,FALSE,FALSE,6,2,0,FALSE,0,6,0,0,0,0,0
Miranda_k141_2744088,2,FALSE,FALSE,7,3,0,FALSE,0.14285714285714285,6,1,0,0,0,0
Miranda_k141_2746167,2,FALSE,FALSE,5,1,0,FALSE,0,4,0,0,1,0,0
Miranda_k141_2752017,2,FALSE,FALSE,6,2,0,FALSE,0,6,0,0,0,0,0
Miranda_k141_2757833,2,FALSE,FALSE,5,0,1,FALSE,0.2,4,1,0,0,0,0
Miranda_k141_2758149,1,FALSE,FALSE,1,0,0,FALSE,0,1,0,0,0,0,0
Miranda_k141_2763871,2,FALSE,FALSE,6,1,0,FALSE,0,6,0,0,0,0,0
Miranda_k141_2765459,2,FALSE,FALSE,6,1,0,FALSE,0,6,0,0,0,0,0
Miranda_k141_2767503,2,FALSE,FALSE,17,5,0,FALSE,0.1176470588235294,14,2,1,0,0,0
Miranda_k141_277206,1,FALSE,FALSE,81,2,6,FALSE,0.03703703703703703,74,4,2,0,0,1
Miranda_k141_2772287,1,FALSE,FALSE,3,0,0,FALSE,0,2,0,1,0,0,0
Miranda_k141_2779353,2,FALSE,FALSE,5,0,0,FALSE,0,0,0,5,0,0,0
Miranda_k141_2782927,2,FALSE,FALSE,7,2,0,FALSE,0,7,0,0,0,0,0
Miranda_k141_2787103,2,FALSE,FALSE,5,2,0,FALSE,0,4,0,0,1,0,0
Miranda_k141_2798660,2,FALSE,FALSE,24,3,0,FALSE,0,21,0,0,0,0,3
Miranda_k141_2798831,2,FALSE,FALSE,8,1,0,FALSE,0,7,0,1,0,0,0
Miranda_k141_2807236,2,FALSE,FALSE,6,1,0,FALSE,0,6,0,0,0,0,0
Miranda_k141_2812516,2,FALSE,FALSE,24,0,0,FALSE,0,19,0,4,1,0,0
Miranda_k141_2814027,1,FALSE,FALSE,30,0,0,FALSE,0.1,22,5,2,1,0,0
Miranda_k141_284111,2,FALSE,FALSE,4,2,0,FALSE,0.5,2,2,0,0,0,0
Miranda_k141_2844694,1,FALSE,FALSE,3,1,0,FALSE,0,2,0,1,0,0,0
Miranda_k141_2853986,2,FALSE,FALSE,3,1,0,FALSE,0,2,0,1,0,0,0
Miranda_k141_2859337,2,FALSE,FALSE,6,2,0,FALSE,0,5,0,0,0,0,1
Miranda_k141_2862147,1,FALSE,FALSE,4,2,0,FALSE,0,2,0,2,0,0,0
Miranda_k141_2878392,1,FALSE,FALSE,33,5,0,FALSE,0,25,1,4,1,0,2
Miranda_k141_2879606,2,FALSE,FALSE,11,3,0,FALSE,0.09090909090909093,10,1,0,0,0,0
Miranda_k141_2903020,1,FALSE,FALSE,5,0,0,FALSE,0,5,0,0,0,0,0
Miranda_k141_2903514,1,FALSE,FALSE,16,0,0,FALSE,0,16,0,0,0,0,0
Miranda_k141_2908764,2,FALSE,FALSE,5,2,0,FALSE,0,4,0,0,0,0,1
Miranda_k141_29186,2,FALSE,FALSE,8,1,0,FALSE,0.125,7,1,0,0,0,0
Miranda_k141_2922333,2,FALSE,FALSE,15,3,0,FALSE,0,12,0,2,1,0,0
Miranda_k141_2924579,2,FALSE,FALSE,7,0,0,FALSE,0,7,0,0,0,0,0
Miranda_k141_2940425,1,FALSE,FALSE,10,0,0,FALSE,0,8,0,0,1,0,1
Miranda_k141_2942384,2,FALSE,FALSE,8,2,0,FALSE,0,8,0,0,0,0,0
Miranda_k141_2946150,2,FALSE,FALSE,6,4,0,FALSE,0.16666666666666666,5,1,0,0,0,0
Miranda_k141_2953477,2,FALSE,FALSE,5,0,0,FALSE,0,5,0,0,0,0,0
Miranda_k141_2956617,2,FALSE,FALSE,10,0,0,FALSE,0.1,7,1,0,2,0,0
Miranda_k141_2961181,2,FALSE,FALSE,4,0,0,FALSE,0,4,0,0,0,0,0
Miranda_k141_2961401,1,FALSE,FALSE,22,3,1,FALSE,0,11,0,8,2,0,1
Miranda_k141_2966311,2,FALSE,FALSE,7,2,0,FALSE,0,7,0,0,0,0,0
Miranda_k141_296920,2,FALSE,FALSE,9,0,0,FALSE,0.1111111111111111,8,1,0,0,0,0
Miranda_k141_297062,2,FALSE,FALSE,12,3,0,FALSE,0.08333333333333333,10,1,1,0,0,0
Miranda_k141_2971046,2,FALSE,FALSE,4,1,0,FALSE,0.25,3,1,0,0,0,0
Miranda_k141_2979685,2,FALSE,FALSE,2,0,0,FALSE,0,2,0,0,0,0,0
Miranda_k141_2980747,1,FALSE,FALSE,4,2,0,FALSE,0,4,0,0,0,0,0
Miranda_k141_2987473,2,FALSE,FALSE,14,0,0,FALSE,0,14,0,0,0,0,0
Miranda_k141_2994968,2,FALSE,FALSE,6,2,0,FALSE,0,6,0,0,0,0,0
Miranda_k141_3003793,2,FALSE,FALSE,3,2,0,FALSE,0,2,0,1,0,0,0
Miranda_k141_3013137,1,FALSE,FALSE,47,7,0,FALSE,0,35,0,11,1,0,0
Miranda_k141_3017928,2,FALSE,FALSE,3,0,0,FALSE,0,3,0,0,0,0,0
Miranda_k141_3019296,2,FALSE,FALSE,6,1,1,FALSE,0,6,0,0,0,0,0
Miranda_k141_3020251,2,FALSE,FALSE,5,3,0,TRUE,0,4,0,1,0,0,0
Miranda_k141_3023436,2,FALSE,FALSE,18,5,0,FALSE,0.1111111111111111,14,2,0,2,0,0
Miranda_k141_3031111,1,FALSE,FALSE,5,2,0,FALSE,0,4,0,0,1,0,0
Miranda_k141_3040333,1,FALSE,FALSE,12,2,0,FALSE,0,10,0,0,2,0,0
Miranda_k141_3051756,2,FALSE,FALSE,5,0,0,FALSE,0,5,0,0,0,0,0
Miranda_k141_3057031,1,FALSE,FALSE,4,0,0,FALSE,0,2,0,2,0,0,0
Miranda_k141_3059344,1,FALSE,FALSE,3,1,0,FALSE,0,3,0,0,0,0,0
Miranda_k141_3062150,1,FALSE,FALSE,12,2,0,FALSE,0,8,0,2,2,0,0
Miranda_k141_3068206,2,FALSE,FALSE,4,0,0,FALSE,0,4,0,0,0,0,0
Miranda_k141_3068685,2,FALSE,FALSE,3,1,0,FALSE,0,3,0,0,0,0,0
Miranda_k141_3069524,1,FALSE,FALSE,5,0,0,FALSE,0,0,0,0,0,0,5
Miranda_k141_3070114,2,FALSE,FALSE,10,2,0,FALSE,0,10,0,0,0,0,0
Miranda_k141_3070218,2,FALSE,FALSE,6,2,0,FALSE,0,6,0,0,0,0,0
Miranda_k141_3072776,2,FALSE,FALSE,5,0,0,FALSE,0.2,3,1,1,0,0,0
Miranda_k141_3074536,2,FALSE,FALSE,7,2,0,FALSE,0.14285714285714285,6,1,0,0,0,0
Miranda_k141_3088970,2,FALSE,FALSE,5,3,0,FALSE,0,5,0,0,0,0,0
Miranda_k141_3093454,2,FALSE,FALSE,5,2,0,FALSE,0,4,0,0,1,0,0
Miranda_k141_3094175,2,FALSE,FALSE,8,2,1,FALSE,0,7,0,0,1,0,0
Miranda_k141_3106904,2,FALSE,FALSE,10,0,0,FALSE,0,7,0,3,0,0,0
Miranda_k141_3118595,2,FALSE,FALSE,9,2,1,FALSE,0,9,0,0,0,0,0
Miranda_k141_3120999,2,FALSE,FALSE,8,3,0,FALSE,0.25,6,2,0,0,0,0
Miranda_k141_3123373,2,FALSE,FALSE,4,1,0,FALSE,0,2,0,1,1,0,0
Miranda_k141_3128614,1,FALSE,FALSE,3,0,0,FALSE,0,3,0,0,0,0,0
Miranda_k141_3133868,2,FALSE,FALSE,10,0,0,FALSE,0,10,0,0,0,0,0
Miranda_k141_3136174,2,FALSE,FALSE,9,4,0,FALSE,0.2222222222222222,6,3,0,0,0,0
Miranda_k141_3141725,2,FALSE,FALSE,24,1,0,FALSE,0,22,0,1,1,0,0
Miranda_k141_3145360,2,FALSE,FALSE,4,0,0,FALSE,0,4,0,0,0,0,0
Miranda_k141_3150467,2,FALSE,FALSE,14,3,0,FALSE,0,13,0,0,0,0,1
Miranda_k141_315942,2,FALSE,FALSE,5,2,0,FALSE,0,5,0,0,0,0,0
Miranda_k141_317139,2,FALSE,FALSE,18,2,0,FALSE,0,17,0,0,0,0,1
Miranda_k141_3173428,2,FALSE,FALSE,7,4,0,FALSE,0,6,0,0,1,0,0
Miranda_k141_3174801,2,FALSE,FALSE,8,2,0,FALSE,0,7,0,1,0,0,0
Miranda_k141_3176623,1,FALSE,FALSE,3,1,0,FALSE,0.3333333333333333,2,1,0,0,0,0
Miranda_k141_3181566,2,FALSE,FALSE,5,2,0,FALSE,0.4,3,2,0,0,0,0
Miranda_k141_3191388,1,FALSE,FALSE,39,1,0,FALSE,0.05128205128205128,32,2,5,0,0,0
Miranda_k141_3196492,2,FALSE,FALSE,28,3,0,FALSE,0.03571428571428571,25,1,2,0,0,0
Miranda_k141_3199090,2,FALSE,FALSE,10,1,0,FALSE,0,4,0,6,0,0,0
Miranda_k141_3203691,2,FALSE,FALSE,6,3,0,FALSE,0,6,0,0,0,0,0
Miranda_k141_320507,2,FALSE,FALSE,5,2,0,FALSE,0,4,0,1,0,0,0
Miranda_k141_323743,1,FALSE,FALSE,7,2,0,FALSE,0,7,0,0,0,0,0
Miranda_k141_3243144,2,FALSE,FALSE,12,2,0,FALSE,0,12,0,0,0,0,0
Miranda_k141_3247051,1,FALSE,FALSE,9,0,0,FALSE,0,7,0,0,2,0,0
Miranda_k141_3261451,2,FALSE,FALSE,22,10,0,FALSE,0,22,0,0,0,0,0
Miranda_k141_3266306,2,FALSE,FALSE,3,0,0,FALSE,0,2,0,1,0,0,0
Miranda_k141_3266838,2,FALSE,FALSE,9,5,0,FALSE,0,8,0,0,1,0,0
Miranda_k141_3271057,1,FALSE,FALSE,12,0,0,FALSE,0,7,0,5,0,0,0
Miranda_k141_3271318,2,FALSE,FALSE,4,2,0,FALSE,0,3,0,1,0,0,0
Miranda_k141_3275591,2,FALSE,FALSE,4,0,0,FALSE,0,4,0,0,0,0,0
Miranda_k141_328166,2,FALSE,FALSE,3,0,0,FALSE,0,3,0,0,0,0,0
Miranda_k141_3283862,1,FALSE,FALSE,9,0,0,FALSE,0,7,0,1,1,0,0
Miranda_k141_3285078,2,FALSE,FALSE,6,2,0,FALSE,0,6,0,0,0,0,0
Miranda_k141_3292861,2,FALSE,FALSE,5,0,0,FALSE,0,4,0,1,0,0,0
Miranda_k141_3293476,2,FALSE,FALSE,14,0,0,FALSE,0,10,0,3,1,0,0
Miranda_k141_3296129,2,FALSE,FALSE,3,2,0,FALSE,0,3,0,0,0,0,0
Miranda_k141_329650,1,FALSE,FALSE,9,3,0,FALSE,0,7,0,2,0,0,0
Miranda_k141_3299717,2,FALSE,FALSE,4,2,0,FALSE,0,1,0,3,0,0,0
Miranda_k141_3304908,2,FALSE,FALSE,4,2,0,FALSE,0,3,0,1,0,0,0
Miranda_k141_3306264,2,FALSE,FALSE,6,3,0,FALSE,0.16666666666666666,5,1,0,0,0,0
Miranda_k141_3313004,2,FALSE,FALSE,2,0,0,FALSE,0,2,0,0,0,0,0
Miranda_k141_3313178,2,FALSE,FALSE,6,3,0,FALSE,0,6,0,0,0,0,0
Miranda_k141_3324263,2,FALSE,FALSE,7,4,0,FALSE,0,7,0,0,0,0,0
Miranda_k141_3326274,2,FALSE,FALSE,5,3,0,FALSE,0.2,4,1,0,0,0,0
Miranda_k141_3326878,1,FALSE,FALSE,13,3,0,FALSE,0,13,0,0,0,0,0
Miranda_k141_3330442,2,FALSE,FALSE,11,0,0,FALSE,0.09090909090909093,7,1,1,2,0,0
Miranda_k141_3330769,1,FALSE,FALSE,6,0,0,FALSE,0,4,0,1,0,0,1
Miranda_k141_3331973,1,FALSE,FALSE,12,0,0,FALSE,0,8,1,2,0,0,1
Miranda_k141_3351471,2,FALSE,FALSE,4,0,0,FALSE,0,4,0,0,0,0,0
Miranda_k141_3366954,2,FALSE,FALSE,24,1,0,FALSE,0.04166666666666666,21,1,2,0,0,0
Miranda_k141_3380536,2,FALSE,FALSE,9,1,0,FALSE,0.2222222222222222,7,2,0,0,0,0
Miranda_k141_3389982,2,FALSE,FALSE,3,1,0,FALSE,0.3333333333333333,2,1,0,0,0,0
Miranda_k141_3390908,1,FALSE,FALSE,20,2,0,FALSE,0,19,0,1,0,0,0
Miranda_k141_3393607,2,FALSE,FALSE,10,5,0,FALSE,0,10,0,0,0,0,0
Miranda_k141_3398330,2,FALSE,FALSE,5,0,0,FALSE,0,5,0,0,0,0,0
Miranda_k141_3402325,2,FALSE,FALSE,7,0,0,FALSE,0,7,0,0,0,0,0
Miranda_k141_3402837,2,FALSE,FALSE,11,1,0,FALSE,0,11,0,0,0,0,0
Miranda_k141_3404160,2,FALSE,FALSE,8,0,0,FALSE,0.125,7,1,0,0,0,0
Miranda_k141_3407934,2,FALSE,FALSE,4,1,0,FALSE,0,4,0,0,0,0,0
Miranda_k141_3408127,2,FALSE,FALSE,3,1,0,FALSE,0,3,0,0,0,0,0
Miranda_k141_3408563,2,FALSE,FALSE,22,0,0,FALSE,0,19,0,3,0,0,0
Miranda_k141_3412575,1,FALSE,FALSE,11,5,0,FALSE,0.09090909090909093,10,1,0,0,0,0
Miranda_k141_3414263,2,FALSE,FALSE,6,1,0,FALSE,0.16666666666666666,5,1,0,0,0,0
Miranda_k141_341847,1,FALSE,FALSE,5,0,0,FALSE,0,4,0,1,0,0,0
Miranda_k141_3429937,2,FALSE,FALSE,5,2,0,FALSE,0.2,3,1,0,1,0,0
Miranda_k141_3431325,1,FALSE,FALSE,18,8,0,FALSE,0,18,0,0,0,0,0
Miranda_k141_3444294,1,FALSE,FALSE,10,0,0,FALSE,0.1,1,1,6,0,0,2
Miranda_k141_3456152,2,FALSE,FALSE,8,2,0,FALSE,0,7,0,0,1,0,0
Miranda_k141_3459198,2,FALSE,FALSE,19,4,0,FALSE,0,18,0,1,0,0,0
Miranda_k141_3459481,2,FALSE,FALSE,7,3,0,FALSE,0.14285714285714285,6,1,0,0,0,0
Miranda_k141_3463637,2,FALSE,FALSE,5,2,0,FALSE,0,5,0,0,0,0,0
Miranda_k141_347238,2,FALSE,FALSE,8,3,0,FALSE,0.125,7,1,0,0,0,0
Miranda_k141_3483361,1,FALSE,FALSE,10,1,0,FALSE,0.3,7,3,0,0,0,0
Miranda_k141_3484022,2,FALSE,FALSE,14,1,0,FALSE,0.07142857142857142,13,1,0,0,0,0
Miranda_k141_3490139,1,FALSE,FALSE,13,0,0,FALSE,0,9,0,2,0,0,2
Miranda_k141_3493512,2,FALSE,FALSE,12,7,2,FALSE,0.08333333333333333,9,1,2,0,0,0
Miranda_k141_3508148,2,FALSE,FALSE,19,0,0,FALSE,0.05263157894736842,18,1,0,0,0,0
Miranda_k141_350934,1,FALSE,FALSE,5,1,0,FALSE,0,5,0,0,0,0,0
Miranda_k141_3511714,1,FALSE,FALSE,6,0,0,FALSE,0.16666666666666666,5,1,0,0,0,0
Miranda_k141_3514046,1,FALSE,FALSE,27,0,0,FALSE,0,19,0,7,1,0,0
Miranda_k141_35185,2,FALSE,FALSE,7,1,0,FALSE,0,7,0,0,0,0,0
Miranda_k141_3520395,2,FALSE,FALSE,12,0,0,FALSE,0,8,0,3,0,0,1
Miranda_k141_352525,2,FALSE,FALSE,6,0,0,FALSE,0,6,0,0,0,0,0
Miranda_k141_3529201,1,FALSE,FALSE,63,4,0,FALSE,0,34,0,23,1,0,5
Miranda_k141_3555555,2,FALSE,FALSE,3,0,0,FALSE,0.3333333333333333,2,1,0,0,0,0
Miranda_k141_3570863,2,FALSE,FALSE,6,1,0,FALSE,0,6,0,0,0,0,0
Miranda_k141_3577242,2,FALSE,FALSE,53,3,1,FALSE,0,47,0,3,3,0,0
Miranda_k141_3581486,2,FALSE,FALSE,5,3,0,FALSE,0,5,0,0,0,0,0
Miranda_k141_3586142,2,FALSE,FALSE,7,1,0,FALSE,0,6,0,1,0,0,0
Miranda_k141_3586982,2,FALSE,FALSE,13,2,0,FALSE,0.3076923076923077,6,5,2,0,0,0
Miranda_k141_3588838,2,FALSE,FALSE,6,1,0,FALSE,0,5,0,1,0,0,0
Miranda_k141_358921,2,FALSE,FALSE,2,0,0,FALSE,0,2,0,0,0,0,0
