filename,gene,Genome,gene_id,gene_description,category,header,subheader,module,auxiliary_score,amg_flags
Ettinger,c_000002916433__full-cat_2_9,Ettinger_c_000002916433,GT4,"GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342)",carbon utilization,CAZY,NA,GlycosylTransferases,3,MKF
Ettinger,c_000002937225__full-cat_1_8,Ettinger_c_000002937225,K00261,glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3] [RN:R00248],Organic Nitrogen,Amino Acid,NA,Methylaspartate cycle,2,MK
Ettinger,c_000002937225__full-cat_1_10,Ettinger_c_000002937225,K00147,glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41] [RN:R03313],Organic Nitrogen,Amino Acid,NA,"Proline biosynthesis, glutamate => proline",2,MK
Ettinger,c_000002937225__full-cat_1_11,Ettinger_c_000002937225,K02887,large subunit ribosomal protein L20,MISC,Information systems,NA,"Ribosome, bacteria",2,MF
Ettinger,c_000002992320__full-cat_2_4,Ettinger_c_000002992320,CBM57,CBM57 Created from reading Schallus et al (2008) Mol Biol Cell. 19:3404-3414 [PMID: 18524852] and finding related domains attached to various glycosidases.,carbon utilization,CAZY,NA,Carbohydrate-Binding Modules,3,M
Ettinger,c_000003006252__full-cat_2_7,Ettinger_c_000003006252,K02015,ABC.FEV.P; iron complex transport system permease protein,Transporters,NA,NA,Iron complex transport system,3,MF
Ettinger,c_000003052588__full-cat_2_3,Ettinger_c_000003052588,K01754,threonine dehydratase [EC:4.3.1.19] [RN:R00996],Organic Nitrogen,Amino Acid,NA,"Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine",3,MKF
Ettinger,c_000003057624__full-cat_1_4,Ettinger_c_000003057624,NA,NA,NA,NA,NA,NA,2,MKF
Ettinger,c_000003067239__full-cat_2_4,Ettinger_c_000003067239,NA,NA,NA,NA,NA,NA,3,MKF
Ettinger,c_000003111899__full-cat_2_4,Ettinger_c_000003111899,NA,NA,NA,NA,NA,NA,3,MKF
Ettinger,c_000003122872__full-cat_2_6,Ettinger_c_000003122872,NA,NA,NA,NA,NA,NA,3,MKF
Ettinger,c_000003153969__full-cat_1_14,Ettinger_c_000003153969,NA,NA,NA,NA,NA,NA,2,MK
Ettinger,c_000003160740__full-cat_2_5,Ettinger_c_000003160740,K01591,orotidine-5'-phosphate decarboxylase [EC:4.1.1.23] [RN:R00965],MISC,Information systems,Nucleotide,"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP",3,MF
Ettinger,c_000003177722__full-cat_1_4,Ettinger_c_000003177722,K01735,3-dehydroquinate synthase [EC:4.2.3.4] [RN:R03083],Organic Nitrogen,Amino Acid,NA,"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",2,MKTF
Ettinger,c_000003177722__full-cat_1_5,Ettinger_c_000003177722,K00891,shikimate kinase [EC:2.7.1.71] [RN:R02412],Organic Nitrogen,Amino Acid,NA,"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",2,MTF
Ettinger,c_000003186259__full-cat_2_6,Ettinger_c_000003186259,GT4,"GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342)",carbon utilization,CAZY,NA,GlycosylTransferases,3,MKF
Ettinger,c_000003193824__full-cat_2_7,Ettinger_c_000003193824,K00162,pyruvate dehydrogenase complex [EC:1.2.4.1 2.3.1.12 1.8.1.4] [RN:R00209],carbon utilization,pyruvate metabolism,NA,"Pyruvate oxidation, pyruvate => acetyl-CoA",3,MK
Ettinger,c_000003193824__full-cat_2_10,Ettinger_c_000003193824,M01,Catlytic type: Metallo; each is capable of releasing a variety of residues; none have been shown to hydrolyse Xaa-Pro-bonds,Organic Nitrogen,Peptidase,NA,Aminopeptidases,3,MF
Ettinger,c_000003204763__full-cat_1_8,Ettinger_c_000003204763,NA,NA,NA,NA,NA,NA,2,MKF
Ettinger,c_000003212637__full-cat_2_8,Ettinger_c_000003212637,M11,Catlytic type: Metallo; degrades the proline- and hydroxyproline-rich proteins of the algal cell wall; a member is Gametolysin; degradation of the cell wall allows the release of gametes,Organic Nitrogen,Peptidase,NA,"A metallo-endopeptidase, gametolysin",3,MF
Ettinger,c_000003214858__full-cat_2_5,Ettinger_c_000003214858,NA,NA,NA,NA,NA,NA,3,MKF
Ettinger,c_000003214858__full-cat_2_6,Ettinger_c_000003214858,NA,NA,NA,NA,NA,NA,3,MKF
Ettinger,c_000003234230__full-cat_2_2,Ettinger_c_000003234230,NA,NA,NA,NA,NA,NA,3,MKF
Ettinger,c_000003251011__full-cat_2_7,Ettinger_c_000003251011,K00615,transketolase [EC:2.2.1.1] [RN:R01641],carbon utilization,central carbon,pentose pathway,Pentose phosphate pathway (Pentose phosphate cycle),3,MKF
Ettinger,c_000003251011__full-cat_2_7,Ettinger_c_000003251011,K00615,transketolase [EC:2.2.1.1] [RN:R01830 R01641],carbon utilization,central carbon,pentose pathway,"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P",3,MKF
Ettinger,c_000003251011__full-cat_2_7,Ettinger_c_000003251011,K00615,transketolase [EC:2.2.1.1] [RN:R01067 R01641],Energy,C1,NA,Reductive pentose phosphate cycle (Calvin cycle),3,MKF
Ettinger,c_000003251011__full-cat_2_7,Ettinger_c_000003251011,K00615,transketolase [EC:2.2.1.1] [RN:R01067 R01641],Energy,C1,NA,"Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P",3,MKF
Ettinger,c_000003280018__full-cat_2_4,Ettinger_c_000003280018,NA,NA,NA,NA,NA,NA,3,MKF
Ettinger,c_000003313008__full-cat_2_2,Ettinger_c_000003313008,K00855,phosphoribulokinase [EC:2.7.1.19] [RN:R01523],Energy,C1,NA,Reductive pentose phosphate cycle (Calvin cycle),3,MKF
Ettinger,c_000003313008__full-cat_2_2,Ettinger_c_000003313008,K00855,phosphoribulokinase [EC:2.7.1.19] [RN:R01523],Energy,C1,NA,"Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P",3,MKF
Ettinger,c_000003326721__full-cat_2_3,Ettinger_c_000003326721,NA,NA,NA,NA,NA,NA,3,MKF
Ettinger,c_000003329553__full-cat_2_4,Ettinger_c_000003329553,K01591,orotidine-5'-phosphate decarboxylase [EC:4.1.1.23] [RN:R00965],MISC,Information systems,Nucleotide,"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP",3,MF
Ettinger,c_000003330497__full-cat_1_11,Ettinger_c_000003330497,NA,NA,NA,NA,NA,NA,2,MKF
Ettinger,c_000003384598__full-cat_2_3,Ettinger_c_000003384598,K00605,glycine cleavage system [RN:R01221],Energy,Photosynthesis,NA,Photorespiration,3,MF
Ettinger,c_000003394736__full-cat_2_12,Ettinger_c_000003394736,NA,NA,NA,NA,NA,NA,3,MK
Ettinger,c_000003394736__full-cat_2_13,Ettinger_c_000003394736,K00249,acyl-CoA dehydrogenase [EC:1.3.8.7] [RN:R04432],Energy,Electron transport Chain,NA,"Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA",3,MKF
Ettinger,c_000003394736__full-cat_2_13,Ettinger_c_000003394736,K00249,acyl-CoA dehydrogenase [EC:1.3.8.7] [RN:R04095],Organic Nitrogen,Amino Acid,NA,"Leucine degradation, leucine => acetoacetate + acetyl-CoA",3,MKF
Ettinger,c_000003438850__full-cat_2_11,Ettinger_c_000003438850,K01784,GALE; UDP-Glc -> UDP-Gal [EC:5.1.3.2],MISC,Information systems,Nucleotide,"Nucleotide sugar biosynthesis, eukaryotes",3,MK
Ettinger,c_000003438850__full-cat_2_11,Ettinger_c_000003438850,K01784,UDP-glucose 4-epimerase [EC:5.1.3.2] [RN:R00291],carbon utilization,central carbon,glycolysis,"Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P",3,MK
Ettinger,c_000003438850__full-cat_2_11,Ettinger_c_000003438850,K01784,UDP-glucose 4-epimerase,carbon utilization (Woodcroft),sugar utilization (woodcroft),galactose degradation,Galactose metabolism,3,MK
Ettinger,c_000003480991__full-cat_1_5,Ettinger_c_000003480991,GT2,"GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289)",carbon utilization,CAZY,NA,GlycosylTransferases,2,MF
Ettinger,c_000003482724__full-cat_2_3,Ettinger_c_000003482724,K00971,GMPP; Man-1P -> GDP-Man [EC:2.7.7.13],MISC,Information systems,Nucleotide,"Nucleotide sugar biosynthesis, eukaryotes",3,MKF
Ettinger,c_000003482724__full-cat_2_4,Ettinger_c_000003482724,NA,NA,NA,NA,NA,NA,3,MKF
Ettinger,c_000003500290__full-cat_2_3,Ettinger_c_000003500290,NA,NA,NA,NA,NA,NA,3,MKF
Ettinger,c_000003525908__full-cat_2_24,Ettinger_c_000003525908,K18649,histidinol-phosphatase [EC:3.1.3.15] [RN:R03013],Organic Nitrogen,Amino Acid,NA,"Histidine biosynthesis, PRPP => histidine",2,MTF
Ettinger,c_000003530910__full-cat_1_2,Ettinger_c_000003530910,GT2,"GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289)",carbon utilization,CAZY,NA,GlycosylTransferases,2,MF
Ettinger,c_000003548448__full-cat_2_2,Ettinger_c_000003548448,NA,NA,NA,NA,NA,NA,3,MKF
Ettinger,c_000003583955__full-cat_2_4,Ettinger_c_000003583955,NA,NA,NA,NA,NA,NA,3,MKF
Ettinger,c_000003583955__full-cat_2_5,Ettinger_c_000003583955,NA,NA,NA,NA,NA,NA,3,MKF
Ettinger,c_000003598371__full-cat_1_4,Ettinger_c_000003598371,K00297,methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20] [RN:R07168],Energy,C1,NA,Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway),2,MF
Ettinger,c_000003598371__full-cat_1_5,Ettinger_c_000003598371,K00602,phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10] [RN:R04560 R01127],MISC,Information systems,Nucleotide,"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP",2,MKF
Ettinger,c_000003636046__full-cat_2_3,Ettinger_c_000003636046,NA,NA,NA,NA,NA,NA,3,MKF
Ettinger,c_000003636046__full-cat_2_4,Ettinger_c_000003636046,NA,NA,NA,NA,NA,NA,3,MKF
Ettinger,c_000003636046__full-cat_2_6,Ettinger_c_000003636046,NA,NA,NA,NA,NA,NA,3,MKF
Ettinger,c_000003681447__full-cat_2_3,Ettinger_c_000003681447,NA,NA,NA,NA,NA,NA,3,MKF
Ettinger,c_000003682343__full-cat_2_6,Ettinger_c_000003682343,M28A,Catlytic type: Metallo; able to release a variety of N-terminal amino acids,Organic Nitrogen,Peptidase,NA,Aminopeptidases and carboxypeptidases,3,MF
Ettinger,c_000003682343__full-cat_2_7,Ettinger_c_000003682343,M28F,Catlytic type: Metallo; able to release a variety of N-terminal amino acids,Organic Nitrogen,Peptidase,NA,Aminopeptidases and carboxypeptidases,3,MF
Ettinger,c_000003682343__full-cat_2_9,Ettinger_c_000003682343,NA,NA,NA,NA,NA,NA,3,MKF
Ettinger,c_000003694400__full-cat_1_9,Ettinger_c_000003694400,K00891,shikimate kinase [EC:2.7.1.71] [RN:R02412],Organic Nitrogen,Amino Acid,NA,"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",2,MTF
Ettinger,c_000003694400__full-cat_1_10,Ettinger_c_000003694400,K01735,3-dehydroquinate synthase [EC:4.2.3.4] [RN:R03083],Organic Nitrogen,Amino Acid,NA,"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",2,MKTF
Ettinger,c_000003727387__full-cat_1_6,Ettinger_c_000003727387,K01735,3-dehydroquinate synthase [EC:4.2.3.4] [RN:R03083],Organic Nitrogen,Amino Acid,NA,"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",2,MKTF
Ettinger,c_000003727387__full-cat_1_7,Ettinger_c_000003727387,K00891,shikimate kinase [EC:2.7.1.71] [RN:R02412],Organic Nitrogen,Amino Acid,NA,"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",2,MTF
Ettinger,c_000003748832__full-cat_2_7,Ettinger_c_000003748832,M17,"Catlytic type: Metallo; any N-terminal amino acid can be released from dipeptides and polypeptides, although there is a preference for leucine; bonds with proline in P1 are not cleaved; maximally active between pH 9 and 9.5",Organic Nitrogen,Peptidase,NA,Aminopeptidases,3,MF
Ettinger,c_000003767286__full-cat_2_3,Ettinger_c_000003767286,NA,NA,NA,NA,NA,NA,3,MKF
Ettinger,c_000003779792__full-cat_2_5,Ettinger_c_000003779792,K02959,small subunit ribosomal protein S16,MISC,Information systems,NA,"Ribosome, bacteria",3,M
Ettinger,c_000003779792__full-cat_2_6,Ettinger_c_000003779792,K02986,small subunit ribosomal protein S4,MISC,Information systems,NA,"Ribosome, bacteria",3,M
Ettinger,c_000003779792__full-cat_2_6,Ettinger_c_000003779792,K02986,small subunit ribosomal protein S4,MISC,Information systems,NA,"Ribosome, archaea",3,M
Ettinger,c_000003799736__full-cat_2_6,Ettinger_c_000003799736,NA,NA,NA,NA,NA,NA,3,MKF
Ettinger,c_000003799736__full-cat_2_8,Ettinger_c_000003799736,NA,NA,NA,NA,NA,NA,3,MK
Ettinger,c_000003799736__full-cat_2_10,Ettinger_c_000003799736,NA,NA,NA,NA,NA,NA,3,MK
Ettinger,c_000003799736__full-cat_2_12,Ettinger_c_000003799736,NA,NA,NA,NA,NA,NA,3,MK
Ettinger,c_000003799736__full-cat_2_14,Ettinger_c_000003799736,NA,NA,NA,NA,NA,NA,3,MKF
Ettinger,c_000003799736__full-cat_2_15,Ettinger_c_000003799736,NA,NA,NA,NA,NA,NA,3,MKF
Ettinger,c_000003810799__full-cat_2_6,Ettinger_c_000003810799,S10,Catlytic type: Serine; preference for hydrophobic residues in positions P1 and P1 OR  preference for the basic amino acids either side of the scissile bond,Organic Nitrogen,Peptidase,NA,Carboxypeptidases,3,MF
Ettinger,c_000003832137__full-cat_1_6,Ettinger_c_000003832137,NA,NA,NA,NA,NA,NA,2,MKF
Ettinger,c_000003840989__full-cat_2_9,Ettinger_c_000003840989,NA,NA,NA,NA,NA,NA,3,MKF
Ettinger,c_000003871950__full-cat_2_2,Ettinger_c_000003871950,GT41,GT41 UDP-GlcNAc: peptide beta-N-acetylglucosaminyltransferase (EC 2.4.1.255); UDP-Glc: peptide N-beta-glucosyltransferase (EC 2.4.1.-),carbon utilization,CAZY,NA,GlycosylTransferases,3,MF
Ettinger,c_000003884901__full-cat_2_4,Ettinger_c_000003884901,M28D,Catlytic type: Metallo; able to release a variety of N-terminal amino acids,Organic Nitrogen,Peptidase,NA,Aminopeptidases and carboxypeptidases,3,MF
Ettinger,c_000003918635__full-cat_2_3,Ettinger_c_000003918635,NA,NA,NA,NA,NA,NA,3,MKF
Ettinger,c_000003948664__full-cat_2_5,Ettinger_c_000003948664,CE4,CE4 acetyl xylan esterase (EC 3.1.1.72); chitin deacetylase (EC 3.5.1.41); chitooligosaccharide deacetylase (EC 3.5.1.-); peptidoglycan GlcNAc deacetylase (EC 3.5.1.-); peptidoglycan N-acetylmuramic acid deacetylase (EC 3.5.1.-).,carbon utilization,CAZY,Chitin Oligo Cleavage,Carbohydrate Esterases,3,MF
Ettinger,c_000003950135__full-cat_1_5,Ettinger_c_000003950135,K10107,ABC-2.CPSE.P1; capsular polysaccharide transport system permease protein,Transporters,NA,NA,Capsular polysaccharide transport system,2,MF
Ettinger,c_000003979442__full-cat_1_9,Ettinger_c_000003979442,NA,NA,NA,NA,NA,NA,1,MK
Ettinger,c_000003986105__full-cat_1_3,Ettinger_c_000003986105,K01990,ABC-2.A; ABC-2 type transport system ATP-binding protein,Transporters,NA,NA,ABC-2 type transport system,2,MF
Ettinger,c_000003988753__full-cat_1_10,Ettinger_c_000003988753,K02945,small subunit ribosomal protein S1,MISC,Information systems,NA,"Ribosome, bacteria",2,M
Ettinger,c_000003988753__full-cat_1_13,Ettinger_c_000003988753,K00945,cytidylate kinase [EC:2.7.4.14] [RN:R00158],MISC,Information systems,Nucleotide,"Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP",2,MK
Ettinger,c_000004063153__full-cat_1_4,Ettinger_c_000004063153,K02050,ABC.SN.P; sulfonate/nitrate/taurine transport system permease protein,Transporters,NA,NA,NitT/TauT family transport system,2,MF
Ettinger,c_000004063153__full-cat_1_5,Ettinger_c_000004063153,K02051,ABC.SN.S; sulfonate/nitrate/taurine transport system substrate-binding protein,Transporters,NA,NA,NitT/TauT family transport system,2,MF
Ettinger,c_000004063153__full-cat_1_23,Ettinger_c_000004063153,NA,NA,NA,NA,NA,NA,2,MK
Ettinger,c_000004072021__full-cat_2_4,Ettinger_c_000004072021,GT68,GT68 GDP-Fuc: protein O-alpha-fucosyltransferase (EC 2.4.1.-),carbon utilization,CAZY,NA,GlycosylTransferases,3,MF
Ettinger,c_000004074312__full-cat_2_2,Ettinger_c_000004074312,K00615,transketolase [EC:2.2.1.1] [RN:R01641],carbon utilization,central carbon,pentose pathway,Pentose phosphate pathway (Pentose phosphate cycle),3,MKF
Ettinger,c_000004074312__full-cat_2_2,Ettinger_c_000004074312,K00615,transketolase [EC:2.2.1.1] [RN:R01830 R01641],carbon utilization,central carbon,pentose pathway,"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P",3,MKF
Ettinger,c_000004074312__full-cat_2_2,Ettinger_c_000004074312,K00615,transketolase [EC:2.2.1.1] [RN:R01067 R01641],Energy,C1,NA,Reductive pentose phosphate cycle (Calvin cycle),3,MKF
Ettinger,c_000004074312__full-cat_2_2,Ettinger_c_000004074312,K00615,transketolase [EC:2.2.1.1] [RN:R01067 R01641],Energy,C1,NA,"Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P",3,MKF
Ettinger,c_000004074312__full-cat_2_3,Ettinger_c_000004074312,K00615,transketolase [EC:2.2.1.1] [RN:R01641],carbon utilization,central carbon,pentose pathway,Pentose phosphate pathway (Pentose phosphate cycle),3,MKF
Ettinger,c_000004074312__full-cat_2_3,Ettinger_c_000004074312,K00615,transketolase [EC:2.2.1.1] [RN:R01830 R01641],carbon utilization,central carbon,pentose pathway,"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P",3,MKF
Ettinger,c_000004074312__full-cat_2_3,Ettinger_c_000004074312,K00615,transketolase [EC:2.2.1.1] [RN:R01067 R01641],Energy,C1,NA,Reductive pentose phosphate cycle (Calvin cycle),3,MKF
Ettinger,c_000004074312__full-cat_2_3,Ettinger_c_000004074312,K00615,transketolase [EC:2.2.1.1] [RN:R01067 R01641],Energy,C1,NA,"Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P",3,MKF
Ettinger,c_000004077416__full-cat_2_3,Ettinger_c_000004077416,GT2,"GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289)",carbon utilization,CAZY,NA,GlycosylTransferases,3,MF
