	VIRSorter category	Circular	Prophage	Gene count	Strand switches	potential AMG count	Transposase present	Possible Non-Viral Contig	Viral hypothetical genes	Viral genes with host benefits	Viral genes with unknown function	Viral structure genes	Viral replication genes	Viral genes with viral benefits
k141_2874781__full-cat_1	1	False	False	40	0	0	False	0.025	26.0	4.0	4.0	2.0	4.0	0.0
k141_2875205__full-cat_2	2	False	False	18	0	1	False	0.0	17.0	0.0	1.0	0.0	0.0	0.0
k141_2875207__full-cat_2	2	False	False	21	0	0	False	0.0	20.0	0.0	1.0	0.0	0.0	0.0
k141_2877828__full-cat_2	2	False	False	6	3	0	False	0.0	5.0	0.0	1.0	0.0	0.0	0.0
k141_2881580__full-cat_2	2	False	False	13	2	0	False	0.0	12.0	0.0	1.0	0.0	0.0	0.0
k141_2883289__0_partial_1-cat_1	1	False	False	17	1	0	False	0.0	10.0	2.0	4.0	1.0	0.0	0.0
k141_2885422__full-cat_2	2	False	False	10	1	0	False	0.0	8.0	1.0	1.0	0.0	0.0	0.0
k141_2887241__full-cat_2	2	False	False	8	3	1	False	0.125	5.0	1.0	2.0	0.0	0.0	0.0
k141_2887752__lt2gene-cat_1	1	False	False	1	0	0	False	0.0	1.0	0.0	0.0	0.0	0.0	0.0
k141_2888669__full-cat_2	2	False	False	2	1	0	False	0.0	2.0	0.0	0.0	0.0	0.0	0.0
k141_2889831__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_2891948__full-cat_2	2	False	False	5	3	0	False	0.4	3.0	2.0	0.0	0.0	0.0	0.0
k141_2893392__full-cat_2	2	False	False	4	2	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_2895070__full-cat_2	2	False	False	4	2	1	False	0.0	3.0	0.0	1.0	0.0	0.0	0.0
k141_2895136__full-cat_2	2	False	False	9	0	0	False	0.1111111111111111	7.0	1.0	1.0	0.0	0.0	0.0
k141_2895838__full-cat_2	2	False	False	3	0	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_2897877__full-cat_1	1	False	False	166	69	1	False	0.030120481927710843	148.0	13.0	4.0	1.0	0.0	0.0
k141_289895__full-cat_2	2	False	False	4	0	0	False	0.0	3.0	0.0	1.0	0.0	0.0	0.0
k141_2899012__full-cat_2	2	False	False	4	2	0	False	0.0	3.0	0.0	1.0	0.0	0.0	0.0
k141_2899548__full-cat_2	2	False	False	17	5	0	True	0.0	13.0	3.0	1.0	0.0	0.0	0.0
k141_2900630__full-cat_2	2	False	False	21	5	0	False	0.047619047619047616	17.0	2.0	2.0	0.0	0.0	0.0
k141_2903826__full-cat_1	1	False	False	7	4	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_2904778__full-cat_2	2	False	False	3	0	0	False	0.0	2.0	0.0	1.0	0.0	0.0	0.0
k141_2910586__full-cat_2	2	False	False	9	0	0	False	0.0	7.0	1.0	1.0	0.0	0.0	0.0
k141_2910972__full-cat_2	2	False	False	7	2	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_291192__full-cat_2	2	False	False	13	4	0	True	0.15384615384615385	9.0	2.0	1.0	0.0	1.0	0.0
k141_2914335__full-cat_2	2	False	False	6	1	1	False	0.3333333333333333	3.0	2.0	1.0	0.0	0.0	0.0
k141_2914389__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_2915458__full-cat_2	2	False	False	7	1	1	False	0.0	6.0	0.0	1.0	0.0	0.0	0.0
k141_2915769__full-cat_1	1	False	False	17	3	0	False	0.0	15.0	1.0	1.0	0.0	0.0	0.0
k141_2915808__full-cat_1	1	False	False	10	0	0	False	0.0	9.0	0.0	1.0	0.0	0.0	0.0
k141_2918816__lt2gene-cat_1	1	False	False	2	1	0	False	0.0	2.0	0.0	0.0	0.0	0.0	0.0
k141_2918828__full-cat_2	2	False	False	7	4	0	False	0.14285714285714285	6.0	1.0	0.0	0.0	0.0	0.0
k141_2919807__full-cat_2	2	False	False	16	0	0	False	0.0	14.0	1.0	0.0	1.0	0.0	0.0
k141_2920147__full-cat_2	2	False	False	5	0	0	False	0.2	3.0	1.0	1.0	0.0	0.0	0.0
k141_2920545__full-cat_2	2	False	False	14	7	1	False	0.07142857142857142	10.0	2.0	2.0	0.0	0.0	0.0
k141_2922018__full-cat_2	2	False	False	10	1	0	False	0.0	10.0	0.0	0.0	0.0	0.0	0.0
k141_2924906__full-cat_2	2	False	False	7	2	0	False	0.14285714285714285	6.0	1.0	0.0	0.0	0.0	0.0
k141_2931075__full-cat_2	2	False	False	12	1	0	False	0.16666666666666666	9.0	3.0	0.0	0.0	0.0	0.0
k141_2931290__full-cat_2	2	False	False	8	1	0	False	0.0	7.0	0.0	0.0	0.0	1.0	0.0
k141_2932906__full-cat_1	1	False	False	6	1	0	False	0.16666666666666666	5.0	1.0	0.0	0.0	0.0	0.0
k141_2933152__full-cat_1	1	False	False	8	0	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_2934779__full-cat_1	1	False	False	36	13	1	False	0.027777777777777776	32.0	3.0	1.0	0.0	0.0	0.0
k141_2937496__full-cat_2	2	False	False	5	0	1	False	0.0	3.0	0.0	2.0	0.0	0.0	0.0
k141_2940770__full-cat_2	2	False	False	6	0	0	False	0.16666666666666666	5.0	1.0	0.0	0.0	0.0	0.0
k141_2942560__full-cat_2	2	False	False	12	3	0	False	0.0	11.0	0.0	1.0	0.0	0.0	0.0
k141_2943313__full-cat_1	1	False	False	11	0	0	False	0.0	10.0	1.0	0.0	0.0	0.0	0.0
k141_2946218__full-cat_2	2	False	False	7	0	1	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_2947781__full-cat_2	2	False	False	9	3	0	False	0.1111111111111111	8.0	1.0	0.0	0.0	0.0	0.0
k141_2947890__full-cat_1	1	False	False	12	0	0	False	0.0	11.0	0.0	1.0	0.0	0.0	0.0
k141_2948090__full-cat_2	2	False	False	3	0	0	True	0.0	2.0	0.0	0.0	0.0	1.0	0.0
k141_2948466__full-cat_1	1	False	False	6	1	0	False	0.0	4.0	0.0	2.0	0.0	0.0	0.0
k141_2949207__full-cat_1	1	False	False	50	14	6	False	0.1	43.0	6.0	1.0	0.0	0.0	0.0
k141_2949561__full-cat_1	1	False	False	12	1	0	False	0.0	12.0	0.0	0.0	0.0	0.0	0.0
k141_2955961__full-cat_2	2	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_2962749__full-cat_1	1	False	False	6	1	1	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_2963312__full-cat_2	2	False	False	8	2	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_2965389__full-cat_2	2	False	False	6	1	0	False	0.3333333333333333	4.0	2.0	0.0	0.0	0.0	0.0
k141_2966968__full-cat_2	2	False	False	5	2	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_2967540__full-cat_2	2	False	False	8	1	0	False	0.125	6.0	1.0	1.0	0.0	0.0	0.0
k141_2970417__full-cat_2	2	False	False	6	3	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_2970515__full-cat_2	2	False	False	12	1	0	False	0.0	7.0	2.0	2.0	0.0	1.0	0.0
k141_2970767__full-cat_1	1	False	False	13	0	0	False	0.0	11.0	1.0	0.0	0.0	1.0	0.0
k141_2970847__full-cat_2	2	False	False	9	5	1	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_2972087__full-cat_1	1	False	False	23	0	1	False	0.0	21.0	0.0	1.0	0.0	1.0	0.0
k141_29723__full-cat_2	2	False	False	7	2	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_2973221__full-cat_1	1	False	False	5	0	1	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_2979836__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_298162__full-cat_1	1	False	False	7	0	0	False	0.0	5.0	1.0	1.0	0.0	0.0	0.0
k141_2981953__full-cat_1	1	False	False	11	4	0	False	0.0	11.0	0.0	0.0	0.0	0.0	0.0
k141_2982969__full-cat_1	1	False	False	19	2	0	False	0.0	16.0	0.0	3.0	0.0	0.0	0.0
k141_2986763__full-cat_2	2	False	False	5	4	0	False	0.2	4.0	1.0	0.0	0.0	0.0	0.0
k141_2989337__full-cat_2	2	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_2992017__full-cat_2	2	False	False	6	2	0	False	0.0	5.0	0.0	1.0	0.0	0.0	0.0
k141_29925__full-cat_2	2	False	False	19	0	0	False	0.05263157894736842	15.0	2.0	2.0	0.0	0.0	0.0
k141_2993636__full-cat_2	2	False	False	5	2	0	False	0.2	4.0	1.0	0.0	0.0	0.0	0.0
k141_2993780__full-cat_2	2	False	False	2	1	0	False	0.0	1.0	1.0	0.0	0.0	0.0	0.0
k141_2993927__full-cat_1	1	False	False	24	1	0	False	0.041666666666666664	16.0	3.0	3.0	1.0	1.0	0.0
k141_2996224__full-cat_2	2	False	False	11	1	3	False	0.0	10.0	0.0	1.0	0.0	0.0	0.0
k141_2996579__full-cat_1	1	False	False	9	0	0	False	0.0	4.0	2.0	2.0	0.0	1.0	0.0
k141_2996983__full-cat_1	1	False	False	6	1	0	False	0.0	4.0	0.0	2.0	0.0	0.0	0.0
k141_2998503__full-cat_1	1	False	False	19	2	0	False	0.0	13.0	2.0	3.0	1.0	0.0	0.0
k141_3002101__full-cat_2	2	False	False	15	2	0	False	0.06666666666666667	14.0	1.0	0.0	0.0	0.0	0.0
k141_300272__full-cat_2	2	False	False	13	5	0	False	0.0	12.0	0.0	0.0	0.0	1.0	0.0
k141_3003231__full-cat_2	2	False	False	3	0	0	False	0.0	2.0	0.0	1.0	0.0	0.0	0.0
k141_3007131__full-cat_2	2	False	False	39	15	0	False	0.0	39.0	0.0	0.0	0.0	0.0	0.0
k141_3007869__full-cat_2	2	False	False	5	1	0	False	0.2	4.0	1.0	0.0	0.0	0.0	0.0
k141_3009161__full-cat_2	2	False	False	5	2	0	False	0.0	4.0	0.0	1.0	0.0	0.0	0.0
k141_3009340__full-cat_2	2	False	False	9	0	0	False	0.1111111111111111	5.0	1.0	3.0	0.0	0.0	0.0
k141_3010576__full-cat_2	2	False	False	17	3	1	False	0.0	13.0	1.0	3.0	0.0	0.0	0.0
k141_301106__full-cat_2	2	False	False	7	2	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_3016818__full-cat_2	2	False	False	3	1	0	False	0.0	2.0	0.0	1.0	0.0	0.0	0.0
k141_3017794__full-cat_2	2	False	False	6	2	0	False	0.0	5.0	1.0	0.0	0.0	0.0	0.0
k141_3019651__full-cat_2	2	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_3022440__full-cat_2	2	False	False	29	4	0	False	0.0	28.0	0.0	1.0	0.0	0.0	0.0
k141_3023741__full-cat_2	2	False	False	10	5	0	False	0.0	9.0	1.0	0.0	0.0	0.0	0.0
k141_3027110__full-cat_2	2	False	False	7	3	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_3027200__full-cat_2	2	False	False	3	0	0	False	0.0	2.0	0.0	1.0	0.0	0.0	0.0
k141_3028681__full-cat_2	2	False	False	6	1	0	False	0.16666666666666666	5.0	1.0	0.0	0.0	0.0	0.0
k141_303082__full-cat_2	2	False	False	2	0	0	False	0.0	2.0	0.0	0.0	0.0	0.0	0.0
k141_3032812__full-cat_2	2	False	False	10	2	0	False	0.0	8.0	0.0	1.0	0.0	1.0	0.0
k141_3036214__full-cat_2	2	False	False	3	1	0	False	0.0	2.0	1.0	0.0	0.0	0.0	0.0
k141_3044145__full-cat_1	1	False	False	8	0	0	False	0.0	6.0	0.0	1.0	0.0	1.0	0.0
k141_3051474__full-cat_2	2	False	False	5	1	0	False	0.0	3.0	0.0	2.0	0.0	0.0	0.0
k141_3059173__full-cat_2	2	False	False	8	1	0	True	0.0	6.0	2.0	0.0	0.0	0.0	0.0
k141_3059897__full-cat_2	2	False	False	34	4	0	True	0.0	32.0	0.0	1.0	0.0	1.0	0.0
k141_3060789__full-cat_1	1	False	False	13	0	0	False	0.0	4.0	0.0	9.0	0.0	0.0	0.0
k141_3066688__full-cat_1	1	False	False	7	0	0	False	0.14285714285714285	4.0	1.0	2.0	0.0	0.0	0.0
k141_3067450__full-cat_2	2	False	False	8	3	0	False	0.125	7.0	1.0	0.0	0.0	0.0	0.0
k141_3068937__full-cat_2	2	False	False	13	5	0	False	0.0	12.0	0.0	1.0	0.0	0.0	0.0
k141_3069923__full-cat_2	2	False	False	9	0	1	False	0.1111111111111111	5.0	1.0	3.0	0.0	0.0	0.0
k141_3077343__full-cat_2	2	False	False	9	3	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_3077688__full-cat_2	2	False	False	6	1	0	True	0.0	3.0	0.0	1.0	0.0	2.0	0.0
k141_307947__full-cat_1	1	False	False	15	7	0	False	0.06666666666666667	13.0	1.0	1.0	0.0	0.0	0.0
k141_3083419__full-cat_2	2	False	False	4	0	0	False	0.25	2.0	1.0	1.0	0.0	0.0	0.0
k141_3083705__full-cat_2	2	False	False	5	1	1	False	0.2	3.0	1.0	1.0	0.0	0.0	0.0
k141_3084792__full-cat_1	1	False	False	8	0	0	False	0.0	7.0	0.0	1.0	0.0	0.0	0.0
k141_3086640__full-cat_2	2	False	False	8	2	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_3087821__full-cat_2	2	False	False	14	4	0	False	0.07142857142857142	13.0	1.0	0.0	0.0	0.0	0.0
k141_3089002__full-cat_2	2	False	False	7	1	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_3090036__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_3091011__full-cat_1	1	False	False	5	0	0	False	0.0	2.0	0.0	2.0	0.0	1.0	0.0
k141_30969__full-cat_2	2	False	False	8	4	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_309800__full-cat_2	2	False	False	52	2	0	False	0.0	43.0	1.0	8.0	0.0	0.0	0.0
k141_3100239__full-cat_1	1	False	False	9	2	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_3100658__full-cat_2	2	False	False	5	0	0	False	0.2	4.0	1.0	0.0	0.0	0.0	0.0
k141_3101105__full-cat_2	2	False	False	6	4	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_310341__full-cat_1	1	False	False	26	1	0	False	0.0	20.0	1.0	4.0	0.0	1.0	0.0
k141_3103880__full-cat_2	2	False	False	6	2	0	False	0.16666666666666666	4.0	1.0	1.0	0.0	0.0	0.0
k141_3106992__full-cat_2	2	False	False	8	0	0	False	0.125	7.0	1.0	0.0	0.0	0.0	0.0
k141_3108465__full-cat_1	1	False	False	57	5	0	False	0.05263157894736842	34.0	7.0	16.0	0.0	0.0	0.0
k141_3111977__full-cat_2	2	False	False	18	0	0	False	0.0	17.0	1.0	0.0	0.0	0.0	0.0
k141_3112915__full-cat_2	2	False	False	14	6	0	False	0.0	14.0	0.0	0.0	0.0	0.0	0.0
k141_3114863__full-cat_2	2	False	False	7	5	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_3115440__full-cat_2	2	False	False	26	2	0	False	0.0	26.0	0.0	0.0	0.0	0.0	0.0
k141_3120407__full-cat_2	2	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_3120684__full-cat_1	1	False	False	27	0	0	False	0.0	14.0	0.0	11.0	1.0	1.0	0.0
k141_3129862__full-cat_2	2	False	False	9	1	0	False	0.0	5.0	1.0	3.0	0.0	0.0	0.0
k141_3132317__full-cat_1	1	False	False	8	0	0	False	0.0	3.0	0.0	3.0	2.0	0.0	0.0
k141_313407__full-cat_2	2	False	False	9	1	0	False	0.0	7.0	0.0	2.0	0.0	0.0	0.0
k141_313512__full-cat_2	2	False	False	7	2	0	False	0.2857142857142857	5.0	2.0	0.0	0.0	0.0	0.0
k141_31377__full-cat_1	1	False	False	4	0	0	False	0.25	2.0	1.0	0.0	0.0	1.0	0.0
k141_313804__full-cat_2	2	False	False	7	3	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_3145206__full-cat_2	2	False	False	7	1	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_3145411__full-cat_1	1	False	False	5	0	0	False	0.0	3.0	0.0	2.0	0.0	0.0	0.0
k141_3145898__full-cat_2	2	False	False	19	3	0	True	0.0	19.0	0.0	0.0	0.0	0.0	0.0
k141_3146290__full-cat_2	2	False	False	6	2	0	False	0.0	5.0	0.0	1.0	0.0	0.0	0.0
k141_3146516__full-cat_2	2	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_3147168__full-cat_1	1	False	False	7	0	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_3147401__full-cat_2	2	False	False	9	4	1	False	0.0	8.0	1.0	0.0	0.0	0.0	0.0
k141_314768__full-cat_2	2	False	False	19	9	0	False	0.05263157894736842	17.0	2.0	0.0	0.0	0.0	0.0
k141_3150099__full-cat_2	2	False	False	13	1	0	False	0.0	12.0	0.0	1.0	0.0	0.0	0.0
k141_3151502__full-cat_2	2	False	False	3	0	0	False	0.0	2.0	0.0	1.0	0.0	0.0	0.0
k141_3152636__0_partial_1-cat_1	1	False	False	29	8	0	False	0.0	21.0	1.0	5.0	0.0	2.0	0.0
k141_3152841__full-cat_2	2	False	False	8	5	0	False	0.0	7.0	0.0	1.0	0.0	0.0	0.0
k141_3153806__full-cat_2	2	False	False	8	4	0	False	0.125	7.0	1.0	0.0	0.0	0.0	0.0
k141_3155235__full-cat_1	1	False	False	5	1	0	False	0.2	4.0	1.0	0.0	0.0	0.0	0.0
k141_3155452__full-cat_1	1	False	False	5	1	0	False	0.2	4.0	1.0	0.0	0.0	0.0	0.0
k141_3156604__full-cat_2	2	False	False	9	4	0	False	0.0	8.0	0.0	1.0	0.0	0.0	0.0
k141_3157195__full-cat_2	2	False	False	5	0	0	False	0.2	4.0	1.0	0.0	0.0	0.0	0.0
k141_3157834__full-cat_2	2	False	False	8	3	0	False	0.0	7.0	0.0	0.0	0.0	1.0	0.0
k141_3161310__full-cat_2	2	False	False	6	0	0	False	0.16666666666666666	4.0	1.0	1.0	0.0	0.0	0.0
k141_3163060__full-cat_1	1	False	False	6	0	0	False	0.0	5.0	0.0	1.0	0.0	0.0	0.0
k141_3163766__full-cat_1	1	False	False	4	0	0	False	0.0	2.0	1.0	0.0	1.0	0.0	0.0
k141_3166879__full-cat_2	2	False	False	8	5	0	False	0.0	7.0	1.0	0.0	0.0	0.0	0.0
k141_3171903__full-cat_2	2	False	False	2	1	0	False	0.0	1.0	0.0	1.0	0.0	0.0	0.0
k141_3178056__full-cat_2	2	False	False	6	1	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_3178073__full-cat_1	1	False	False	7	0	0	False	0.0	3.0	0.0	3.0	1.0	0.0	0.0
k141_3179237__full-cat_2	2	False	False	5	0	0	False	0.2	4.0	1.0	0.0	0.0	0.0	0.0
k141_3180189__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_3180650__full-cat_2	2	False	False	7	0	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_3181746__full-cat_2	2	False	False	10	3	0	False	0.0	9.0	0.0	1.0	0.0	0.0	0.0
k141_3186353__full-cat_1	1	False	False	8	2	0	False	0.0	7.0	1.0	0.0	0.0	0.0	0.0
k141_3186483__full-cat_2	2	False	False	5	2	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_3187696__full-cat_2	2	False	False	12	0	0	False	0.0	11.0	0.0	1.0	0.0	0.0	0.0
k141_3189470__full-cat_2	2	False	False	6	2	0	False	0.16666666666666666	5.0	1.0	0.0	0.0	0.0	0.0
k141_3190812__full-cat_1	1	False	False	7	4	1	False	0.14285714285714285	6.0	1.0	0.0	0.0	0.0	0.0
k141_3191818__full-cat_2	2	False	False	6	1	0	False	0.0	5.0	1.0	0.0	0.0	0.0	0.0
k141_3193585__full-cat_2	2	False	False	5	2	1	True	0.0	3.0	0.0	1.0	0.0	1.0	0.0
k141_3195402__full-cat_2	2	False	False	10	1	0	False	0.0	8.0	0.0	2.0	0.0	0.0	0.0
k141_3198002__full-cat_2	2	False	False	7	1	0	False	0.0	6.0	0.0	0.0	1.0	0.0	0.0
k141_3198463__full-cat_2	2	False	False	5	2	0	False	0.2	3.0	2.0	0.0	0.0	0.0	0.0
k141_319972__full-cat_2	2	False	False	7	1	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_3207297__full-cat_1	1	False	False	6	2	0	False	0.0	4.0	2.0	0.0	0.0	0.0	0.0
k141_3207649__full-cat_1	1	False	False	8	3	1	False	0.625	3.0	5.0	0.0	0.0	0.0	0.0
k141_3208187__full-cat_2	2	False	False	19	2	0	False	0.0	18.0	0.0	1.0	0.0	0.0	0.0
k141_3210080__full-cat_2	2	False	False	8	3	2	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_3211036__full-cat_2	2	False	False	14	0	0	False	0.07142857142857142	9.0	2.0	3.0	0.0	0.0	0.0
k141_321218__full-cat_2	2	False	False	8	3	0	False	0.0	7.0	0.0	1.0	0.0	0.0	0.0
k141_321266__full-cat_1	1	False	False	39	0	0	False	0.0	30.0	0.0	7.0	0.0	2.0	0.0
k141_3213081__full-cat_2	2	False	False	2	0	0	False	0.0	2.0	0.0	0.0	0.0	0.0	0.0
k141_3213644__full-cat_1	1	False	False	21	10	2	False	0.09523809523809523	19.0	2.0	0.0	0.0	0.0	0.0
k141_3215991__full-cat_2	2	False	False	2	1	0	False	0.0	1.0	1.0	0.0	0.0	0.0	0.0
k141_3217055__full-cat_1	1	False	False	9	0	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_3217437__full-cat_2	2	False	False	8	1	0	False	0.0	7.0	0.0	1.0	0.0	0.0	0.0
k141_3219984__full-cat_2	2	False	False	4	2	0	False	0.25	3.0	1.0	0.0	0.0	0.0	0.0
k141_3220502__full-cat_1	1	False	False	15	1	0	True	0.0	9.0	2.0	0.0	1.0	3.0	0.0
k141_3220516__full-cat_1	1	False	False	11	0	0	False	0.0	7.0	0.0	2.0	0.0	2.0	0.0
k141_3226412__full-cat_2	2	False	False	19	0	0	True	0.0	16.0	0.0	3.0	0.0	0.0	0.0
k141_3228792__full-cat_2	2	False	False	11	4	0	False	0.0	10.0	0.0	1.0	0.0	0.0	0.0
k141_3229008__full-cat_2	2	False	False	8	4	0	False	0.125	6.0	1.0	1.0	0.0	0.0	0.0
k141_3232074__full-cat_2	2	False	False	24	3	0	False	0.041666666666666664	18.0	1.0	5.0	0.0	0.0	0.0
k141_3233234__full-cat_2	2	False	False	6	2	0	True	0.16666666666666666	4.0	1.0	0.0	0.0	1.0	0.0
k141_3235379__full-cat_2	2	False	False	3	2	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_3236065__full-cat_2	2	False	False	6	0	0	False	0.0	5.0	0.0	1.0	0.0	0.0	0.0
k141_3237023__full-cat_1	1	False	False	18	6	0	False	0.0	15.0	0.0	2.0	0.0	1.0	0.0
k141_3238460__full-cat_2	2	False	False	9	2	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_3239860__full-cat_1	1	False	False	10	0	0	False	0.0	9.0	1.0	0.0	0.0	0.0	0.0
k141_3243786__full-cat_1	1	False	False	78	2	1	False	0.01282051282051282	66.0	2.0	10.0	0.0	0.0	0.0
k141_324403__full-cat_1	1	False	False	8	0	0	False	0.0	5.0	2.0	1.0	0.0	0.0	0.0
k141_3244114__full-cat_2	2	False	False	8	0	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_3246627__full-cat_1	1	False	False	47	3	0	False	0.0	40.0	1.0	5.0	1.0	0.0	0.0
k141_3247586__full-cat_2	2	False	False	15	1	2	False	0.0	14.0	0.0	1.0	0.0	0.0	0.0
k141_3248346__full-cat_1	1	False	False	12	0	0	False	0.08333333333333333	7.0	1.0	4.0	0.0	0.0	0.0
k141_3251183__full-cat_2	2	False	False	9	6	0	False	0.0	8.0	0.0	1.0	0.0	0.0	0.0
k141_325274__full-cat_1	1	False	False	8	1	0	False	0.0	7.0	0.0	1.0	0.0	0.0	0.0
k141_3255584__full-cat_2	2	False	False	13	1	0	False	0.0	10.0	0.0	2.0	0.0	1.0	0.0
k141_3255844__full-cat_2	2	False	False	5	1	0	False	0.0	3.0	0.0	2.0	0.0	0.0	0.0
k141_3258706__full-cat_1	1	False	False	8	0	0	False	0.125	5.0	1.0	2.0	0.0	0.0	0.0
k141_325887__full-cat_2	2	False	False	5	4	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_3261626__full-cat_2	2	False	False	6	0	0	False	0.16666666666666666	3.0	2.0	0.0	0.0	1.0	0.0
k141_3264235__full-cat_2	2	False	False	8	2	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_3265210__full-cat_2	2	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_3266781__full-cat_2	2	False	False	14	5	3	False	0.21428571428571427	10.0	3.0	1.0	0.0	0.0	0.0
k141_3267953__full-cat_2	2	False	False	6	3	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_3269041__full-cat_2	2	False	False	25	0	0	False	0.04	18.0	2.0	5.0	0.0	0.0	0.0
k141_3269641__full-cat_2	2	False	False	5	2	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_3270252__full-cat_1	1	False	False	14	0	0	False	0.0	7.0	0.0	6.0	0.0	1.0	0.0
k141_3272548__full-cat_1	1	False	False	55	2	0	True	0.0	36.0	1.0	16.0	1.0	1.0	0.0
k141_3274441__full-cat_1	1	False	False	12	0	0	False	0.08333333333333333	7.0	2.0	3.0	0.0	0.0	0.0
k141_3274952__full-cat_2	2	False	False	7	2	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_3275580__full-cat_1	1	False	False	41	1	1	False	0.04878048780487805	31.0	6.0	3.0	0.0	0.0	1.0
k141_327778__full-cat_2	2	False	False	8	0	0	False	0.0	4.0	1.0	3.0	0.0	0.0	0.0
k141_3277819__full-cat_2	2	False	False	6	1	0	False	0.16666666666666666	5.0	1.0	0.0	0.0	0.0	0.0
k141_3279806__full-cat_1	1	False	False	5	0	0	False	0.0	4.0	0.0	0.0	0.0	1.0	0.0
k141_3280718__full-cat_2	2	False	False	9	2	0	False	0.0	8.0	0.0	1.0	0.0	0.0	0.0
k141_3281440__full-cat_2	2	False	False	9	2	0	False	0.1111111111111111	7.0	2.0	0.0	0.0	0.0	0.0
k141_3285088__full-cat_2	2	False	False	22	11	0	False	0.0	22.0	0.0	0.0	0.0	0.0	0.0
k141_3288641__full-cat_2	2	False	False	14	0	0	False	0.14285714285714285	10.0	2.0	1.0	0.0	1.0	0.0
k141_3290390__full_1-cat_1	1	False	False	5	1	0	False	0.0	3.0	2.0	0.0	0.0	0.0	0.0
k141_3291177__full-cat_2	2	False	False	7	0	0	False	0.14285714285714285	5.0	1.0	1.0	0.0	0.0	0.0
k141_3291267__full-cat_2	2	False	False	15	2	0	False	0.0	15.0	0.0	0.0	0.0	0.0	0.0
k141_3292312__full-cat_2	2	False	False	7	2	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_329537__full-cat_2	2	False	False	4	2	0	True	0.0	4.0	0.0	0.0	0.0	0.0	0.0
