	VIRSorter category	Circular	Prophage	Gene count	Strand switches	potential AMG count	Transposase present	Possible Non-Viral Contig	Viral hypothetical genes	Viral genes with unknown function	Viral replication genes	Viral genes with host benefits	Viral structure genes	Viral genes with viral benefits
k141_7589921__full-cat_1	1	False	False	17	4	0	False	0.0	14.0	1.0	1.0	0.0	1.0	0.0
k141_7595976__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_7600976__full-cat_2	2	False	False	6	3	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_7608165__full-cat_2	2	False	False	4	0	0	False	0.5	2.0	0.0	0.0	2.0	0.0	0.0
k141_7620008__full-cat_2	2	False	False	5	0	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_7622733__full-cat_2	2	False	False	8	2	0	False	0.0	7.0	0.0	1.0	0.0	0.0	0.0
k141_7624319__full-cat_2	2	False	False	7	3	0	False	0.0	6.0	0.0	1.0	0.0	0.0	0.0
k141_7627679__full-cat_1	1	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_7636229__full-cat_2	2	False	False	12	1	0	False	0.0	12.0	0.0	0.0	0.0	0.0	0.0
k141_7636340__full-cat_2	2	False	False	8	3	1	True	0.0	7.0	0.0	1.0	0.0	0.0	0.0
k141_7638854__full-cat_1	1	False	False	5	1	0	False	0.2	3.0	1.0	0.0	1.0	0.0	0.0
k141_7644806__full-cat_1	1	False	False	9	1	0	False	0.0	7.0	0.0	1.0	0.0	1.0	0.0
k141_7645587__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_7646293__full-cat_1	1	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_7648810__full-cat_2	2	False	False	9	2	0	False	0.0	7.0	0.0	2.0	0.0	0.0	0.0
k141_765061__full-cat_1	1	False	False	27	7	4	False	0.1111111111111111	20.0	2.0	1.0	3.0	1.0	0.0
k141_7652161__full-cat_1	1	False	False	6	0	1	False	0.0	4.0	0.0	2.0	0.0	0.0	0.0
k141_7655520__full-cat_2	2	False	False	5	2	0	False	0.0	4.0	1.0	0.0	0.0	0.0	0.0
k141_7659987__full-cat_1	1	False	False	8	0	0	False	0.0	7.0	0.0	1.0	0.0	0.0	0.0
k141_7661172__full-cat_2	2	False	False	9	1	2	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_7661574__full-cat_1	1	False	False	12	0	0	False	0.0	8.0	2.0	1.0	0.0	1.0	0.0
k141_7665231__full-cat_1	1	False	False	4	2	0	False	0.0	3.0	1.0	0.0	0.0	0.0	0.0
k141_7665653__full-cat_2	2	False	False	3	0	0	False	0.0	2.0	1.0	0.0	0.0	0.0	0.0
k141_7666095__full-cat_2	2	False	False	5	3	0	False	0.2	3.0	0.0	1.0	1.0	0.0	0.0
k141_7671738__full-cat_1	1	False	False	11	0	0	False	0.0	6.0	3.0	1.0	0.0	1.0	0.0
k141_767720__full-cat_2	2	False	False	13	0	0	False	0.0	11.0	2.0	0.0	0.0	0.0	0.0
k141_7678129__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_7678757__full-cat_2	2	False	False	6	3	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_7687168__full-cat_2	2	False	False	9	0	0	False	0.0	8.0	0.0	1.0	0.0	0.0	0.0
k141_7693047__full-cat_2	2	False	False	14	0	0	False	0.0	10.0	4.0	0.0	0.0	0.0	0.0
k141_7702319__full-cat_2	2	False	False	5	0	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_7703060__full-cat_2	2	False	False	7	2	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_7704819__full-cat_2	2	False	False	9	2	0	False	0.0	5.0	3.0	1.0	0.0	0.0	0.0
k141_7709241__full-cat_2	2	False	False	5	3	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_7715842__full-cat_2	2	False	False	13	0	0	False	0.0	13.0	0.0	0.0	0.0	0.0	0.0
k141_7722106__full-cat_2	2	False	False	9	3	0	False	0.1111111111111111	8.0	0.0	0.0	1.0	0.0	0.0
k141_7725827__full-cat_2	2	False	False	8	2	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_7732416__full-cat_1	1	False	False	10	0	0	False	0.0	7.0	1.0	0.0	0.0	2.0	0.0
k141_7756149__full-cat_2	2	False	False	2	0	0	False	0.0	1.0	0.0	1.0	0.0	0.0	0.0
k141_7763560__full-cat_2	2	False	False	8	0	1	False	0.125	0.0	4.0	3.0	1.0	0.0	0.0
k141_7768930__full-cat_2	2	False	False	9	5	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_7775873__full-cat_2	2	False	False	7	0	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_7779686__full-cat_1	1	False	False	8	0	0	False	0.0	4.0	4.0	0.0	0.0	0.0	0.0
k141_7783507__full-cat_2	2	False	False	6	1	0	False	0.3333333333333333	4.0	0.0	0.0	2.0	0.0	0.0
k141_7785635__full-cat_1	1	False	False	57	2	0	False	0.0	51.0	4.0	1.0	0.0	1.0	0.0
k141_7785640__full-cat_1	1	False	False	37	0	0	False	0.0	31.0	1.0	2.0	0.0	3.0	0.0
k141_7785760__full-cat_1	1	False	False	144	7	1	False	0.020833333333333332	119.0	15.0	2.0	4.0	4.0	0.0
k141_7787200__full-cat_1	1	False	False	27	2	0	False	0.0	23.0	3.0	0.0	0.0	1.0	0.0
k141_782758__full-cat_2	2	False	False	10	1	0	False	0.0	9.0	0.0	1.0	0.0	0.0	0.0
k141_79045__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_80991__full-cat_1	1	False	False	29	1	0	False	0.0	26.0	1.0	1.0	0.0	1.0	0.0
k141_832185__full-cat_2	2	False	False	10	1	1	False	0.0	9.0	1.0	0.0	0.0	0.0	0.0
k141_839584__full-cat_2	2	False	False	5	0	0	False	0.2	4.0	0.0	0.0	1.0	0.0	0.0
k141_842132__full-cat_2	2	False	False	4	1	0	False	0.0	2.0	1.0	1.0	0.0	0.0	0.0
k141_849672__full-cat_2	2	False	False	12	0	1	False	0.08333333333333333	11.0	0.0	0.0	1.0	0.0	0.0
k141_853378__full-cat_2	2	False	False	5	1	0	True	0.0	4.0	1.0	0.0	0.0	0.0	0.0
k141_854362__full-cat_2	2	False	False	3	1	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_864565__full-cat_2	2	False	False	10	0	0	False	0.0	10.0	0.0	0.0	0.0	0.0	0.0
k141_870100__full-cat_2	2	False	False	5	2	1	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_871438__full-cat_2	2	False	False	14	0	0	False	0.0	11.0	3.0	0.0	0.0	0.0	0.0
k141_893458__full-cat_2	2	False	False	3	1	0	False	0.0	2.0	1.0	0.0	0.0	0.0	0.0
k141_893967__full-cat_2	2	False	False	5	1	0	False	0.0	4.0	1.0	0.0	0.0	0.0	0.0
k141_894135__full-cat_2	2	False	False	9	0	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_896918__full-cat_2	2	False	False	49	6	2	False	0.10204081632653061	27.0	7.0	7.0	5.0	1.0	2.0
k141_90516__full-cat_2	2	False	False	6	1	0	False	0.16666666666666666	5.0	0.0	0.0	1.0	0.0	0.0
k141_90697__full-cat_2	2	False	False	7	4	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_908579__full-cat_2	2	False	False	7	3	0	False	0.14285714285714285	6.0	0.0	0.0	1.0	0.0	0.0
k141_914375__full-cat_1	1	False	False	3	1	0	False	0.0	2.0	1.0	0.0	0.0	0.0	0.0
k141_920872__full-cat_2	2	False	False	7	3	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_957641__full-cat_2	2	False	False	10	4	0	False	0.0	8.0	2.0	0.0	0.0	0.0	0.0
k141_960422__full-cat_2	2	False	False	6	1	0	False	0.16666666666666666	5.0	0.0	0.0	1.0	0.0	0.0
k141_96043__lt2gene-cat_1	1	False	False	1	0	0	False	0.0	0.0	0.0	1.0	0.0	0.0	0.0
k141_964488__full-cat_1	1	False	False	9	0	0	False	0.0	8.0	0.0	0.0	0.0	1.0	0.0
k141_965778__full-cat_2	2	False	False	11	3	0	False	0.0	10.0	1.0	0.0	0.0	0.0	0.0
k141_973773__full-cat_2	2	False	False	6	0	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_978974__full-cat_2	2	False	False	5	1	0	False	0.0	4.0	1.0	0.0	0.0	0.0	0.0
k141_980639__full-cat_2	2	False	False	7	0	0	False	0.14285714285714285	6.0	0.0	0.0	1.0	0.0	0.0
k141_981390__full-cat_2	2	False	False	2	1	0	False	0.0	2.0	0.0	0.0	0.0	0.0	0.0
k141_982575__full-cat_2	2	False	False	3	0	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_990707__full-cat_2	2	False	False	5	0	0	False	0.0	4.0	1.0	0.0	0.0	0.0	0.0
k141_993243__full-cat_2	2	False	False	3	1	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_99541__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_999625__full-cat_2	2	False	False	14	5	0	False	0.14285714285714285	12.0	0.0	0.0	2.0	0.0	0.0
k141_999649__full-cat_2	2	False	False	21	0	0	False	0.0	20.0	1.0	0.0	0.0	0.0	0.0
