gene	scaffold	gene_id	gene_description	category	header	subheader	module	auxiliary_score	amg_flags
k141_86830__full-cat_2_10	k141_86830__full-cat_2							3	MK
k141_86830__full-cat_2_13	k141_86830__full-cat_2							3	MKF
k141_86830__full-cat_2_14	k141_86830__full-cat_2							3	MKF
k141_880357__full-cat_2_7	k141_880357__full-cat_2	GT11	GT11 GDP-L-Fuc: galactoside alpha-1,2-L-fucosyltransferase (EC 2.4.1.69); GDP-L-Fuc: beta-LacNac alpha-1,3-L-fucosyltransferase (EC 2.4.1.-)	carbon utilization	CAZY		GlycosylTransferases	3	MF
k141_881152__full-cat_2_6	k141_881152__full-cat_2							3	MKF
k141_906707__full-cat_2_2	k141_906707__full-cat_2							3	MKF
k141_92304__full-cat_2_12	k141_92304__full-cat_2							3	MK
k141_929492__full-cat_2_2	k141_929492__full-cat_2							3	MKF
k141_946400__full-cat_2_14	k141_946400__full-cat_2	GT4	GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342)	carbon utilization	CAZY		GlycosylTransferases	3	MK
k141_946400__full-cat_2_16	k141_946400__full-cat_2							3	MKF
k141_950440__full-cat_2_7	k141_950440__full-cat_2							3	MKF
k141_961272__full-cat_2_3	k141_961272__full-cat_2							3	MKF
k141_962785__full-cat_2_8	k141_962785__full-cat_2							3	MKT
k141_962785__full-cat_2_9	k141_962785__full-cat_2							3	MKTF
k141_977052__full-cat_2_4	k141_977052__full-cat_2	K00390	phosphoadenosine phosphosulfate reductase [EC:1.8.4.8] [RN:R02021]	Energy	Sulfur		Assimilatory sulfate reduction, sulfate => H2S	2	M
k141_977253__full-cat_1_5	k141_977253__full-cat_1	M24B	Catlytic type: Metallo; cleave the bond XaaPro; found in eukaryotes associated with collagen recycling	Organic Nitrogen	Peptidase		Exopeptidases that require co-catalytic ions of cobalt or manganese	1	MF
