genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
Ettinger_c_000000296404.fa,1256_0,0.050000000000000044,single,ANImf,1256
Ettinger_c_000000615121.fa,1257_0,0.050000000000000044,single,ANImf,1257
Ettinger_c_000000991974.fa,1258_0,0.050000000000000044,single,ANImf,1258
Ettinger_c_000002775664.fa,1259_0,0.050000000000000044,single,ANImf,1259
Miranda_k141_3266306.fa,1260_0,0.050000000000000044,single,ANImf,1260
Ettinger_c_000002106101.fa,1261_0,0.050000000000000044,single,ANImf,1261
Miranda_k141_3459198.fa,1262_0,0.050000000000000044,single,ANImf,1262
Miranda_k141_4900595.fa,1263_0,0.050000000000000044,single,ANImf,1263
Miranda_k141_6446755.fa,1264_0,0.050000000000000044,single,ANImf,1264
Miranda_k141_7785640.fa,1265_0,0.050000000000000044,single,ANImf,1265
Ettinger_c_000000672820.fa,1266_0,0.050000000000000044,single,ANImf,1266
Ettinger_c_000000979767.fa,1267_0,0.050000000000000044,single,ANImf,1267
Ettinger_c_000000390487.fa,1268_0,0.050000000000000044,single,ANImf,1268
Ettinger_c_000001799225.fa,1269_0,0.050000000000000044,single,ANImf,1269
Ettinger_c_000001812975.fa,1270_0,0.050000000000000044,single,ANImf,1270
Ettinger_c_000002014163.fa,1271_0,0.050000000000000044,single,ANImf,1271
Ettinger_c_000005465945.fa,1272_0,0.050000000000000044,single,ANImf,1272
Rubio_Protillo_k141_1479161.fa,1273_0,0.050000000000000044,single,ANImf,1273
Rubio_Protillo_k141_1748516.fa,1274_0,0.050000000000000044,single,ANImf,1274
Rubio_Protillo_k141_198168.fa,1275_0,0.050000000000000044,single,ANImf,1275
Rubio_Protillo_k141_2029641.fa,1276_0,0.050000000000000044,single,ANImf,1276
Ettinger_c_000004360773.fa,1277_0,0.050000000000000044,single,ANImf,1277
Rubio_Protillo_k141_1378658.fa,1278_0,0.050000000000000044,single,ANImf,1278
Ettinger_c_000000145358.fa,1279_0,0.050000000000000044,single,ANImf,1279
Rubio_Protillo_k141_250480.fa,1280_0,0.050000000000000044,single,ANImf,1280
Rubio_Protillo_k141_2583251.fa,1281_0,0.050000000000000044,single,ANImf,1281
Rubio_Protillo_k141_2680207.fa,1282_0,0.050000000000000044,single,ANImf,1282
Rubio_Protillo_k141_2848947.fa,1283_0,0.050000000000000044,single,ANImf,1283
Rubio_Protillo_k141_2919807.fa,1284_0,0.050000000000000044,single,ANImf,1284
Rubio_Protillo_k141_329935.fa,1285_0,0.050000000000000044,single,ANImf,1285
Rubio_Protillo_k141_347985.fa,1286_0,0.050000000000000044,single,ANImf,1286
Rubio_Protillo_k141_4021861.fa,1287_0,0.050000000000000044,single,ANImf,1287
Rubio_Protillo_k141_4623844.fa,1288_0,0.050000000000000044,single,ANImf,1288
Rubio_Protillo_k141_1465438.fa,1289_0,0.050000000000000044,single,ANImf,1289
Rubio_Protillo_k141_4774612.fa,1290_0,0.050000000000000044,single,ANImf,1290
Rubio_Protillo_k141_4952299.fa,1291_0,0.050000000000000044,single,ANImf,1291
Rubio_Protillo_k141_499949.fa,1292_0,0.050000000000000044,single,ANImf,1292
Rubio_Protillo_k141_5229974.fa,1293_0,0.050000000000000044,single,ANImf,1293
Rubio_Protillo_k141_6341483.fa,1294_0,0.050000000000000044,single,ANImf,1294
Rubio_Protillo_k141_6376444.fa,1295_0,0.050000000000000044,single,ANImf,1295
Rubio_Protillo_k141_6847412.fa,1296_0,0.050000000000000044,single,ANImf,1296
Rubio_Protillo_k141_782673.fa,1297_0,0.050000000000000044,single,ANImf,1297
Rubio_Protillo_k141_996027.fa,1298_0,0.050000000000000044,single,ANImf,1298
Rubio_Protillo_k141_999004.fa,1299_0,0.050000000000000044,single,ANImf,1299
Schorn_k141_12812474.fa,1300_0,0.050000000000000044,single,ANImf,1300
Schorn_k141_18266883.fa,1301_0,0.050000000000000044,single,ANImf,1301
Schorn_k141_19949142.fa,1302_0,0.050000000000000044,single,ANImf,1302
Schorn_k141_2581580.fa,1303_0,0.050000000000000044,single,ANImf,1303
Schorn_k141_27563373.fa,1304_0,0.050000000000000044,single,ANImf,1304
Schorn_k141_7674325.fa,1305_0,0.050000000000000044,single,ANImf,1305
Schorn_k141_9509013.fa,1306_0,0.050000000000000044,single,ANImf,1306
Ettinger_c_000005207700.fa,1307_0,0.050000000000000044,single,ANImf,1307
Schorn_k141_21486289.fa,1308_0,0.050000000000000044,single,ANImf,1308
SoginMETA_k141_10092925.fa,1309_0,0.050000000000000044,single,ANImf,1309
SoginMETA_k141_18125491.fa,1310_0,0.050000000000000044,single,ANImf,1310
SoginMETA_k141_21484499.fa,1311_0,0.050000000000000044,single,ANImf,1311
SoginMETA_k141_24839553.fa,1312_0,0.050000000000000044,single,ANImf,1312
SoginMETA_k141_29529269.fa,1313_0,0.050000000000000044,single,ANImf,1313
SoginMETA_k141_29781368.fa,1314_0,0.050000000000000044,single,ANImf,1314
SoginMETA_k141_31670052.fa,1315_0,0.050000000000000044,single,ANImf,1315
Ettinger_c_000004869457.fa,1316_0,0.050000000000000044,single,ANImf,1316
Schorn_k141_21367513.fa,1317_0,0.050000000000000044,single,ANImf,1317
SoginMETA_k141_32973093.fa,1318_0,0.050000000000000044,single,ANImf,1318
SoginMETA_k141_33282794.fa,1319_0,0.050000000000000044,single,ANImf,1319
SoginMETA_k141_428710.fa,1320_0,0.050000000000000044,single,ANImf,1320
Fraser2023_k141_1049466.fa,1321_0,0.050000000000000044,single,ANImf,1321
Fraser2023_k141_148238.fa,1322_0,0.050000000000000044,single,ANImf,1322
Rubio_Protillo_k141_37475.fa,1323_0,0.050000000000000044,single,ANImf,1323
Schorn_k141_1815457.fa,1324_0,0.050000000000000044,single,ANImf,1324
SoginMETA_k141_4815268.fa,1325_0,0.050000000000000044,single,ANImf,1325
SoginMETA_k141_5941376.fa,1326_0,0.050000000000000044,single,ANImf,1326
SoginMETA_k141_6078883.fa,1327_0,0.050000000000000044,single,ANImf,1327
Ettinger_c_000003046611.fa,1328_0,0.050000000000000044,single,ANImf,1328
Miranda_k141_765061.fa,1329_0,0.050000000000000044,single,ANImf,1329
Schorn_k141_20835720.fa,1330_0,0.050000000000000044,single,ANImf,1330
Schorn_k141_20773986.fa,1331_0,0.050000000000000044,single,ANImf,1331
Schorn_k141_9478679.fa,1332_0,0.050000000000000044,single,ANImf,1332
SoginMETA_k141_14190429.fa,1333_0,0.050000000000000044,single,ANImf,1333
SoginMETA_k141_12801802.fa,1334_0,0.050000000000000044,single,ANImf,1334
SoginMETA_k141_23472472.fa,1335_0,0.050000000000000044,single,ANImf,1335
SoginMETA_k141_31292763.fa,1336_0,0.050000000000000044,single,ANImf,1336
SoginMETA_k141_6662021.fa,1337_0,0.050000000000000044,single,ANImf,1337
SoginMETA_k141_903536.fa,1338_0,0.050000000000000044,single,ANImf,1338
Cucio_k119_23695.fa,1339_0,0.050000000000000044,single,ANImf,1339
SoginMETA_k141_30982557.fa,1340_0,0.050000000000000044,single,ANImf,1340
Cucio_k119_105986.fa,1341_0,0.050000000000000044,single,ANImf,1341
Cucio_k119_666292.fa,1342_0,0.050000000000000044,single,ANImf,1342
Crump_k141_191974.fa,1343_0,0.050000000000000044,single,ANImf,1343
Schorn_k141_3517816.fa,1344_0,0.050000000000000044,single,ANImf,1344
Schorn_k141_687489.fa,1345_0,0.050000000000000044,single,ANImf,1345
Schorn_k141_6761924.fa,1346_1,0.050000000000000044,single,ANImf,1346
SoginMETA_k141_480719.fa,1346_1,0.050000000000000044,single,ANImf,1346
Sogin_k141_2405794.fa,1346_1,0.050000000000000044,single,ANImf,1346
Schorn_k141_23647400.fa,1347_0,0.050000000000000044,single,ANImf,1347
Sogin_k141_3073663.fa,1348_0,0.050000000000000044,single,ANImf,1348
SoginMETA_k141_26845052.fa,1349_0,0.050000000000000044,single,ANImf,1349
Schorn_k141_20509850.fa,1350_0,0.050000000000000044,single,ANImf,1350
Schorn_k141_2891531.fa,1351_0,0.050000000000000044,single,ANImf,1351
Schorn_k141_1798312.fa,1352_0,0.050000000000000044,single,ANImf,1352
Crump_k141_10688.fa,1353_0,0.050000000000000044,single,ANImf,1353
Cucio_k119_1008993.fa,1354_0,0.050000000000000044,single,ANImf,1354
Cucio_k119_136451.fa,1355_0,0.050000000000000044,single,ANImf,1355
Cucio_k119_228931.fa,1356_0,0.050000000000000044,single,ANImf,1356
Cucio_k119_276313.fa,1357_0,0.050000000000000044,single,ANImf,1357
Cucio_k119_325786.fa,1358_0,0.050000000000000044,single,ANImf,1358
Cucio_k119_384596.fa,1359_0,0.050000000000000044,single,ANImf,1359
Cucio_k119_432518.fa,1360_0,0.050000000000000044,single,ANImf,1360
Cucio_k119_465195.fa,1361_0,0.050000000000000044,single,ANImf,1361
Cucio_k119_495600.fa,1362_0,0.050000000000000044,single,ANImf,1362
Cucio_k119_518727.fa,1363_0,0.050000000000000044,single,ANImf,1363
Cucio_k119_519156.fa,1364_0,0.050000000000000044,single,ANImf,1364
Cucio_k119_522451.fa,1365_0,0.050000000000000044,single,ANImf,1365
Cucio_k119_543798.fa,1366_0,0.050000000000000044,single,ANImf,1366
Cucio_k119_546787.fa,1367_0,0.050000000000000044,single,ANImf,1367
Cucio_k119_648932.fa,1368_0,0.050000000000000044,single,ANImf,1368
Cucio_k119_65072.fa,1369_0,0.050000000000000044,single,ANImf,1369
Cucio_k119_659478.fa,1370_0,0.050000000000000044,single,ANImf,1370
Cucio_k119_889623.fa,1371_0,0.050000000000000044,single,ANImf,1371
Cucio_k119_944606.fa,1372_0,0.050000000000000044,single,ANImf,1372
Cucio_k119_97593.fa,1373_0,0.050000000000000044,single,ANImf,1373
Cucio_k119_981855.fa,1374_0,0.050000000000000044,single,ANImf,1374
Ettinger_c_000000009194.fa,1375_0,0.050000000000000044,single,ANImf,1375
Ettinger_c_000000012667.fa,1376_0,0.050000000000000044,single,ANImf,1376
Ettinger_c_000000017201.fa,1377_0,0.050000000000000044,single,ANImf,1377
Ettinger_c_000000021360.fa,1378_0,0.050000000000000044,single,ANImf,1378
Ettinger_c_000000029797.fa,1379_0,0.050000000000000044,single,ANImf,1379
Ettinger_c_000000039909.fa,1380_0,0.050000000000000044,single,ANImf,1380
Ettinger_c_000000043415.fa,1381_0,0.050000000000000044,single,ANImf,1381
Ettinger_c_000000044829.fa,1382_0,0.050000000000000044,single,ANImf,1382
Ettinger_c_000000057104.fa,1383_0,0.050000000000000044,single,ANImf,1383
Ettinger_c_000000057791.fa,1384_0,0.050000000000000044,single,ANImf,1384
Ettinger_c_000000058152.fa,1385_0,0.050000000000000044,single,ANImf,1385
Ettinger_c_000000064377.fa,1386_0,0.050000000000000044,single,ANImf,1386
Ettinger_c_000000080648.fa,1387_0,0.050000000000000044,single,ANImf,1387
Ettinger_c_000000081015.fa,1388_0,0.050000000000000044,single,ANImf,1388
Ettinger_c_000000098432.fa,1389_0,0.050000000000000044,single,ANImf,1389
Ettinger_c_000000105084.fa,1390_0,0.050000000000000044,single,ANImf,1390
Ettinger_c_000000107020.fa,1391_0,0.050000000000000044,single,ANImf,1391
Ettinger_c_000000107826.fa,1392_0,0.050000000000000044,single,ANImf,1392
Ettinger_c_000000108167.fa,1393_0,0.050000000000000044,single,ANImf,1393
Ettinger_c_000000110907.fa,1394_0,0.050000000000000044,single,ANImf,1394
Ettinger_c_000000114528.fa,1395_0,0.050000000000000044,single,ANImf,1395
Ettinger_c_000000115437.fa,1396_0,0.050000000000000044,single,ANImf,1396
Ettinger_c_000000125767.fa,1397_0,0.050000000000000044,single,ANImf,1397
Ettinger_c_000000126788.fa,1398_0,0.050000000000000044,single,ANImf,1398
Ettinger_c_000000127381.fa,1399_0,0.050000000000000044,single,ANImf,1399
Ettinger_c_000000141126.fa,1400_0,0.050000000000000044,single,ANImf,1400
Ettinger_c_000000142548.fa,1401_0,0.050000000000000044,single,ANImf,1401
Ettinger_c_000000143671.fa,1402_0,0.050000000000000044,single,ANImf,1402
Ettinger_c_000000154804.fa,1403_0,0.050000000000000044,single,ANImf,1403
Ettinger_c_000000160033.fa,1404_0,0.050000000000000044,single,ANImf,1404
Ettinger_c_000000160556.fa,1405_0,0.050000000000000044,single,ANImf,1405
Ettinger_c_000000165989.fa,1406_0,0.050000000000000044,single,ANImf,1406
Ettinger_c_000000170150.fa,1407_0,0.050000000000000044,single,ANImf,1407
Ettinger_c_000000177479.fa,1408_0,0.050000000000000044,single,ANImf,1408
Ettinger_c_000000180005.fa,1409_0,0.050000000000000044,single,ANImf,1409
Ettinger_c_000000184070.fa,1410_0,0.050000000000000044,single,ANImf,1410
Ettinger_c_000000191256.fa,1411_0,0.050000000000000044,single,ANImf,1411
Ettinger_c_000000192747.fa,1412_0,0.050000000000000044,single,ANImf,1412
Ettinger_c_000000200369.fa,1413_0,0.050000000000000044,single,ANImf,1413
Ettinger_c_000000207602.fa,1414_0,0.050000000000000044,single,ANImf,1414
Ettinger_c_000000217591.fa,1415_0,0.050000000000000044,single,ANImf,1415
Ettinger_c_000000232484.fa,1416_0,0.050000000000000044,single,ANImf,1416
Ettinger_c_000000237852.fa,1417_0,0.050000000000000044,single,ANImf,1417
Ettinger_c_000000242600.fa,1418_0,0.050000000000000044,single,ANImf,1418
Ettinger_c_000000254726.fa,1419_0,0.050000000000000044,single,ANImf,1419
Ettinger_c_000000273392.fa,1420_0,0.050000000000000044,single,ANImf,1420
Ettinger_c_000000279667.fa,1421_0,0.050000000000000044,single,ANImf,1421
Ettinger_c_000000290921.fa,1422_0,0.050000000000000044,single,ANImf,1422
Ettinger_c_000000291218.fa,1423_0,0.050000000000000044,single,ANImf,1423
Ettinger_c_000000294277.fa,1424_0,0.050000000000000044,single,ANImf,1424
Ettinger_c_000000299332.fa,1425_0,0.050000000000000044,single,ANImf,1425
Ettinger_c_000000304575.fa,1426_0,0.050000000000000044,single,ANImf,1426
Ettinger_c_000000332528.fa,1427_0,0.050000000000000044,single,ANImf,1427
Ettinger_c_000000335669.fa,1428_0,0.050000000000000044,single,ANImf,1428
Ettinger_c_000000335929.fa,1429_0,0.050000000000000044,single,ANImf,1429
Ettinger_c_000000340806.fa,1430_0,0.050000000000000044,single,ANImf,1430
Ettinger_c_000000345360.fa,1431_0,0.050000000000000044,single,ANImf,1431
Ettinger_c_000000352373.fa,1432_0,0.050000000000000044,single,ANImf,1432
Ettinger_c_000000352511.fa,1433_0,0.050000000000000044,single,ANImf,1433
Ettinger_c_000000352666.fa,1434_0,0.050000000000000044,single,ANImf,1434
Ettinger_c_000000365585.fa,1435_0,0.050000000000000044,single,ANImf,1435
Ettinger_c_000000394320.fa,1436_0,0.050000000000000044,single,ANImf,1436
Ettinger_c_000000405810.fa,1437_0,0.050000000000000044,single,ANImf,1437
Ettinger_c_000000410655.fa,1438_0,0.050000000000000044,single,ANImf,1438
Ettinger_c_000000415374.fa,1439_0,0.050000000000000044,single,ANImf,1439
Ettinger_c_000000418486.fa,1440_0,0.050000000000000044,single,ANImf,1440
Ettinger_c_000000432939.fa,1441_0,0.050000000000000044,single,ANImf,1441
Ettinger_c_000000444941.fa,1442_0,0.050000000000000044,single,ANImf,1442
Ettinger_c_000000454796.fa,1443_0,0.050000000000000044,single,ANImf,1443
Ettinger_c_000000467238.fa,1444_0,0.050000000000000044,single,ANImf,1444
Ettinger_c_000000486590.fa,1445_0,0.050000000000000044,single,ANImf,1445
Ettinger_c_000000487985.fa,1446_0,0.050000000000000044,single,ANImf,1446
Ettinger_c_000000491749.fa,1447_0,0.050000000000000044,single,ANImf,1447
Ettinger_c_000000492773.fa,1448_0,0.050000000000000044,single,ANImf,1448
Ettinger_c_000000494532.fa,1449_0,0.050000000000000044,single,ANImf,1449
Ettinger_c_000000507251.fa,1450_0,0.050000000000000044,single,ANImf,1450
Ettinger_c_000000515846.fa,1451_0,0.050000000000000044,single,ANImf,1451
Ettinger_c_000000527816.fa,1452_0,0.050000000000000044,single,ANImf,1452
Ettinger_c_000000533736.fa,1453_0,0.050000000000000044,single,ANImf,1453
Ettinger_c_000000536048.fa,1454_0,0.050000000000000044,single,ANImf,1454
Ettinger_c_000000540300.fa,1455_0,0.050000000000000044,single,ANImf,1455
Ettinger_c_000000555862.fa,1456_0,0.050000000000000044,single,ANImf,1456
Ettinger_c_000000559073.fa,1457_0,0.050000000000000044,single,ANImf,1457
Ettinger_c_000000559372.fa,1458_0,0.050000000000000044,single,ANImf,1458
Ettinger_c_000000580921.fa,1459_0,0.050000000000000044,single,ANImf,1459
Ettinger_c_000000582973.fa,1460_0,0.050000000000000044,single,ANImf,1460
Ettinger_c_000000593499.fa,1461_0,0.050000000000000044,single,ANImf,1461
Ettinger_c_000000598614.fa,1462_0,0.050000000000000044,single,ANImf,1462
Ettinger_c_000000599095.fa,1463_0,0.050000000000000044,single,ANImf,1463
Ettinger_c_000000601314.fa,1464_0,0.050000000000000044,single,ANImf,1464
Ettinger_c_000000609003.fa,1465_0,0.050000000000000044,single,ANImf,1465
Ettinger_c_000000636208.fa,1466_0,0.050000000000000044,single,ANImf,1466
Ettinger_c_000000637151.fa,1467_0,0.050000000000000044,single,ANImf,1467
Ettinger_c_000000637564.fa,1468_0,0.050000000000000044,single,ANImf,1468
Ettinger_c_000000638517.fa,1469_0,0.050000000000000044,single,ANImf,1469
Ettinger_c_000000660524.fa,1470_0,0.050000000000000044,single,ANImf,1470
Ettinger_c_000000660787.fa,1471_0,0.050000000000000044,single,ANImf,1471
Ettinger_c_000000663822.fa,1472_0,0.050000000000000044,single,ANImf,1472
Ettinger_c_000000681359.fa,1473_0,0.050000000000000044,single,ANImf,1473
Ettinger_c_000000684282.fa,1474_0,0.050000000000000044,single,ANImf,1474
Ettinger_c_000000694172.fa,1475_0,0.050000000000000044,single,ANImf,1475
Ettinger_c_000000695859.fa,1476_0,0.050000000000000044,single,ANImf,1476
Ettinger_c_000000723606.fa,1477_0,0.050000000000000044,single,ANImf,1477
Ettinger_c_000000727044.fa,1478_0,0.050000000000000044,single,ANImf,1478
Ettinger_c_000000735349.fa,1479_0,0.050000000000000044,single,ANImf,1479
Ettinger_c_000000739656.fa,1480_0,0.050000000000000044,single,ANImf,1480
Ettinger_c_000000752385.fa,1481_0,0.050000000000000044,single,ANImf,1481
Ettinger_c_000000754579.fa,1482_0,0.050000000000000044,single,ANImf,1482
Ettinger_c_000000759476.fa,1483_0,0.050000000000000044,single,ANImf,1483
Ettinger_c_000000760041.fa,1484_0,0.050000000000000044,single,ANImf,1484
Ettinger_c_000000760503.fa,1485_0,0.050000000000000044,single,ANImf,1485
Ettinger_c_000000769871.fa,1486_0,0.050000000000000044,single,ANImf,1486
Ettinger_c_000000771047.fa,1487_0,0.050000000000000044,single,ANImf,1487
Ettinger_c_000000776983.fa,1488_0,0.050000000000000044,single,ANImf,1488
Ettinger_c_000000787983.fa,1489_0,0.050000000000000044,single,ANImf,1489
Ettinger_c_000000791073.fa,1490_0,0.050000000000000044,single,ANImf,1490
Ettinger_c_000000812100.fa,1491_0,0.050000000000000044,single,ANImf,1491
Ettinger_c_000000821053.fa,1492_0,0.050000000000000044,single,ANImf,1492
Ettinger_c_000000834888.fa,1493_0,0.050000000000000044,single,ANImf,1493
Ettinger_c_000000840735.fa,1494_0,0.050000000000000044,single,ANImf,1494
Ettinger_c_000000845628.fa,1495_0,0.050000000000000044,single,ANImf,1495
Ettinger_c_000000856677.fa,1496_0,0.050000000000000044,single,ANImf,1496
Ettinger_c_000000862663.fa,1497_0,0.050000000000000044,single,ANImf,1497
Ettinger_c_000000867584.fa,1498_0,0.050000000000000044,single,ANImf,1498
Ettinger_c_000000881350.fa,1499_0,0.050000000000000044,single,ANImf,1499
Ettinger_c_000000887611.fa,1500_0,0.050000000000000044,single,ANImf,1500
Ettinger_c_000000923424.fa,1501_0,0.050000000000000044,single,ANImf,1501
Ettinger_c_000000924406.fa,1502_0,0.050000000000000044,single,ANImf,1502
Ettinger_c_000000939494.fa,1503_0,0.050000000000000044,single,ANImf,1503
Ettinger_c_000000962834.fa,1504_0,0.050000000000000044,single,ANImf,1504
Ettinger_c_000000967222.fa,1505_0,0.050000000000000044,single,ANImf,1505
Ettinger_c_000000971535.fa,1506_0,0.050000000000000044,single,ANImf,1506
Ettinger_c_000000973200.fa,1507_0,0.050000000000000044,single,ANImf,1507
Ettinger_c_000000973812.fa,1508_0,0.050000000000000044,single,ANImf,1508
Ettinger_c_000000976553.fa,1509_0,0.050000000000000044,single,ANImf,1509
Ettinger_c_000000982986.fa,1510_0,0.050000000000000044,single,ANImf,1510
Ettinger_c_000000998872.fa,1511_0,0.050000000000000044,single,ANImf,1511
Ettinger_c_000000999209.fa,1512_0,0.050000000000000044,single,ANImf,1512
Ettinger_c_000001003219.fa,1513_0,0.050000000000000044,single,ANImf,1513
Ettinger_c_000001017547.fa,1514_0,0.050000000000000044,single,ANImf,1514
Ettinger_c_000001020452.fa,1515_0,0.050000000000000044,single,ANImf,1515
Ettinger_c_000001023324.fa,1516_0,0.050000000000000044,single,ANImf,1516
Ettinger_c_000001033311.fa,1517_0,0.050000000000000044,single,ANImf,1517
Ettinger_c_000001043795.fa,1518_0,0.050000000000000044,single,ANImf,1518
Ettinger_c_000001059191.fa,1519_0,0.050000000000000044,single,ANImf,1519
Ettinger_c_000001063827.fa,1520_0,0.050000000000000044,single,ANImf,1520
Ettinger_c_000001071809.fa,1521_0,0.050000000000000044,single,ANImf,1521
Ettinger_c_000001078502.fa,1522_0,0.050000000000000044,single,ANImf,1522
Ettinger_c_000001081172.fa,1523_0,0.050000000000000044,single,ANImf,1523
Ettinger_c_000001086210.fa,1524_0,0.050000000000000044,single,ANImf,1524
Ettinger_c_000001093167.fa,1525_0,0.050000000000000044,single,ANImf,1525
Ettinger_c_000001102666.fa,1526_0,0.050000000000000044,single,ANImf,1526
