genome,score,completeness,contamination,strain_heterogeneity,size,N50,cluster,taxonomy,tax_confidence,cluster_members,closest_cluster_member,furthest_cluster_member,completeness_metric,contamination_metric
Ettinger_c_000004952063.fa,3.088381691467696,NA,NA,NA,NA,NA,950_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000879995.fa,3.1202226334609584,NA,NA,NA,NA,NA,951_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_277206.fa,3.7724282419796937,NA,NA,NA,NA,NA,952_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_896918.fa,3.554878459410216,NA,NA,NA,NA,NA,953_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_489172.fa,3.113483478027528,NA,NA,NA,NA,NA,954_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6847187.fa,4.1609430620213415,NA,NA,NA,NA,NA,955_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004485374.fa,3.1506806447250995,NA,NA,NA,NA,NA,956_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005190969.fa,3.2192040365236188,NA,NA,NA,NA,NA,957_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2008289.fa,3.933457013176718,NA,NA,NA,NA,NA,958_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_4556158.fa,3.8294521834040616,NA,NA,NA,NA,NA,959_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_446587.fa,3.4370158873615706,NA,NA,NA,NA,NA,960_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_1374280.fa,3.0712306584797027,NA,NA,NA,NA,NA,961_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5594190.fa,3.2081513253927034,NA,NA,NA,NA,NA,962_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5913735.fa,3.55948478922394,NA,NA,NA,NA,NA,963_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_86616.fa,3.1758714674176813,NA,NA,NA,NA,NA,964_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_14076983.fa,3.313801707916311,NA,NA,NA,NA,NA,965_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000168081.fa,3.2060946306394267,NA,NA,NA,NA,NA,966_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000001217857.fa,3.3297809769969646,NA,NA,NA,NA,NA,967_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000159889.fa,3.7334343066556204,NA,NA,NA,NA,NA,968_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2961401.fa,3.325840939904668,NA,NA,NA,NA,NA,969_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000156474.fa,3.284112158033772,NA,NA,NA,NA,NA,970_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5476495.fa,3.093951418263276,NA,NA,NA,NA,NA,971_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000138834.fa,3.4935602404884074,NA,NA,NA,NA,NA,972_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003438850.fa,3.5176376987478912,NA,NA,NA,NA,NA,973_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000730907.fa,3.115654393514962,NA,NA,NA,NA,NA,974_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5756356.fa,3.4326113128934894,NA,NA,NA,NA,NA,975_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000137271.fa,3.1034242040693436,NA,NA,NA,NA,NA,976_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003901948.fa,3.0580889362915773,NA,NA,NA,NA,NA,977_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000133629.fa,3.1563269118219663,NA,NA,NA,NA,NA,978_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000002388025.fa,3.3427432713770706,NA,NA,NA,NA,NA,979_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_15704500.fa,3.549329604631668,NA,NA,NA,NA,NA,980_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000001746325.fa,3.6410311984737,NA,NA,NA,NA,NA,981_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_999625.fa,3.1544529673222907,NA,NA,NA,NA,NA,982_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000095732.fa,3.0783271984675684,NA,NA,NA,NA,NA,983_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000002736901.fa,3.0609780121747416,NA,NA,NA,NA,NA,984_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000024595.fa,3.0801542709221024,NA,NA,NA,NA,NA,985_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003264660.fa,3.0590257420869102,NA,NA,NA,NA,NA,986_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000034469.fa,3.2058520249592672,NA,NA,NA,NA,NA,987_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004271441.fa,3.1636091510730284,NA,NA,NA,NA,NA,988_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000016440.fa,3.0755925688516736,NA,NA,NA,NA,NA,989_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000001879287.fa,3.639111464400596,NA,NA,NA,NA,NA,990_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000012432.fa,3.1367867956266235,NA,NA,NA,NA,NA,991_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_23565698.fa,3.2740407386276944,NA,NA,NA,NA,NA,992_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000008518.fa,3.2758001705705446,NA,NA,NA,NA,NA,993_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_17063417.fa,3.1454483265381223,NA,NA,NA,NA,NA,994_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000002292.fa,3.426065721586172,NA,NA,NA,NA,NA,995_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_27310259.fa,3.0809638423782757,NA,NA,NA,NA,NA,996_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_11843790.fa,3.280704313612569,NA,NA,NA,NA,NA,997_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_1354221.fa,3.1255104645244134,NA,NA,NA,NA,NA,998_0,NA,NA,1,NA,NA,NA,NA
Cucio_k119_47432.fa,3.2676944602053783,NA,NA,NA,NA,NA,999_0,NA,NA,1,NA,NA,NA,NA
Cucio_k119_871575.fa,3.1411039440902857,NA,NA,NA,NA,NA,1000_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_22392760.fa,3.840742445755701,NA,NA,NA,NA,NA,1001_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_24768060.fa,3.0741160728267705,NA,NA,NA,NA,NA,1002_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_29351178.fa,3.3211210557041326,NA,NA,NA,NA,NA,1003_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_5673800.fa,3.2241470650970303,NA,NA,NA,NA,NA,1004_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_6721863.fa,3.1943250784004884,NA,NA,NA,NA,NA,1005_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_6725894.fa,3.65981843458286,NA,NA,NA,NA,NA,1006_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_17640119.fa,3.4502616107448634,NA,NA,NA,NA,NA,1007_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_21400092.fa,3.386459733848529,NA,NA,NA,NA,NA,1008_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_12672958.fa,3.5629777393434137,NA,NA,NA,NA,NA,1009_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_2643050.fa,3.3098565738597787,NA,NA,NA,NA,NA,1010_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4019112.fa,3.1156917280932714,NA,NA,NA,NA,NA,1011_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_21013974.fa,3.0810042813635374,NA,NA,NA,NA,NA,1012_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2949207.fa,3.7434983127078354,NA,NA,NA,NA,NA,1013_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4897812.fa,3.1987876840563123,NA,NA,NA,NA,NA,1014_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_1447884.fa,3.0577904374459783,NA,NA,NA,NA,NA,1015_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_5142928.fa,3.5599816706718057,NA,NA,NA,NA,NA,1016_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_6192373.fa,3.41752364186902,NA,NA,NA,NA,NA,1017_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_12943047.fa,3.1771696135998955,NA,NA,NA,NA,NA,1018_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_550814.fa,3.544168513490308,NA,NA,NA,NA,NA,1019_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_14569914.fa,3.1330724122845353,NA,NA,NA,NA,NA,1020_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_24083136.fa,3.6904913749455455,NA,NA,NA,NA,NA,1021_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000001618046.fa,3.405279070792133,NA,NA,NA,NA,NA,1022_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005041987.fa,3.0528569260611205,NA,NA,NA,NA,NA,1023_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000436806.fa,3.1365021989703683,NA,NA,NA,NA,NA,1024_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000001967721.fa,3.1429661375943647,NA,NA,NA,NA,NA,1025_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000001999413.fa,3.222690481755848,NA,NA,NA,NA,NA,1026_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000729059.fa,3.1708699401791884,NA,NA,NA,NA,NA,1027_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000687705.fa,3.1430011966847493,NA,NA,NA,NA,NA,1028_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000940267.fa,3.371432716647859,NA,NA,NA,NA,NA,1029_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000001984050.fa,3.6551864880418505,NA,NA,NA,NA,NA,1030_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000002383395.fa,3.359246797253672,NA,NA,NA,NA,NA,1031_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000002832410.fa,3.1402227716865747,NA,NA,NA,NA,NA,1032_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_26351349.fa,3.3087091005698266,NA,NA,NA,NA,NA,1033_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_32491746.fa,3.4317646820171235,NA,NA,NA,NA,NA,1034_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_13106922.fa,3.093283665570575,NA,NA,NA,NA,NA,1035_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_15785065.fa,3.578980940272136,NA,NA,NA,NA,NA,1036_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_3504387.fa,3.210768561861128,NA,NA,NA,NA,NA,1037_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_16747803.fa,3.4578496034791404,NA,NA,NA,NA,NA,1038_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_144080.fa,3.0943829470735364,NA,NA,NA,NA,NA,1039_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_19530300.fa,3.260318519826232,NA,NA,NA,NA,NA,1040_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_24743588.fa,3.464906528295033,NA,NA,NA,NA,NA,1041_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_27691801.fa,3.478539730637989,NA,NA,NA,NA,NA,1042_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_25277012.fa,3.4268870566640484,NA,NA,NA,NA,NA,1043_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_7849618.fa,3.4280525086126445,NA,NA,NA,NA,NA,1044_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_29874519.fa,4.16092162528262,NA,NA,NA,NA,NA,1045_1,NA,NA,3,99.40,99.30,NA,NA
Schorn_k141_12297770.fa,3.1008049478134603,NA,NA,NA,NA,NA,1046_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_32742510.fa,3.2576882133355807,NA,NA,NA,NA,NA,1047_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5211.fa,3.1343259950168267,NA,NA,NA,NA,NA,1048_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6835844.fa,3.229235721198481,NA,NA,NA,NA,NA,1049_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_287142.fa,3.8594048223181927,NA,NA,NA,NA,NA,1050_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4486668.fa,3.1313833174622854,NA,NA,NA,NA,NA,1051_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_3328296.fa,3.0801947853567517,NA,NA,NA,NA,NA,1052_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4800348.fa,3.203814864344529,NA,NA,NA,NA,NA,1053_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004833077.fa,3.37512552621693,NA,NA,NA,NA,NA,1054_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2661796.fa,3.213727735958904,NA,NA,NA,NA,NA,1055_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_467253.fa,3.091905639223649,NA,NA,NA,NA,NA,1056_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003548220.fa,3.1584635412035955,NA,NA,NA,NA,NA,1057_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2384311.fa,3.493935427422424,NA,NA,NA,NA,NA,1058_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5002928.fa,3.093401578910881,NA,NA,NA,NA,NA,1059_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5070677.fa,3.239040907909009,NA,NA,NA,NA,NA,1060_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_1062045.fa,3.246148539699125,NA,NA,NA,NA,NA,1061_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6808822.fa,3.4175981636798327,NA,NA,NA,NA,NA,1062_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2384508.fa,3.1393751608161,NA,NA,NA,NA,NA,1063_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000001728273.fa,3.182195629573424,NA,NA,NA,NA,NA,1064_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003730712.fa,3.199065080207621,NA,NA,NA,NA,NA,1065_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000001232375.fa,3.1113770741938875,NA,NA,NA,NA,NA,1066_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004061329.fa,3.2200562572507994,NA,NA,NA,NA,NA,1067_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000072374.fa,3.187417414990392,NA,NA,NA,NA,NA,1068_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003494552.fa,3.0895330876693894,NA,NA,NA,NA,NA,1069_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000326398.fa,3.1835708406140397,NA,NA,NA,NA,NA,1070_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000001373356.fa,3.0930870721663286,NA,NA,NA,NA,NA,1071_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000001649145.fa,3.247583769035777,NA,NA,NA,NA,NA,1072_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003504915.fa,3.249645493080167,NA,NA,NA,NA,NA,1073_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000002005160.fa,3.1934207851299368,NA,NA,NA,NA,NA,1074_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000002202080.fa,3.2205257331231816,NA,NA,NA,NA,NA,1075_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000712784.fa,3.203814864344529,NA,NA,NA,NA,NA,1076_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000001168137.fa,3.110697840353612,NA,NA,NA,NA,NA,1077_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000944506.fa,3.2247864173673366,NA,NA,NA,NA,NA,1078_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000002423809.fa,3.3095460990870222,NA,NA,NA,NA,NA,1079_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000001149698.fa,3.156564834846764,NA,NA,NA,NA,NA,1080_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000002614552.fa,3.0817315399458263,NA,NA,NA,NA,NA,1081_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000002851255.fa,3.2077890862820486,NA,NA,NA,NA,NA,1082_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005499271.fa,3.2106785744003847,NA,NA,NA,NA,NA,1083_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000854736.fa,3.2192628640864456,NA,NA,NA,NA,NA,1084_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_3600077.fa,3.258844289340738,NA,NA,NA,NA,NA,1085_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2883289.fa,3.2279979630965654,NA,NA,NA,NA,NA,1086_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4394538.fa,3.13361010516231,NA,NA,NA,NA,NA,1087_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003975594.fa,3.1873857643339703,NA,NA,NA,NA,NA,1088_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_1463513.fa,3.1876072705046297,NA,NA,NA,NA,NA,1089_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000532943.fa,3.1894382741581677,NA,NA,NA,NA,NA,1090_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000001722804.fa,3.186435170458382,NA,NA,NA,NA,NA,1091_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000002433283.fa,3.1958177144918274,NA,NA,NA,NA,NA,1092_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000295593.fa,3.1813940818173725,NA,NA,NA,NA,NA,1093_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_109459.fa,3.1820674813040064,NA,NA,NA,NA,NA,1094_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000089825.fa,3.1926397078324165,NA,NA,NA,NA,NA,1095_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000372429.fa,3.22533782879202,NA,NA,NA,NA,NA,1096_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000336299.fa,3.199619341533153,NA,NA,NA,NA,NA,1097_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000760615.fa,3.4092471744896944,NA,NA,NA,NA,NA,1098_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000002639113.fa,3.2035099893008367,NA,NA,NA,NA,NA,1099_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003319275.fa,3.1963141220119713,NA,NA,NA,NA,NA,1100_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2335839.fa,3.211218219691016,NA,NA,NA,NA,NA,1101_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_3695872.fa,3.1915438342206532,NA,NA,NA,NA,NA,1102_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4139509.fa,3.164243913688908,NA,NA,NA,NA,NA,1103_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4315540.fa,3.2070637003826232,NA,NA,NA,NA,NA,1104_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6801649.fa,3.2269011863913466,NA,NA,NA,NA,NA,1105_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000001895351.fa,3.1866888656722576,NA,NA,NA,NA,NA,1106_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2032176.fa,3.9266507641847967,NA,NA,NA,NA,NA,1107_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_6942385.fa,3.343097255691648,NA,NA,NA,NA,NA,1108_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1065816.fa,3.069739232674705,NA,NA,NA,NA,NA,1109_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2075864.fa,3.2094167882167386,NA,NA,NA,NA,NA,1110_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_3790621.fa,3.0609780121747416,NA,NA,NA,NA,NA,1111_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_7282525.fa,3.2904493989932986,NA,NA,NA,NA,NA,1112_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2020285.fa,3.3555878020723413,NA,NA,NA,NA,NA,1113_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_5381445.fa,3.3563177811044325,NA,NA,NA,NA,NA,1114_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_3811062.fa,3.4659910762326493,NA,NA,NA,NA,NA,1115_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1476656.fa,3.076206297083118,NA,NA,NA,NA,NA,1116_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1638171.fa,3.257822799001508,NA,NA,NA,NA,NA,1117_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1160466.fa,3.1889970140326365,NA,NA,NA,NA,NA,1118_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1627918.fa,3.106942945672877,NA,NA,NA,NA,NA,1119_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_314768.fa,3.2421491250185337,NA,NA,NA,NA,NA,1120_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2076393.fa,3.6938768933849,NA,NA,NA,NA,NA,1121_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4950615.fa,3.5888124296330566,NA,NA,NA,NA,NA,1122_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000462987.fa,3.2300685009012184,NA,NA,NA,NA,NA,1123_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000812157.fa,3.192608435502473,NA,NA,NA,NA,NA,1124_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1410312.fa,3.275825991461893,NA,NA,NA,NA,NA,1125_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_3806355.fa,3.4199390790292385,NA,NA,NA,NA,NA,1126_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_106453.fa,3.1239381906352524,NA,NA,NA,NA,NA,1127_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1807925.fa,3.296252312299321,NA,NA,NA,NA,NA,1128_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_3402837.fa,3.205912689085906,NA,NA,NA,NA,NA,1129_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_4243866.fa,3.0971580011283084,NA,NA,NA,NA,NA,1130_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_4277531.fa,3.427324467736556,NA,NA,NA,NA,NA,1131_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_5674184.fa,3.2389565925263986,NA,NA,NA,NA,NA,1132_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_4428389.fa,3.471521666336977,NA,NA,NA,NA,NA,1133_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_5001460.fa,3.2536311263305127,NA,NA,NA,NA,NA,1134_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_7636229.fa,3.2621076655476586,NA,NA,NA,NA,NA,1135_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1703226.fa,3.426065721586172,NA,NA,NA,NA,NA,1136_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_5508226.fa,3.111490176624815,NA,NA,NA,NA,NA,1137_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_5865394.fa,3.157820267248048,NA,NA,NA,NA,NA,1138_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_7422429.fa,3.178173014749728,NA,NA,NA,NA,NA,1139_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_5624456.fa,3.1486091193002927,NA,NA,NA,NA,NA,1140_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_5677545.fa,3.1434567074986037,NA,NA,NA,NA,NA,1141_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_6022527.fa,3.103001570400308,NA,NA,NA,NA,NA,1142_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_7178572.fa,3.0954794531107788,NA,NA,NA,NA,NA,1143_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000372931.fa,3.1328930332881795,NA,NA,NA,NA,NA,1144_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004357069.fa,3.0790589500845,NA,NA,NA,NA,NA,1145_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000002874124.fa,3.0657368744774502,NA,NA,NA,NA,NA,1146_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004351637.fa,3.140645957573315,NA,NA,NA,NA,NA,1147_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000002699727.fa,3.0801137527075935,NA,NA,NA,NA,NA,1148_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005320219.fa,3.166840102412664,NA,NA,NA,NA,NA,1149_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_3446968.fa,3.3348140973812312,NA,NA,NA,NA,NA,1150_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5388881.fa,3.266139500603143,NA,NA,NA,NA,NA,1151_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_1847413.fa,3.4943727362482866,NA,NA,NA,NA,NA,1152_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2379943.fa,3.2027163111064088,NA,NA,NA,NA,NA,1153_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000001001771.fa,3.299369594691516,NA,NA,NA,NA,NA,1154_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005296372.fa,3.302634615712395,NA,NA,NA,NA,NA,1155_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000388486.fa,3.1749930200258945,NA,NA,NA,NA,NA,1156_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000455950.fa,3.071891873919109,NA,NA,NA,NA,NA,1157_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000794794.fa,3.1099418880619547,NA,NA,NA,NA,NA,1158_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003964353.fa,3.408486888100237,NA,NA,NA,NA,NA,1159_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000720531.fa,3.2306705529578927,NA,NA,NA,NA,NA,1160_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000001561431.fa,3.1473267357157724,NA,NA,NA,NA,NA,1161_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000001588084.fa,3.2446253294838643,NA,NA,NA,NA,NA,1162_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000000386461.fa,3.1867522663266628,NA,NA,NA,NA,NA,1163_0,NA,NA,1,NA,NA,NA,NA
